t,f_ext_x,f_ext_y,f_ext_z,f_ext_phi,f_ext_motion_0,f_ext_motion_1,f_ext_motion_2,f_ext_motion_3,f_ext_motion_4,tau_v_0,tau_v_1,tau_v_2,tau_v_3,tau_v_4,tau_v_5,tau_v_6,tau_x_0,tau_x_1,tau_x_2,tau_x_3,tau_x_4,tau_x_5,tau_x_6,tau_phi_0,tau_phi_1,tau_phi_2,tau_phi_3,tau_phi_4,tau_phi_5,tau_phi_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
1.000000000000000021e-02,-1.402129677729901713e+00,1.434537449631102524e-01,1.045834468475393519e+00,1.045531047031516447e+00,-1.402129677729901713e+00,1.456486940838508937e-01,5.128378545226967011e-01,-8.198315883733797715e-01,7.427952106265739429e-02,-8.336041039957102494e-02,-8.578956532077380848e-03,-1.114471430074134503e-02,-5.850767705292286153e-03,-2.529736007987348767e-02,2.458621129997394874e-05,1.489295027433999545e-02,-2.503322697710110845e-01,-8.820699496717406829e-01,2.747112330634239541e+00,-9.420030007956603502e-03,-5.596114673803291861e-01,7.627324619816103213e-02,-2.268872210771184950e+00,1.177842046185524454e-02,5.541572115479867833e+00,4.752508030995509225e-01,-2.839549706128017714e+00,-4.368781499474343188e-02,-1.041466996540351797e+00,0.000000000000000000e+00,-3.219142597087268909e-01,4.650923209276049519e+00,3.211218419433048865e+00,-2.854820503841266621e+00,-6.285966424549460640e-01,-9.651691641308908221e-01,-2.253979260496845161e+00
1.099999999999999936e-02,-1.399258141317893722e+00,1.177104391848657339e-01,1.059635522608360914e+00,1.059392772752659750e+00,-1.399258141317893722e+00,1.198755242158283385e-01,5.200137568594526138e-01,-8.250359363375112665e-01,6.328495354152652297e-02,-9.211170714248170799e-02,-9.478886646678369443e-03,-1.231498528435199906e-02,-6.464714288167162752e-03,-2.795282576155623533e-02,2.713046593791394612e-05,1.645624283301967000e-02,-4.309059216571617945e-01,-9.914041242256746989e-01,2.554797513329674974e+00,2.532473969390021118e-01,-5.263945691927145454e-01,1.014149096871007627e-01,-2.263639570259654121e+00,1.179352975091402071e-02,5.699657890467660692e+00,4.884223974408654079e-01,-2.920487603692830447e+00,-4.488816664832927933e-02,-1.071152801248515640e+00,-1.363958617309828946e-18,-5.112240990487294523e-01,4.698774879595307929e+00,3.030904925486188617e+00,-2.673704921041995419e+00,-5.992355616026000531e-01,-9.697107610954769363e-01,-2.247183327426634403e+00
1.200000000000000025e-02,-1.392082371734248092e+00,7.808905018405004617e-02,1.089158575046411448e+00,1.088996461840827878e+00,-1.392082371734248092e+00,8.031816391037775726e-02,5.311564922501309516e-01,-8.362043236186432749e-01,4.622441784694546196e-02,-1.060607426464045405e-01,-1.091307619713146812e-02,-1.417591835437379856e-02,-7.442374132197599086e-03,-3.218344670491783688e-02,3.111467673009469880e-05,1.894678691960984332e-02,-2.205503297423043740e-01,-8.940475145613103747e-01,2.723170784747082518e+00,4.084151337619934541e-02,-5.587374013277874862e-01,8.879200756369187708e-02,-2.235549372484967545e+00,1.156400101754988079e-02,5.579681096618021918e+00,4.780777054714603347e-01,-2.859065457906600383e+00,-4.393676197022149121e-02,-1.048580992682034418e+00,0.000000000000000000e+00,-3.150470713711590598e-01,4.674720505859579767e+00,3.187072571864169035e+00,-2.825666318662598542e+00,-6.348576100029267311e-01,-9.597578704416124262e-01,-2.216602585565357497e+00
1.300000000000000114e-02,-1.385738639527378524e+00,4.515769727836534825e-02,1.099500362285458221e+00,1.099406883826989034e+00,-1.385738639527378524e+00,4.737898355989017540e-02,5.399371455587500535e-01,-8.394722197986040912e-01,3.248281636570801018e-02,-1.822730357621304698e-01,-1.875190862913365258e-02,-2.435991606999535208e-02,-1.278820500193830409e-02,-5.530698984613146435e-02,5.320827645576880940e-05,3.255977540203761761e-02,-1.555725230366475920e-01,-8.938234966106121115e-01,2.754097284229672482e+00,6.070284848514995169e-02,-5.606084572753620154e-01,9.028608904787741030e-02,-2.206180482665146769e+00,1.142276808137134003e-02,5.583689865357665205e+00,4.781728598520684215e-01,-2.861066814023779159e+00,-4.394157581016845671e-02,-1.049297641774506129e+00,0.000000000000000000e+00,-3.264227907174067633e-01,4.671114460117919087e+00,3.207910228011745524e+00,-2.813152170540567543e+00,-6.598570229316619296e-01,-9.589583444501730281e-01,-2.173620707263109075e+00
1.400000000000000029e-02,-1.386568545387102391e+00,3.218694030771347692e-02,1.071795326157920725e+00,1.071731259110147105e+00,-1.386568545387102391e+00,3.425388367053695815e-02,5.427408953230172806e-01,-8.279859369411738390e-01,2.822345246796488516e-02,-2.528143231651665546e-01,-2.600293559379700942e-02,-3.378403491949336090e-02,-1.773374189879024440e-02,-7.670612725961109546e-02,7.337924161473995100e-05,4.515743352875659089e-02,-1.325785351519770394e-01,-8.735930477583783160e-01,2.753556442517591574e+00,1.949573649643501772e-02,-5.581875164400578182e-01,9.295924338885451499e-02,-2.186278843191631349e+00,1.088229170614110272e-02,5.572808943656381686e+00,4.765559263695122172e-01,-2.855399678474792591e+00,-4.377539506104737022e-02,-1.047190079121719242e+00,4.078845451030548446e-17,-3.745105666110024600e-01,4.673212960304206298e+00,3.196328333967610291e+00,-2.853637683877147779e+00,-6.786690387607162700e-01,-9.541574564912499445e-01,-2.141121409662874786e+00
1.499999999999999944e-02,-1.397604065396768069e+00,3.645915729732192995e-02,1.017406011149155409e+00,1.017337438811431793e+00,-1.397604065396768069e+00,3.832489094390646028e-02,5.410807846341227911e-01,-8.070498818184669299e-01,3.233120282413620705e-02,-3.627609827770654216e-01,-3.730083001758397604e-02,-4.847072841962120349e-02,-2.544016194109706419e-02,-1.100570203954074067e-01,1.045818483721693297e-04,6.479098019050606727e-02,-8.182135466203144247e-02,-8.586990954303226342e-01,2.769223329822844804e+00,4.514483173687799944e-03,-5.588465965034425942e-01,9.299177411561616868e-02,-2.158093879842967855e+00,1.034028297910132704e-02,5.568682895026896063e+00,4.754765677532427071e-01,-2.853190076768692407e+00,-4.365818553851129324e-02,-1.046348495669050749e+00,0.000000000000000000e+00,-4.342420544599955301e-01,4.672682969578989542e+00,3.196229169156466376e+00,-2.874115755536101879e+00,-7.125618024373613357e-01,-9.532521397050623957e-01,-2.093302899652461857e+00
1.600000000000000033e-02,-1.413443425229011785e+00,4.247194412399557528e-02,9.733178335097621980e-01,9.732425621462769127e-01,-1.413443425229011785e+00,4.416317801924390246e-02,5.403731182867319571e-01,-7.913153654942400861e-01,3.782184540705114950e-02,-4.395427694869907254e-01,-4.518937443015121069e-02,-5.873176763239532777e-02,-3.082210960623368856e-02,-1.333482076236251757e-01,1.263914017282165324e-04,7.850238474237203334e-02,-3.534074429897562375e-01,-1.009958604032800578e+00,2.491943845563710624e+00,3.572929046401025488e-01,-5.068950771299174374e-01,1.295919836698113670e-01,-2.153303235021206241e+00,1.019931514461475813e-02,5.796958313589605893e+00,4.942822417854642603e-01,-2.970027747122422568e+00,-4.536614178672755682e-02,-1.089192661401471973e+00,1.179658291375789083e-18,-7.827508973321322117e-01,4.741810335126653619e+00,2.927494319716779536e+00,-2.643556952088553569e+00,-6.856094265402702392e-01,-9.594742863299323687e-01,-2.074800850278834208e+00
1.700000000000000122e-02,-1.426443283344801749e+00,3.468200291712887628e-02,9.842030650814346249e-01,9.841433952297677923e-01,-1.426443283344801749e+00,3.633582622783666088e-02,5.462019493973205853e-01,-7.982343022708046076e-01,3.764118666262210311e-02,-5.885818859163262085e-01,-6.049529531624090600e-02,-7.864173641912866608e-02,-4.126432805696907125e-02,-1.785523911290061994e-01,1.681098396590402673e-04,1.051136817921891758e-01,-1.807693918358470597e-01,-9.480934170603896316e-01,2.628577326014979398e+00,2.279692985560201335e-01,-5.244650110898263495e-01,1.212694139425763984e-01,-2.117511292107568277e+00,9.744239565552018437e-03,5.727043472419762082e+00,4.878283993340299385e-01,-2.934093535755468718e+00,-4.476328608674138426e-02,-1.075991319713918593e+00,0.000000000000000000e+00,-7.596070381866212307e-01,4.718454760043131024e+00,3.037763988929880643e+00,-2.747388565256417614e+00,-7.477806883055739817e-01,-9.545537959316831023e-01,-2.012397610315379115e+00
1.800000000000000211e-02,-1.441559548062916640e+00,2.217331393193491818e-02,1.040241265874583876e+00,1.040205261053425367e+00,-1.441559548062916640e+00,2.380256195992310614e-02,5.564799665712985011e-01,-8.243257765626925693e-01,3.596640367724335957e-02,-6.601608414794613022e-01,-6.783277176445463852e-02,-8.820036157870705940e-02,-4.627046665127113045e-02,-2.002510266161546537e-01,1.870405078861564420e-04,1.178868872447332156e-01,-1.900682099854309470e-01,-9.801724685396754344e-01,2.605063325223045290e+00,3.039244791605861806e-01,-5.138160393465767140e-01,1.329943622088756439e-01,-2.099469129350296726e+00,9.176359730326181727e-03,5.786516385659229655e+00,4.920207008898572765e-01,-2.964382633831874614e+00,-4.512713546051495828e-02,-1.087074480750852556e+00,-1.061387762512180597e-18,-8.410526917345660936e-01,4.738511145355100318e+00,3.008883664534195646e+00,-2.706728621322559647e+00,-7.591942014232463398e-01,-9.538930780340907356e-01,-1.981582242105563552e+00
1.899999999999999953e-02,-1.461778329954253719e+00,1.379206760823533523e-02,1.111479171567692825e+00,1.111458474675942387e+00,-1.461778329954253719e+00,1.536974393873453623e-02,5.685781317363264309e-01,-8.574161191277798189e-01,3.681439666722306769e-02,-7.991353493591439872e-01,-8.208000459432338025e-02,-1.067519585046880493e-01,-5.599337946812948247e-02,-2.423817305167439429e-01,2.243506039855868914e-04,1.426878970076069786e-01,-2.026730861513295068e-01,-9.850156255632758207e-01,2.554597171867904137e+00,3.342366810280946732e-01,-5.022996303493687531e-01,1.397910690304741410e-01,-2.069296832852779211e+00,8.364667631316295357e-03,5.820296634450512485e+00,4.937404827094708515e-01,-2.981514953138945323e+00,-4.525533024237071017e-02,-1.093314089240706721e+00,0.000000000000000000e+00,-9.934437678791572246e-01,4.753201004292913368e+00,2.941585696072686940e+00,-2.703271651578980084e+00,-7.899366911084834131e-01,-9.532986696062469845e-01,-1.926608935845172343e+00
2.000000000000000042e-02,-1.484695543744458224e+00,8.695491152484136066e-03,1.181221006534555862e+00,1.181208665030944571e+00,-1.484695543744458224e+00,1.023559967495769538e-02,5.824985665857245198e-01,-8.900995388996402191e-01,3.972117919313503109e-02,-9.125619821946787669e-01,-9.369803939705607931e-02,-1.218825316086404598e-01,-6.391675054485380925e-02,-2.767494059751971491e-01,2.534422133810243743e-04,1.629182614189733647e-01,-1.553746639029154331e-01,-9.972244072119638147e-01,2.579255527783934632e+00,3.631227270170837018e-01,-4.992454215985777655e-01,1.508416846476844098e-01,-2.043824695985899886e+00,7.736805527854458304e-03,5.860902266522584725e+00,4.962561380452692461e-01,-3.002106440345525318e+00,-4.546467938773410267e-02,-1.100819726297414203e+00,0.000000000000000000e+00,-1.060199840569739704e+00,4.769979819913564789e+00,2.953629134220563390e+00,-2.702900463873295411e+00,-8.214595069615090450e-01,-9.497245994363487931e-01,-1.880906434566926411e+00
2.100000000000000130e-02,-1.510495967911898774e+00,7.191462334790496569e-03,1.244229391059377354e+00,1.244219491308493186e+00,-1.510495967911898774e+00,8.737971992181100059e-03,5.982953380224397266e-01,-9.203260946401811138e-01,4.481342988718554216e-02,-1.004092250708866318e+00,-1.030812574100525986e-01,-1.341033003008114399e-01,-7.031925787453216503e-02,-3.044959865079838179e-01,2.778676489375197698e-04,1.792517172321621000e-01,-2.046151937302083113e-01,-1.023181074772356647e+00,2.512182785685878716e+00,4.289424820736648103e-01,-4.846977226980664355e-01,1.614435635920558609e-01,-2.028236092512701649e+00,7.450215376708886790e-03,5.920302436100200794e+00,5.008144731694406104e-01,-3.032447292441279973e+00,-4.587024394629896085e-02,-1.111931847676567608e+00,-8.618005793887731216e-19,-1.201257229062365761e+00,4.794040103917791562e+00,2.878893958554507915e+00,-2.673824068242147245e+00,-8.350639531523492698e-01,-9.502104164355741345e-01,-1.848984375280539494e+00
2.199999999999999872e-02,-1.538170489392167273e+00,4.725134845402767514e-03,1.298721560778119732e+00,1.298715553240950005e+00,-1.538170489392167273e+00,6.158822883926467172e-03,6.170956690282871637e-01,-9.472053271111028350e-01,4.991884460045696581e-02,-1.112663951444875066e+00,-1.141852129022915274e-01,-1.485720101486682487e-01,-7.789822219460418307e-02,-3.373826230989823149e-01,3.052440750916202931e-04,1.986099280119266175e-01,-2.297146904940272627e-01,-1.018502830965686057e+00,2.454886203671721390e+00,4.343632048301255821e-01,-4.742329404805152304e-01,1.658893324452132001e-01,-2.005088833372362433e+00,6.642729111592756731e-03,5.943537551093625027e+00,5.016605881296791747e-01,-3.044222089693439770e+00,-4.591792369268372920e-02,-1.116194200266161785e+00,0.000000000000000000e+00,-1.335735912827309635e+00,4.810849507225647415e+00,2.807974781652732510e+00,-2.687757107057918482e+00,-8.575334872721813717e-01,-9.499996237458570025e-01,-1.806478905360435760e+00
2.299999999999999961e-02,-1.564223709914561500e+00,-2.626346409674212845e-03,1.331763524413681621e+00,1.331765415382658357e+00,-1.564223709914561500e+00,-1.364201183852977979e-03,6.393657589579331280e-01,-9.648161573459081986e-01,5.314386005831648468e-02,-1.228351390754552463e+00,-1.260058449571315464e-01,-1.639902222050790281e-01,-8.596419211094560864e-02,-3.724141052285361853e-01,3.330886044982372669e-04,2.192300339282641786e-01,-2.325276852821951401e-01,-1.048254778087750472e+00,2.430099113536292599e+00,5.154974886584133831e-01,-4.646721279462435739e-01,1.742813494972379473e-01,-1.983069249045502414e+00,5.758867697652960554e-03,6.002103878346129129e+00,5.053439707764614264e-01,-3.073994883751708596e+00,-4.622410724362359391e-02,-1.127061780077141195e+00,6.661965789581224602e-19,-1.455120208339094612e+00,4.827843255301246472e+00,2.771452862107675053e+00,-2.644461587204240516e+00,-8.833103404184032836e-01,-9.524473419754050374e-01,-1.763839215117238179e+00
2.400000000000000050e-02,-1.584552271708375093e+00,-1.515797972390850457e-02,1.333720457802328063e+00,1.333731620554450936e+00,-1.584552271708375093e+00,-1.414171994349628682e-02,6.647914495207213337e-01,-9.685068964397054447e-01,5.427656228440606162e-02,-1.348864321432452051e+00,-1.383029355815593719e-01,-1.800396046546381967e-01,-9.436006209399315503e-02,-4.088967517443206634e-01,3.613492513219945324e-04,2.407039473193816337e-01,-2.566186570490849306e-01,-1.049115794862177209e+00,2.376178912416496924e+00,5.372736217230230649e-01,-4.558483355741431708e-01,1.767411658654141626e-01,-1.962913194553914220e+00,4.647312139378228374e-03,6.024540444658403437e+00,5.057324495463654257e-01,-3.085296305130341477e+00,-4.622053463018872821e-02,-1.131142448971559133e+00,0.000000000000000000e+00,-1.600835666342158792e+00,4.837121714214666746e+00,2.701871757308224264e+00,-2.642382745501311359e+00,-9.109656219486526041e-01,-9.540399338548229968e-01,-1.722209247234532503e+00
2.500000000000000139e-02,-1.596812206566251335e+00,-3.381512545083585619e-02,1.299913767153624056e+00,1.299933659456442347e+00,-1.596812206566251335e+00,-3.304157618764855253e-02,6.931272200568936448e-01,-9.558653975639395117e-01,5.279225629604418490e-02,-1.472013490553229165e+00,-1.508557590767169165e-01,-1.964272969418337511e-01,-1.029274835144078359e-01,-4.461622235306768047e-01,3.886798488054176185e-04,2.626378562740532274e-01,-2.733110604547799305e-01,-1.059071001721840322e+00,2.325936108680183523e+00,5.809480072601227452e-01,-4.451149569518519922e-01,1.819217275249539467e-01,-1.936836803553537045e+00,3.648963101721023391e-03,6.057188530713642827e+00,5.070781802235893032e-01,-3.101791078902846444e+00,-4.630998505507982754e-02,-1.137127950511136909e+00,-4.221514887655847932e-19,-1.741675587906287959e+00,4.847261769915085061e+00,2.636586991961939130e+00,-2.623770555157131756e+00,-9.375871655376086800e-01,-9.548175431373775446e-01,-1.674198947279483818e+00
2.600000000000000228e-02,-1.603237503689930010e+00,-4.824063148387866540e-02,1.222675752149310346e+00,1.222704147392539520e+00,-1.603237503689930010e+00,-4.751548556973859971e-02,7.210192300053758219e-01,-9.240099002088664193e-01,5.338772589295266713e-02,-1.507160992900438590e+00,-1.544389248868079378e-01,-2.010974626822751854e-01,-1.053680080443028660e-01,-4.567915717739450820e-01,3.959061194049279622e-04,2.688938769770115034e-01,-4.571954243172493548e-02,-1.027572144784751895e+00,2.528686956604715430e+00,5.108445541849671034e-01,-4.725739903703700673e-01,1.801138036873482229e-01,-1.906971692053495815e+00,3.613125222049649518e-03,6.017932395622401565e+00,5.037116379465776950e-01,-3.081623461861900726e+00,-4.600380848600021944e-02,-1.129717060458453215e+00,0.000000000000000000e+00,-1.549267410110113818e+00,4.835921325950842231e+00,2.831301131869018217e+00,-2.676146915721236308e+00,-9.753693706303152577e-01,-9.492073506517001436e-01,-1.638077815076484312e+00
2.699999999999999969e-02,-1.607260464670999367e+00,-4.938630138772314576e-02,1.099700899456789616e+00,1.099717951421660844e+00,-1.607260464670999367e+00,-4.900512577044142948e-02,7.454747934966073908e-01,-8.722916149664329266e-01,6.005975236664579109e-02,-1.568801098158921770e+00,-1.606645251117837236e-01,-2.092573505788319077e-01,-1.096256143739860467e-01,-4.753956137557031614e-01,4.063056363783739138e-04,2.798419080610645149e-01,-2.417855479465402802e-01,-1.048372023175095258e+00,2.310010906410587594e+00,5.734146906269388388e-01,-4.396299402070122930e-01,1.902766942483520851e-01,-1.899786258140856221e+00,2.131345162363663080e-03,6.074282418509403314e+00,5.064451397478515471e-01,-3.110281267167311903e+00,-4.619953814507743450e-02,-1.140138783282248713e+00,-2.465894104007248039e-19,-1.808455300943098365e+00,4.865245870222524083e+00,2.607198695579607595e+00,-2.646492190914359277e+00,-9.612250921077929444e-01,-9.494557833975183492e-01,-1.619944350079791651e+00
