epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
57,-798.4660,501.0,-0.011562,2789.321289,0.015080,31,8,3.0560,3.0852,3.5621,17.90
58,-748.0034,501.0,-0.006517,2633.204590,0.015181,12,8,2.9863,3.3652,2.3859,18.04
59,-742.7735,501.0,-0.005387,2621.127197,0.016134,7,8,2.6463,2.3882,1.3796,18.75
60,-750.2215,501.0,-0.004371,2696.079346,0.016447,9,8,2.7760,3.2566,3.0747,18.83
61,-689.1738,501.0,-0.005192,2263.759521,0.016426,11,8,2.9457,2.3364,2.1933,18.55
62,-740.0864,501.0,-0.005301,1828.253662,0.016661,9,8,2.8984,2.6574,2.2841,18.42
63,-686.4114,501.0,-0.004535,2139.791016,0.015690,10,8,2.9066,2.3676,1.5093,18.01
64,-723.9272,501.0,-0.004703,1990.329834,0.018119,8,8,2.7229,2.4199,3.3386,18.41
65,-756.0543,501.0,-0.003983,1940.490967,0.015317,10,8,3.1314,2.9465,2.6002,18.58
66,-944.9211,488.2,-0.010918,37101.054688,0.017262,9,8,2.2729,12.2244,2.5693,18.31
67,-676.5433,501.0,-0.009148,1907.286011,0.015073,30,8,2.3878,2.7235,2.3526,18.41
68,-680.7487,501.0,-0.005580,2245.884521,0.016674,10,8,3.0739,2.8837,3.2601,18.97
69,-742.2379,501.0,-0.008185,1207.973389,0.015044,23,8,2.8159,3.0074,2.3690,19.37
70,-667.9719,501.0,-0.013581,1379.658081,0.015031,49,8,2.8185,2.2196,2.3948,18.62
71,-677.0985,501.0,-0.006204,1015.377380,0.016090,9,8,2.4321,2.4064,nan,18.56
72,-663.0973,501.0,-0.016896,1445.337036,0.013382,80,8,3.4228,2.5378,3.4878,18.40
73,-638.1591,501.0,-0.006306,923.133423,0.015675,12,8,2.3787,2.4938,1.8184,17.98
74,-658.0253,501.0,-0.005525,1012.142639,0.015579,10,8,2.5472,2.0484,2.3945,18.40
75,-623.0094,501.0,-0.017464,1195.823608,0.014706,80,8,2.5242,2.2187,2.2042,18.59
76,-686.0043,501.0,-0.014406,1082.351929,0.015008,51,8,3.0184,2.3359,2.3668,18.36
77,-533.2622,501.0,-0.004829,607.545898,0.015213,10,8,2.3351,1.8953,2.2734,18.31
78,-590.6553,501.0,-0.004568,822.346069,0.015136,11,8,2.4094,2.2498,2.2034,18.22
79,-596.8667,501.0,-0.006176,760.705811,0.015103,9,8,2.4968,1.9225,2.8436,18.08
80,-614.2322,501.0,-0.005838,1607.520264,0.015742,12,8,2.8131,2.2077,2.0731,19.37
81,-575.1111,501.0,-0.004549,686.725891,0.015188,7,8,2.1045,1.6233,1.5327,18.30
82,-586.5965,501.0,-0.006377,1385.185181,0.015397,7,8,2.5104,2.0241,1.9337,18.33
83,-617.4955,501.0,-0.015292,665.843201,0.009584,80,7,2.2739,2.0510,2.2030,18.90
84,-588.5763,501.0,-0.011740,611.321716,0.015103,32,8,1.8631,2.0331,2.1744,19.07
85,-561.5739,501.0,-0.007999,1660.468018,0.016020,10,8,2.6048,2.4665,2.0759,18.38
86,-664.5862,501.0,-0.006895,1323.543823,0.015254,7,8,2.4905,2.4370,1.9584,18.86
87,-609.3474,501.0,-0.007916,649.787354,0.015546,17,8,1.8819,1.9556,1.4267,18.73
88,-531.9809,501.0,-0.017491,531.572021,0.010645,80,8,2.1632,1.5649,1.3590,18.51
89,-520.9442,501.0,-0.018567,514.010620,0.013287,80,8,1.7502,1.9763,1.9836,19.35
90,-500.4771,501.0,-0.019319,642.791626,0.014179,80,8,1.9062,2.0193,1.5977,18.52
91,-1238.3374,501.0,-0.015854,135378.125000,0.015218,23,8,8.1294,1.6021,1.5362,17.94
92,-510.0079,501.0,-0.016668,635.717651,0.009225,80,8,1.6792,1.8887,2.1440,18.32
93,-474.1981,501.0,-0.009003,614.761414,0.015097,25,8,1.7059,2.0643,1.3658,18.06
94,-455.4727,501.0,-0.015336,386.917786,0.012841,80,8,1.6841,1.5096,1.6640,18.36
95,-495.3435,501.0,-0.007279,586.666565,0.015262,10,8,1.7175,1.8222,1.4635,18.95
96,-437.3145,501.0,-0.017244,379.680969,0.006598,80,8,1.6913,1.4434,1.6568,18.71
97,-460.1226,501.0,-0.020598,371.493500,0.013288,80,8,1.6125,1.5935,1.5736,19.40
98,-416.7791,501.0,-0.010976,341.803741,0.015225,25,8,1.4838,1.5122,1.6077,18.54
99,-451.6999,501.0,-0.009082,350.192108,0.015285,19,8,1.6046,1.8548,1.3550,17.99
100,-440.6227,501.0,-0.009422,705.738098,0.015750,10,8,2.1021,1.7286,1.2801,17.93
101,-472.5853,501.0,-0.018332,365.998108,0.007723,80,8,1.4051,1.5684,1.5758,18.56
102,-422.4502,501.0,-0.017630,369.597198,0.015036,60,8,1.6949,1.4346,1.5990,18.25
103,-448.1054,501.0,-0.010317,88661.234375,0.019021,5,8,5.8940,1.3502,1.2518,18.13
104,-974.7015,501.0,-0.009809,9275.984375,0.015784,7,8,3.0526,1.2891,1.0207,18.25
105,-594.1895,501.0,-0.024029,371.704987,0.007899,80,8,1.5513,1.1561,1.6898,18.41
106,-420.9145,501.0,-0.018705,307.219238,0.005660,80,8,1.3235,1.1303,1.5269,19.39
107,-386.3218,501.0,-0.016254,310.006805,0.012329,80,8,1.3717,1.3353,1.3413,18.76
108,-355.7926,501.0,-0.017390,261.549652,0.012610,80,8,1.1006,1.1594,1.2477,18.35
109,-358.5485,501.0,-0.017683,280.915680,0.007964,80,8,1.1351,1.4299,1.0016,18.87
110,-373.6778,501.0,-0.014382,263.709442,0.011671,80,8,1.4666,1.2132,0.9563,18.78
111,-342.9847,501.0,-0.014523,240.863754,0.014039,80,8,1.1076,1.0406,0.9868,19.12
112,-344.9524,501.0,-0.018180,245.719254,0.012449,80,8,1.0101,1.1099,1.0093,18.82
113,-348.3843,501.0,-0.016172,231.445511,0.011417,80,8,1.0705,1.1198,0.9342,18.60
114,-348.0369,501.0,-0.014274,223.077698,0.015000,62,8,1.1736,1.1255,1.1222,17.99
115,-344.8335,501.0,-0.015905,243.639694,0.011663,80,8,1.1168,1.1430,1.0162,18.67
116,-331.1056,501.0,-0.005113,252.772369,0.017956,6,8,1.0510,1.2021,1.1525,17.62
117,-365.6426,501.0,-0.005804,250.208298,0.016374,6,8,1.0887,1.1755,0.8867,17.60
118,-326.6803,501.0,-0.014872,200.890396,0.010119,80,8,0.9906,0.9849,0.8939,18.31
119,-335.8885,501.0,-0.018131,245.501480,0.015015,57,8,1.0297,1.3729,0.9514,18.18
120,-339.8727,501.0,-0.020987,208.410812,0.011989,80,8,0.9622,1.0982,0.8346,18.07
121,-325.0994,501.0,-0.022357,212.423416,0.012804,80,8,1.0860,1.0341,0.9491,17.86
122,-337.1974,501.0,-0.006877,416.721497,0.016912,5,8,1.4469,1.1699,0.9286,17.65
123,-356.1521,501.0,-0.024235,165.475906,0.011198,80,8,1.0080,0.9381,0.8750,18.31
124,-306.1041,501.0,-0.020332,149.310379,0.008063,80,8,0.9899,0.9910,0.8610,18.29
125,-307.2870,501.0,-0.011414,167.941116,0.015066,32,8,1.1435,0.9968,0.9740,18.66
126,-294.4343,501.0,-0.017365,150.766968,0.013247,80,8,0.9584,0.9790,0.9850,19.16
127,-298.9495,501.0,-0.005860,174.066681,0.015056,6,8,1.3072,0.8537,0.8271,18.41
128,-322.0704,501.0,-0.019931,105927.742188,0.009724,80,8,5.9770,1.0516,0.9371,19.53
129,-1942.9529,501.0,-0.006845,212066.593750,0.016107,3,8,6.8214,6.2147,8.6164,18.07
130,-1147.0844,501.0,-0.006212,108815.890625,0.015594,6,8,6.0856,1.0776,0.8612,17.67
131,-1112.7191,501.0,-0.013019,4634.198730,0.016135,5,8,3.4479,1.0165,0.9170,17.62
132,-303.4103,501.0,-0.008195,69849.460938,0.016266,3,8,1.0783,8.4379,0.9012,18.07
133,-1883.2504,501.0,-0.004436,138333.187500,0.016040,4,8,6.6068,5.2038,0.8880,18.21
134,-333.8490,501.0,-0.011590,244.672592,0.015309,32,8,0.9202,1.0015,1.0107,18.14
135,-340.4279,501.0,-0.008109,589.403931,0.015497,6,8,1.2753,1.0440,0.9617,17.99
136,-301.6570,501.0,-0.020689,244.684433,0.015283,67,8,1.0500,0.9861,0.8264,18.07
137,-1061.4864,501.0,-0.010697,116273.281250,0.018625,4,8,7.4648,0.9823,0.6609,17.89
138,-302.6988,501.0,-0.006983,288.559357,0.016201,9,8,0.9930,0.9125,0.7951,17.79
139,-286.0296,501.0,-0.004307,239.168518,0.016716,9,8,0.8415,1.0924,0.8887,17.89
140,-281.1691,501.0,-0.003547,216.214920,0.016820,7,8,0.8523,0.8767,0.8699,17.98
141,-297.7996,501.0,-0.013976,233.695160,0.015419,36,8,0.9242,1.0073,1.0857,19.10
142,-297.6509,501.0,-0.008784,283.480133,0.016302,8,8,1.0987,0.8178,nan,18.42
143,-310.5632,501.0,-0.006668,310.740387,0.016478,6,8,1.2273,1.1340,0.8447,18.02
144,-309.0575,501.0,-0.005387,289.523773,0.015690,9,8,1.1493,1.2071,0.7764,17.83
145,-333.3104,501.0,-0.008962,1073.638794,0.015310,9,8,1.9060,0.9493,0.7784,18.80
146,-373.1704,501.0,-0.010192,49281.316406,0.018164,5,8,4.3861,1.1743,0.7862,17.88
147,-1120.6375,501.0,-0.013016,26870.705078,0.015636,9,8,4.9423,0.9484,0.9459,17.61
148,-278.9017,501.0,-0.016019,237.664688,0.012255,80,8,1.1631,0.8311,0.8108,18.13
149,-303.3818,501.0,-0.018369,216.455200,0.015150,42,8,1.0348,1.1114,0.8366,17.88
150,-292.3783,501.0,-0.016277,223.116730,0.015002,53,8,1.0889,1.1405,0.7852,18.47
151,-316.6263,501.0,-0.008885,185.617874,0.015088,24,8,1.1352,1.0462,0.9251,17.82
152,-261.3828,501.0,-0.013721,198.664963,0.014691,80,8,0.8971,0.9729,0.8755,18.69
153,-274.3480,501.0,-0.014992,169.385300,0.012919,80,8,0.8885,0.8109,0.7078,18.04
154,-261.1853,501.0,-0.008267,271.033356,0.015451,8,8,0.6617,0.9859,0.7537,18.26
155,-293.4071,501.0,-0.010934,344.822418,0.015234,11,8,1.5014,0.8745,0.7771,19.55
156,-307.8325,501.0,-0.017459,180.502441,0.005937,80,8,1.1758,0.7668,0.6530,18.81
157,-262.3157,501.0,-0.013265,149.284805,0.012031,80,8,0.9541,0.8226,0.7029,18.24
158,-254.4951,501.0,-0.017513,141.904999,0.015064,76,8,0.7987,0.8206,0.7405,17.69
159,-240.5338,501.0,-0.013965,144.187683,0.014428,80,8,0.8165,0.8667,0.7034,18.11
160,-249.0194,501.0,-0.016314,132.163315,0.012669,80,8,0.8119,0.6986,0.6589,19.73
161,-257.0439,501.0,-0.020147,146.034897,0.013346,80,8,1.0577,0.9421,0.6158,18.57
162,-238.8373,501.0,-0.014207,108.017059,0.014049,80,8,0.6899,0.7139,0.7070,19.98
163,-262.8962,501.0,-0.005844,201.427475,0.015936,6,8,0.9000,0.7309,0.6802,18.26
164,-244.9817,501.0,-0.017761,112.510971,0.013468,80,8,0.7352,0.7306,0.6808,18.54
165,-258.4906,501.0,-0.006195,183.043228,0.015238,6,8,0.8748,0.6871,0.6363,18.10
166,-223.3703,501.0,-0.014598,109.670441,0.007708,80,8,0.7367,0.8079,0.7785,18.50
167,-219.8535,501.0,-0.013173,92.760910,0.010379,80,8,0.7050,0.8221,0.6430,18.61
168,-223.5498,501.0,-0.019816,101.565460,0.013570,80,8,0.8001,0.7201,0.5663,19.09
169,-205.2637,501.0,-0.014053,86.743233,0.008517,80,8,0.6321,0.6490,0.6072,19.16
170,-205.0924,501.0,-0.004645,76.571472,0.015581,6,8,0.6318,0.5898,0.6092,19.10
171,-247.0880,501.0,-0.008055,144.349091,0.018075,6,8,1.1337,0.6670,0.6319,18.90
172,-205.6226,501.0,-0.014780,79.068222,0.007802,80,8,0.6542,0.6938,0.6230,20.69
173,-207.1986,501.0,-0.020353,71.909576,0.014691,80,8,0.8407,0.7631,0.5718,18.13
174,-203.3660,501.0,-0.015510,69.436928,0.013123,80,8,0.6237,0.6216,0.5629,19.10
175,-205.7942,501.0,-0.014203,76.473091,0.014083,80,8,0.6955,0.6376,0.5648,18.70
176,-195.9357,501.0,-0.006220,105.137390,0.019239,5,8,0.6304,0.6773,0.5667,20.19
177,-221.5814,501.0,-0.006397,108.033157,0.015791,8,8,0.6237,0.7449,0.5676,17.83
178,-197.7794,501.0,-0.017722,73.602493,0.014151,80,8,0.5914,0.6844,0.6041,19.16
179,-214.4244,501.0,-0.007941,133.444122,0.015050,10,8,0.8435,0.5910,0.4829,18.19
180,-689.5108,487.4,-0.013331,59877.109375,0.020590,3,8,0.7355,8.1991,0.5660,19.58
181,-231.2685,501.0,-0.006617,213.658783,0.015624,9,8,0.8224,0.5934,0.5921,18.26
182,-192.9403,501.0,-0.017091,80.880180,0.013136,80,8,0.6276,0.6001,0.5295,19.16
183,-192.7603,501.0,-0.010569,500.779724,0.015253,8,8,1.3595,0.6423,0.5150,19.98
184,-275.1610,501.0,-0.009401,171.909103,0.015735,9,8,0.7777,0.7368,nan,19.52
185,-189.8166,501.0,-0.006021,73.638237,0.015388,5,8,0.6624,0.6933,0.5178,18.78
186,-197.7197,501.0,-0.004180,86.975128,0.015449,7,8,0.6866,0.6064,0.5766,18.77
187,-191.7802,501.0,-0.016621,66.504845,0.010869,80,8,0.6477,0.6050,0.5550,19.71
188,-191.4027,501.0,-0.015193,62.246273,0.015092,45,8,0.6395,0.7085,0.5220,19.11
189,-198.4639,501.0,-0.005557,74.515335,0.015469,8,8,0.6218,0.8332,0.4770,18.06
190,-187.5097,501.0,-0.009648,317.924683,0.017215,6,8,0.7089,1.7564,0.4818,18.14
191,-236.6827,501.0,-0.022888,67.870346,0.005127,80,8,0.7887,0.7246,0.4852,19.73
192,-193.1556,501.0,-0.006712,76.276108,0.016702,7,8,0.9249,1.0346,0.5387,18.00
193,-211.2934,501.0,-0.021373,84.825249,0.013605,80,8,1.0356,0.5566,0.5275,18.79
194,-198.3651,501.0,-0.019972,59.707466,0.012657,80,8,0.5673,0.7910,0.4735,18.67
195,-311.2760,501.0,-0.007777,540.337952,0.016898,5,8,0.9642,1.4028,0.5009,19.91
196,-201.4627,501.0,-0.006626,205.091217,0.015776,6,8,0.5761,0.7554,1.0042,18.51
197,-174.5761,501.0,-0.004642,100.808144,0.015538,7,8,0.5008,0.8511,0.4994,18.80
198,-234.4621,501.0,-0.008108,157.097565,0.015554,6,8,0.9242,0.6168,0.5500,20.82
199,-182.1051,501.0,-0.029061,110.563499,0.010709,80,8,0.8215,0.5588,0.4571,19.75
200,-202.3019,501.0,-0.026528,99.502197,0.012270,80,8,0.8523,0.5139,0.4651,19.13
