epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
125,-630.3978,501.0,-0.005042,1169.274048,0.015637,14,8,nan,2.4751,nan,17.79
126,-640.9860,501.0,-0.005207,1094.130859,0.016210,12,8,nan,2.2885,nan,18.10
127,-651.1126,501.0,-0.005067,1015.980286,0.016375,9,8,nan,2.5038,nan,17.90
128,-634.4202,501.0,-0.004786,1262.961548,0.015183,12,8,nan,2.4187,nan,18.73
129,-679.2560,501.0,-0.003122,1163.240356,0.015360,10,8,nan,2.5938,nan,18.07
130,-620.0084,501.0,-0.003795,1101.395142,0.017753,8,8,nan,2.1931,nan,17.84
131,-634.3779,501.0,-0.005049,1246.790039,0.016882,9,8,nan,2.0787,nan,18.10
132,-610.4856,501.0,-0.004674,1295.300293,0.015375,7,8,nan,2.0517,nan,18.06
133,-624.9278,501.0,-0.002924,1025.629150,0.015487,8,8,nan,2.1632,nan,18.35
134,-610.3557,501.0,-0.003975,919.643555,0.017071,7,8,nan,2.1406,nan,18.20
135,-604.8287,501.0,-0.006052,1011.916687,0.015280,14,7,nan,1.9798,nan,18.04
136,-616.4480,501.0,-0.004939,1022.317078,0.015677,13,8,nan,2.1215,nan,18.80
137,-615.0408,501.0,-0.005202,1016.057251,0.015581,13,7,nan,2.0185,nan,19.04
138,-615.8805,501.0,-0.004419,963.420532,0.015621,10,8,nan,2.1225,nan,18.08
139,-580.3651,501.0,-0.003937,873.523438,0.015158,10,8,nan,1.9888,nan,18.05
140,-619.1205,501.0,-0.007508,1059.849976,0.015588,19,8,nan,2.1016,nan,18.09
141,-614.8256,501.0,-0.004723,848.444763,0.015990,9,8,nan,2.2615,nan,17.88
142,-622.4783,501.0,-0.005310,845.615356,0.015476,12,8,nan,2.2275,nan,17.88
143,-578.1472,501.0,-0.003907,865.964294,0.018609,7,8,nan,1.9863,nan,18.27
144,-595.4055,501.0,-0.004170,1033.113525,0.015699,10,8,nan,2.2542,nan,18.17
145,-591.2230,501.0,-0.003916,473.768951,0.017369,9,8,nan,1.9094,nan,18.54
146,-590.5821,501.0,-0.018495,577.425659,0.013952,80,8,nan,2.0405,nan,18.96
147,-579.0771,501.0,-0.017032,426.039948,0.014765,80,7,nan,2.0733,nan,18.54
148,-558.7600,501.0,-0.004999,398.195251,0.015770,11,8,nan,1.7890,nan,18.11
149,-582.5503,501.0,-0.016408,427.009796,0.010512,80,8,nan,2.0830,nan,19.14
150,-531.1424,501.0,-0.009735,373.946045,0.015015,23,8,nan,1.6857,nan,18.27
151,-525.6272,501.0,-0.016720,453.908386,0.014199,80,8,nan,2.0153,nan,19.09
152,-535.9261,501.0,-0.012354,442.573639,0.015167,33,8,nan,1.7301,nan,18.72
153,-549.7044,501.0,-0.013929,409.423126,0.015011,72,8,nan,1.8819,nan,18.17
154,-500.8679,501.0,-0.018848,420.176849,0.009334,80,8,nan,1.7525,nan,18.11
155,-491.6012,501.0,-0.015126,354.977936,0.015079,59,8,nan,1.6126,nan,18.74
156,-480.8470,501.0,-0.006894,320.884796,0.015619,11,8,nan,1.5452,nan,18.30
157,-492.2791,501.0,-0.005371,346.301697,0.015774,7,8,nan,1.6759,nan,18.00
158,-472.6466,501.0,-0.012078,327.941193,0.015004,40,8,nan,1.7268,nan,18.32
159,-529.5199,501.0,-0.015958,394.532684,0.015026,78,8,nan,1.7839,nan,18.15
160,-474.8395,501.0,-0.004235,312.686035,0.015225,10,8,nan,1.4827,nan,18.34
161,-496.2167,501.0,-0.005673,346.901581,0.015781,9,8,nan,1.7010,nan,17.76
162,-470.6582,501.0,-0.004940,265.873932,0.016867,8,8,nan,1.4236,nan,17.84
163,-492.8755,501.0,-0.014459,288.456757,0.009857,80,8,nan,1.5995,nan,17.97
164,-469.8326,501.0,-0.015824,348.679352,0.015011,47,8,nan,1.6504,nan,17.99
165,-425.7037,501.0,-0.015149,226.422592,0.015071,78,8,nan,1.3514,nan,18.50
166,-430.9651,501.0,-0.011671,275.294464,0.015044,30,8,nan,1.3587,nan,18.87
167,-439.1014,501.0,-0.018426,232.645569,0.010238,80,8,nan,1.6166,nan,18.46
168,-456.6001,501.0,-0.012301,329.978088,0.015160,30,8,nan,1.5674,nan,17.97
169,-428.3001,501.0,-0.014037,221.990280,0.010659,80,8,nan,1.3596,nan,18.54
170,-415.2252,501.0,-0.010472,216.051529,0.015604,30,8,nan,1.3036,nan,18.13
171,-414.6795,501.0,-0.016989,250.599426,0.014034,80,8,nan,1.3668,nan,18.27
172,-427.3849,501.0,-0.012428,233.174820,0.015066,60,8,nan,1.5608,nan,18.28
173,-393.7950,501.0,-0.005384,196.786911,0.017364,6,8,nan,1.1998,nan,17.66
174,-408.7207,501.0,-0.003490,226.122375,0.018423,6,8,nan,1.3618,nan,17.86
175,-374.7289,501.0,-0.004659,198.884964,0.015472,8,8,nan,1.2104,nan,17.90
176,-408.6950,501.0,-0.017664,225.202026,0.012990,80,8,nan,1.3141,nan,18.82
177,-389.6145,501.0,-0.004770,174.857788,0.015347,7,8,nan,1.1737,nan,18.05
178,-379.6654,501.0,-0.004484,241.832535,0.015558,7,8,nan,1.2801,nan,17.98
179,-382.1071,501.0,-0.003475,175.287643,0.015631,8,8,nan,1.2458,nan,19.12
180,-403.7145,501.0,-0.015977,211.060135,0.008218,80,8,nan,1.2894,nan,19.32
181,-381.4976,501.0,-0.010391,192.193405,0.015406,27,8,nan,1.2621,nan,18.83
182,-386.0176,501.0,-0.016993,175.925140,0.015065,77,8,nan,1.2479,nan,18.50
183,-378.5764,501.0,-0.013431,173.701096,0.008552,80,8,nan,1.2568,nan,18.40
184,-373.5910,501.0,-0.004736,151.587936,0.015161,9,8,nan,1.1099,nan,17.77
185,-367.4411,501.0,-0.005112,144.426956,0.016448,8,8,nan,1.1496,nan,18.61
186,-361.8700,501.0,-0.003955,160.841003,0.015684,7,8,nan,1.2378,nan,17.92
187,-373.4286,501.0,-0.013806,169.992493,0.014618,80,8,nan,1.1822,nan,18.12
188,-357.6293,501.0,-0.005555,144.133881,0.015833,7,8,nan,1.1183,nan,18.72
189,-379.1782,501.0,-0.002506,153.619293,0.015298,5,8,nan,1.1466,nan,18.75
190,-355.2197,501.0,-0.005625,147.125412,0.015255,13,8,nan,1.1708,nan,18.03
191,-349.9166,501.0,-0.016841,129.778625,0.010872,80,8,nan,1.2220,nan,18.04
192,-354.6473,501.0,-0.008703,152.078354,0.015223,16,8,nan,1.1655,nan,17.99
193,-361.7765,501.0,-0.014852,147.456192,0.010324,80,8,nan,1.1874,nan,18.24
194,-333.5392,501.0,-0.004202,138.861877,0.016633,7,8,nan,1.1397,nan,18.15
195,-361.1997,501.0,-0.015649,139.711746,0.009610,80,8,nan,1.0985,nan,19.88
196,-333.3225,501.0,-0.016784,124.417656,0.014690,80,8,nan,1.0837,nan,18.89
197,-339.9840,501.0,-0.004303,141.757446,0.015601,7,8,nan,1.0347,nan,17.85
198,-344.1911,501.0,-0.016504,139.551437,0.011518,80,8,nan,1.1014,nan,18.60
199,-346.6932,501.0,-0.004319,151.724792,0.016492,6,8,nan,1.1525,nan,18.02
200,-332.0954,501.0,-0.015380,118.446793,0.008550,80,8,nan,1.0682,nan,17.89
