epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
93,-648.4718,250.0,-0.022845,7288.770508,0.015053,51,8,3.9236,3.8074,2.0238,5.93
94,-812.4150,250.0,-0.004831,38861.375000,0.015232,6,8,5.1186,3.8526,6.7028,5.30
95,-799.2388,250.0,-0.004312,13904.915039,0.015086,7,8,3.1445,4.8839,4.5127,5.46
96,-717.5644,250.0,-0.008862,29451.662109,0.017513,7,8,6.4600,3.7948,4.3544,5.51
97,-852.8748,250.0,-0.010537,15420.105469,0.015568,7,8,5.6803,3.5961,2.0583,5.33
98,-758.4692,250.0,-0.005453,12794.304688,0.015776,7,8,4.2599,2.8462,2.6255,5.57
99,-508.8834,250.0,-0.005081,9271.092773,0.016335,6,8,3.1811,3.4541,1.6661,5.50
100,-503.6492,205.2,-0.007529,9334.457031,0.015252,10,9,23.8674,3.6285,1.8592,5.47
101,-1207.8397,250.0,-0.008565,72801.812500,0.015734,15,8,4.5921,8.2412,nan,5.36
102,-927.6756,250.0,-0.020125,47030.937500,0.009940,80,8,3.2316,7.1785,2.0471,5.65
103,-759.5258,250.0,-0.008141,27199.900391,0.015085,10,8,4.1230,6.9972,4.2341,5.43
104,-990.4006,186.8,-0.006248,55800.894531,0.017308,8,11,10.8069,8.1441,6.4238,5.51
105,-761.6194,232.5,-0.009711,14904.988281,0.015766,10,8,9.2635,3.7226,2.1750,5.49
106,-915.8059,250.0,-0.018216,86976.976562,0.015055,24,8,3.7433,9.3290,1.5969,5.66
107,-954.6076,250.0,-0.009931,32339.056641,0.019105,5,8,4.8611,2.9285,1.8749,5.68
108,-568.3770,250.0,-0.004252,5016.701660,0.015284,9,8,2.9728,2.6549,2.1352,5.50
109,-560.3093,224.0,-0.010554,16433.396484,0.017396,6,9,5.9261,3.4726,1.7350,5.74
110,-851.6670,244.6,-0.007061,11900.086914,0.017401,6,8,16.7109,3.2269,1.9793,5.68
111,-768.1438,250.0,-0.007020,14397.299805,0.016158,10,8,5.2423,3.8441,2.3991,5.51
112,-1017.8533,250.0,-0.006262,33717.257812,0.015864,6,8,6.3135,3.5271,2.0618,5.63
113,-492.9401,250.0,-0.004384,5837.257812,0.017094,10,8,3.3824,2.6930,1.9955,5.58
114,-463.7906,229.8,-0.005962,15276.822266,0.016986,8,8,4.7459,3.1791,5.1207,5.64
115,-720.4007,250.0,-0.009913,17541.181641,0.016287,7,8,6.3404,3.9330,3.3556,5.68
116,-804.0651,231.0,-0.007825,6930.996582,0.015939,10,8,10.0431,3.0903,1.6537,5.77
117,-534.6990,223.7,-0.005903,15452.756836,0.015302,7,9,6.8856,3.9959,1.8934,5.44
118,-681.0442,213.1,-0.006856,17163.951172,0.017344,8,10,8.7062,4.0852,1.7112,5.65
119,-861.3737,250.0,-0.006616,29193.029297,0.018763,7,8,4.9607,3.8782,2.0596,5.44
120,-558.4442,250.0,-0.006616,5140.712402,0.016591,7,8,2.8047,3.2982,1.9920,5.47
121,-637.1770,250.0,-0.005791,10568.014648,0.016996,8,8,3.7212,3.8515,nan,5.51
122,-575.9022,250.0,-0.011492,17094.087891,0.015573,21,8,4.8573,3.5281,1.8476,5.67
123,-834.9502,250.0,-0.011170,97664.031250,0.016233,5,8,7.4167,2.9568,2.3187,5.39
124,-851.2179,206.0,-0.007967,13562.782227,0.017480,8,9,28.6039,3.6595,1.8501,5.40
125,-736.7657,250.0,-0.004974,7580.255859,0.015280,7,8,3.6666,3.3497,1.7256,5.60
126,-558.5904,250.0,-0.011849,18043.757812,0.015719,17,8,3.1647,5.2825,1.5226,5.35
127,-655.6976,204.0,-0.005895,7619.288086,0.016677,6,10,6.5896,3.8666,1.9044,5.40
128,-526.6981,223.9,-0.004163,12723.761719,0.015005,5,9,4.9947,4.4531,1.9588,5.35
129,-792.3555,250.0,-0.005362,5967.177734,0.015258,8,8,4.6399,3.3708,1.9949,5.46
130,-620.9669,250.0,-0.006029,23082.636719,0.015876,5,8,6.2236,3.5153,1.7519,5.30
131,-793.1449,243.6,-0.004854,14943.559570,0.017088,8,8,11.5332,4.6099,4.1779,5.49
132,-982.9941,250.0,-0.005354,48809.531250,0.018188,6,8,2.7858,6.0826,8.0391,5.39
133,-548.1254,250.0,-0.006815,8269.122070,0.015341,8,8,5.2493,3.9100,1.7686,5.51
134,-732.6136,204.1,-0.006340,21792.148438,0.016274,7,9,11.7083,4.8838,2.2614,5.46
135,-1055.9245,217.6,-0.005400,36225.160156,0.015381,7,9,11.8961,6.0030,2.3846,5.51
136,-865.3828,250.0,-0.006584,4226.312012,0.015371,9,8,3.4273,2.8216,1.8001,5.69
137,-548.0513,231.9,-0.011787,14109.092773,0.016060,8,9,6.5497,3.1749,1.7925,5.71
138,-608.8857,250.0,-0.004292,11037.642578,0.015144,9,8,2.5671,4.4889,2.4006,5.57
139,-540.3219,226.9,-0.006334,7601.017090,0.018740,7,9,6.8401,3.8549,1.8203,5.50
140,-618.5930,250.0,-0.006643,30341.189453,0.016122,10,8,3.0680,5.0011,1.8650,5.75
141,-792.4190,250.0,-0.006692,15522.037109,0.015966,8,8,4.6137,4.7431,1.8117,5.66
142,-778.6295,250.0,-0.007135,12106.160156,0.016377,6,8,4.8229,3.0188,2.1174,5.94
143,-769.6746,224.7,-0.008156,70601.585938,0.020483,5,9,8.5934,4.5973,2.1615,5.47
144,-970.0238,250.0,-0.009967,32673.669922,0.018144,6,8,6.4689,3.3038,1.6046,5.83
145,-941.4903,219.6,-0.006711,11344.657227,0.015359,7,9,11.5046,2.9819,1.7570,5.61
146,-618.8515,250.0,-0.005569,90789.882812,0.015353,5,8,6.6560,3.2242,2.0908,5.63
147,-1038.1968,250.0,-0.005864,21235.171875,0.015688,9,8,3.9793,5.3766,1.8151,5.58
148,-769.4858,250.0,-0.006971,9980.152344,0.016712,7,8,4.6567,3.9091,1.8070,5.52
149,-803.8692,250.0,-0.004805,17978.505859,0.015493,7,8,3.8243,5.3368,2.2682,5.48
150,-636.0864,250.0,-0.013816,5658.757812,0.015180,23,8,3.2963,3.1285,2.3060,5.80
151,-481.9861,250.0,-0.009419,103904.867188,0.017134,5,8,10.1655,3.0307,2.0156,5.26
152,-1320.6190,250.0,-0.008487,22737.142578,0.017761,6,8,9.9609,3.4017,2.0930,5.68
153,-854.1426,250.0,-0.006853,82668.093750,0.017481,5,8,6.7063,6.8181,1.7026,5.38
154,-1176.6141,250.0,-0.008136,13272.414062,0.016132,7,8,3.6064,6.0668,2.2887,5.40
155,-658.9601,250.0,-0.003508,5945.494141,0.015299,7,8,3.0674,2.9877,1.7948,5.57
156,-683.0958,250.0,-0.007000,21806.917969,0.016151,10,8,3.6049,5.4203,nan,5.60
157,-858.2131,250.0,-0.007841,29311.802734,0.016442,11,8,3.1740,5.8308,2.1033,5.59
158,-780.9760,240.8,-0.008116,24559.822266,0.015247,7,9,7.5816,4.1690,4.3980,5.51
159,-866.8291,221.5,-0.008257,55041.667969,0.018203,6,8,11.4961,6.8194,3.1494,5.39
160,-1030.6228,250.0,-0.008952,36413.320312,0.018139,7,8,5.5784,7.0627,2.0068,5.56
161,-775.4231,222.0,-0.008647,20604.183594,0.017198,7,8,15.7132,3.9745,1.7355,5.79
162,-635.7563,250.0,-0.006152,8178.925781,0.016475,7,8,3.9412,3.4685,1.9837,5.42
163,-650.2278,250.0,-0.007563,12059.676758,0.016242,8,8,5.9060,2.8260,2.1651,5.52
164,-811.6703,237.4,-0.004788,99636.914062,0.016446,6,9,8.3919,7.6974,1.9486,5.51
165,-1323.0785,250.0,-0.003850,62763.363281,0.016660,6,8,5.1171,7.0654,3.4691,5.40
166,-917.7215,250.0,-0.008022,4370.647949,0.018159,8,8,3.7500,3.5642,2.3152,5.59
167,-513.1093,250.0,-0.007331,117024.531250,0.017906,7,8,6.2255,7.8163,2.0962,5.37
168,-1230.8123,250.0,-0.008575,49513.136719,0.019821,6,8,6.2734,4.2124,3.1649,5.46
169,-677.3288,226.2,-0.005689,12594.579102,0.015998,10,9,5.2934,4.0013,2.1190,5.46
170,-600.3464,250.0,-0.018399,9258.417969,0.015063,37,8,2.9604,4.1830,2.0293,5.84
171,-696.4717,228.8,-0.012690,26479.964844,0.016225,12,8,7.8779,4.0252,5.4666,5.68
172,-770.3744,250.0,-0.008964,29325.427734,0.017054,8,8,4.8019,7.8564,4.5755,5.58
173,-1186.3504,250.0,-0.005956,32948.761719,0.015728,8,8,4.8468,6.5539,3.3724,5.49
174,-564.6451,227.7,-0.006723,34495.710938,0.016804,7,9,7.0329,6.2504,2.2943,5.68
175,-1001.9379,250.0,-0.006261,14102.299805,0.015402,9,8,2.6056,6.0276,2.0714,5.58
176,-531.6416,250.0,-0.005070,9727.960938,0.015740,8,8,3.6390,3.0573,1.9474,5.58
177,-630.0612,250.0,-0.011027,6628.689453,0.015730,15,8,2.9650,3.4468,2.8385,5.67
178,-504.7356,250.0,-0.006425,40170.316406,0.016902,6,8,7.2916,3.4501,2.5645,5.70
179,-894.5634,228.0,-0.007034,11010.214844,0.015859,7,9,9.7524,2.9846,nan,5.48
180,-618.5098,250.0,-0.007457,9163.738281,0.015942,11,8,4.3176,3.1666,2.2612,5.49
181,-615.7109,250.0,-0.003370,12136.595703,0.015267,9,8,4.1754,2.2896,2.4753,5.41
182,-607.2731,250.0,-0.010099,6202.512695,0.015098,22,8,2.8789,1.8346,3.1968,5.43
183,-453.0144,250.0,-0.007444,9266.381836,0.015653,11,8,2.5204,3.4505,2.3970,5.48
184,-697.0957,250.0,-0.017063,15586.929688,0.015065,63,8,2.6369,4.3961,3.9486,5.67
185,-786.8154,250.0,-0.011801,12115.043945,0.015108,24,8,2.7911,4.6382,5.1786,5.50
186,-793.0067,250.0,-0.011582,12898.582031,0.015029,16,8,3.2232,4.4289,1.5681,5.39
187,-785.2807,250.0,-0.024922,14737.836914,0.015095,78,8,3.8246,5.2042,2.3030,5.64
188,-777.0013,250.0,-0.017636,11911.356445,0.015319,25,8,2.5677,5.0391,3.7286,5.44
189,-600.8735,223.8,-0.024986,66628.515625,0.011817,80,9,4.3105,7.4597,1.3296,5.92
190,-913.2022,250.0,-0.013002,7937.141113,0.015349,18,8,3.6978,4.6905,3.8372,5.41
191,-573.1164,224.7,-0.007520,19334.431641,0.015542,10,9,7.0096,3.9674,2.5839,5.40
192,-1086.4460,250.0,-0.006277,39970.003906,0.016778,7,8,5.1978,7.9863,2.1227,5.38
193,-912.1887,250.0,-0.009033,38129.554688,0.016331,6,8,6.6584,6.3138,nan,5.43
194,-891.6767,233.4,-0.005040,13603.137695,0.015440,5,8,12.5847,4.3381,nan,5.75
195,-769.6119,250.0,-0.005853,15189.685547,0.016678,6,8,4.6865,2.6367,1.2278,5.56
196,-632.6349,224.7,-0.010481,40765.265625,0.017556,6,9,14.2045,4.6833,2.4421,5.62
197,-1340.4479,250.0,-0.008398,53600.457031,0.016254,5,8,7.6769,4.8585,3.0670,5.44
198,-662.5823,250.0,-0.007032,10136.278320,0.015173,9,8,4.1658,2.5790,2.6611,5.30
199,-558.9621,250.0,-0.016695,41217.199219,0.016037,14,8,6.1495,2.7101,2.0168,5.57
200,-895.7699,242.9,-0.006961,19266.144531,0.016224,6,8,7.6165,4.6570,2.0644,5.51
201,-1103.1545,250.0,-0.003650,81190.414062,0.018096,5,8,4.7555,7.6713,4.6729,5.38
202,-931.0578,250.0,-0.009313,26016.824219,0.017658,6,8,7.1656,4.0655,2.4108,5.34
203,-710.4427,224.0,-0.005722,8619.622070,0.017401,8,9,4.9881,3.2939,1.9355,5.75
204,-562.2749,210.2,-0.006796,24122.181641,0.016569,5,10,11.1970,4.3528,1.8323,5.72
205,-736.9192,250.0,-0.023361,7159.316895,0.015008,61,8,3.0407,3.2249,3.6488,5.80
206,-610.8372,250.0,-0.007092,7941.899902,0.015580,9,8,3.3246,2.9733,3.1011,5.73
207,-507.0514,250.0,-0.009187,7156.829102,0.015723,10,8,2.9535,3.0870,2.6703,5.68
208,-506.7762,250.0,-0.006425,15453.274414,0.016333,10,8,2.8430,4.0708,2.7752,5.96
209,-737.9617,250.0,-0.006901,18338.078125,0.015687,5,8,4.2702,4.5252,1.9211,5.83
210,-700.1264,250.0,-0.006924,8059.100098,0.016136,9,8,3.6753,3.5233,2.2153,5.56
211,-691.0899,206.3,-0.005408,39718.683594,0.015489,8,11,33.8910,3.1940,3.5184,5.52
212,-743.8944,250.0,-0.008177,6356.450684,0.015842,11,8,3.3902,3.0195,2.5248,5.73
213,-745.6620,250.0,-0.008803,62659.148438,0.018853,7,8,3.3113,7.4426,2.1934,5.29
214,-682.5331,230.1,-0.007594,10438.447266,0.016694,7,9,12.1053,2.6570,1.6494,5.67
215,-527.9636,207.2,-0.005590,15666.321289,0.017049,6,9,6.8190,4.6197,1.8945,5.64
216,-373.3909,221.6,-0.007297,12370.890625,0.020661,6,8,5.5246,2.7513,1.9181,5.44
217,-679.6869,250.0,-0.025327,72683.656250,0.009860,80,8,4.1501,9.1437,1.5394,5.77
218,-919.0907,224.9,-0.009585,8959.858398,0.016093,8,9,6.9695,4.9380,2.5181,5.33
219,-912.4548,206.3,-0.011070,70343.257812,0.016521,8,10,15.9175,4.1023,2.3533,5.34
220,-737.9120,226.1,-0.006973,85384.531250,0.016644,5,9,13.1338,4.7447,2.8800,5.72
221,-1316.3704,250.0,-0.004744,20313.683594,0.015414,6,8,6.2408,2.7034,2.3624,5.46
222,-738.3520,250.0,-0.016710,17487.263672,0.015028,34,8,4.0710,4.6996,3.5085,5.53
223,-824.7050,250.0,-0.008360,16783.429688,0.015592,10,8,4.5136,3.0977,4.2599,5.45
224,-410.7463,250.0,-0.008190,10817.272461,0.015646,9,8,3.1323,3.2044,1.8781,5.49
225,-649.1102,250.0,-0.006868,9301.309570,0.018603,8,8,3.9438,3.6722,2.7266,5.45
226,-728.5255,250.0,-0.008910,17762.974609,0.015272,10,8,5.4434,4.0793,3.9212,5.34
227,-659.6532,250.0,-0.007971,9139.749023,0.016524,6,8,4.2424,3.6793,2.6127,5.30
228,-778.3214,250.0,-0.006989,12528.634766,0.017332,6,8,4.5095,4.7887,2.7082,5.49
229,-581.9060,250.0,-0.015781,7001.069824,0.015022,36,8,3.8100,3.1045,2.2740,5.64
230,-542.5076,224.9,-0.010738,55037.609375,0.018374,7,9,18.8516,3.6776,2.9649,5.41
231,-992.7612,231.9,-0.009018,29462.964844,0.015134,7,9,10.9580,2.8303,2.0157,5.44
232,-407.3912,250.0,-0.008087,53635.191406,0.016500,6,8,6.3105,3.6089,1.8909,5.41
233,-1110.1002,250.0,-0.007552,20430.765625,0.015528,8,8,5.9615,4.5307,nan,5.32
234,-778.7382,250.0,-0.005726,7454.549316,0.015610,7,8,4.1723,2.7908,2.4918,5.59
235,-457.2106,224.6,-0.005428,8853.680664,0.016974,7,9,5.6302,2.9126,2.4669,5.50
236,-585.9801,250.0,-0.007397,7973.581055,0.015712,9,8,3.4008,3.3984,2.9442,5.58
237,-597.0990,250.0,-0.004593,6852.192383,0.015751,10,8,3.2697,2.8371,2.6719,5.55
238,-633.6899,223.8,-0.009211,32637.660156,0.015610,9,9,5.6139,6.0988,nan,5.71
239,-889.2832,250.0,-0.008451,12099.959961,0.015055,10,8,3.4371,4.8506,nan,5.63
240,-777.1814,250.0,-0.008004,7854.595215,0.015895,9,8,3.1890,3.8910,2.9550,5.82
241,-471.6601,250.0,-0.009422,10292.643555,0.015105,11,8,2.1377,3.3937,2.2893,5.79
242,-617.9724,250.0,-0.006989,10102.714844,0.016275,11,8,2.0810,3.8025,1.8447,5.68
243,-580.0673,250.0,-0.007423,7032.548340,0.015379,10,8,2.9404,3.2648,2.3824,5.75
244,-727.7592,250.0,-0.006523,14053.231445,0.017064,8,8,4.7365,3.3762,3.1167,5.41
245,-614.0734,250.0,-0.005667,8483.553711,0.017596,8,8,2.9397,3.8135,4.2244,5.45
246,-542.3447,250.0,-0.012467,8616.666992,0.015030,18,8,2.9583,2.4951,2.4339,5.68
247,-547.0335,229.8,-0.009356,17091.488281,0.017455,9,9,6.3987,4.4232,2.0865,5.62
248,-933.8896,202.6,-0.028442,13582.848633,0.015025,51,9,26.0314,4.6412,2.2408,5.63
249,-502.6647,250.0,-0.013831,9169.356445,0.015121,19,8,3.0066,3.8868,2.1655,5.40
250,-752.1081,250.0,-0.004315,9796.278320,0.016100,7,8,4.0998,3.9247,2.6881,5.43
251,-592.0110,250.0,-0.006779,5996.586914,0.015950,9,8,3.6705,2.9903,2.9564,5.66
252,-578.4150,250.0,-0.005235,12528.632812,0.015742,6,8,4.0808,2.4623,2.0677,5.56
253,-633.1799,224.4,-0.007872,24575.972656,0.015703,6,9,8.5666,4.0854,1.7773,5.33
254,-1102.3862,223.8,-0.007404,62005.031250,0.019971,6,9,8.0704,4.4546,1.5190,5.38
255,-622.8624,228.7,-0.007708,11851.321289,0.016308,6,9,6.6545,3.7153,2.4375,5.32
256,-591.5533,250.0,-0.005754,8859.719727,0.017145,7,8,2.1980,4.0612,2.9986,5.29
257,-620.8785,250.0,-0.004227,10157.613281,0.017041,6,8,3.6901,4.5111,2.6310,5.41
258,-612.6811,203.7,-0.006885,9181.680664,0.016021,7,10,8.7926,3.2503,3.1324,5.42
259,-637.5808,250.0,-0.008205,13914.621094,0.018824,6,8,4.5536,4.2274,2.4371,5.71
260,-861.1448,250.0,-0.009800,9460.527344,0.017469,8,8,3.8788,4.7715,2.2286,5.47
261,-729.6179,250.0,-0.007409,29999.119141,0.016522,5,8,6.7265,3.7329,2.5739,5.30
262,-985.7877,250.0,-0.006037,14998.598633,0.015287,7,8,7.6791,3.2903,2.4143,5.31
263,-900.5757,250.0,-0.006686,34605.480469,0.017450,6,8,6.6307,2.9450,2.8128,5.46
264,-776.6831,250.0,-0.010964,31073.140625,0.018297,6,8,5.4905,3.8681,2.2433,5.61
265,-840.2305,250.0,-0.008691,42359.453125,0.016289,5,8,4.2758,6.0456,2.8214,5.38
266,-1091.0989,250.0,-0.003743,25937.412109,0.018339,6,8,6.4573,5.7762,1.8016,5.44
