epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
67,-702.8399,250.0,-0.007675,15079.572266,0.015125,7,8,3.2249,4.1447,nan,5.45
68,-588.7766,250.0,-0.008303,8183.288574,0.016522,10,8,2.3247,3.3646,nan,5.45
69,-554.8505,250.0,-0.008703,8795.235352,0.015838,9,8,2.9077,3.0072,nan,5.65
70,-730.7083,250.0,-0.008596,18805.888672,0.016091,9,8,3.8537,3.5995,nan,5.39
71,-995.1066,250.0,-0.006388,127838.234375,0.016158,7,8,2.1986,9.6920,nan,5.44
72,-791.1328,250.0,-0.009712,40199.625000,0.017414,8,8,4.5183,4.6688,nan,5.39
73,-653.2918,250.0,-0.007856,19159.595703,0.016333,7,8,3.6776,3.3174,nan,5.84
74,-687.1163,250.0,-0.006806,22854.503906,0.019575,5,8,4.9311,2.9404,nan,5.63
75,-635.4990,250.0,-0.011294,10064.708008,0.015486,13,8,2.8261,3.4680,nan,5.59
76,-792.9597,250.0,-0.007265,32253.808594,0.015258,7,8,4.7700,4.3720,nan,5.65
77,-1021.2370,250.0,-0.004918,41410.199219,0.015354,6,8,7.1458,4.6229,nan,5.73
78,-1094.1975,250.0,-0.021689,123248.304688,0.015118,40,8,4.1544,7.9278,nan,5.69
79,-835.8830,250.0,-0.008285,32947.601562,0.018603,7,8,3.8796,5.8857,nan,5.73
80,-887.0385,250.0,-0.008546,34436.632812,0.017018,7,8,5.3287,3.5275,nan,5.65
81,-801.6241,250.0,-0.007342,27911.396484,0.016844,7,8,4.4534,4.3596,nan,6.01
82,-606.9120,250.0,-0.007848,12218.303711,0.017758,6,8,2.3171,4.2964,nan,5.60
83,-952.3844,250.0,-0.006447,41302.964844,0.015972,7,8,5.9531,4.1078,nan,5.90
84,-716.2531,250.0,-0.025742,19886.347656,0.015073,50,8,2.5688,5.0263,nan,5.54
85,-724.3377,250.0,-0.008313,23278.667969,0.018293,7,8,4.9315,2.7787,nan,5.43
86,-591.2002,250.0,-0.006759,13869.235352,0.016385,7,8,3.4146,2.6952,nan,5.45
87,-593.8912,250.0,-0.024459,7665.184570,0.015197,55,8,2.2993,3.6901,nan,5.55
88,-1218.7663,250.0,-0.006711,120506.375000,0.015662,5,8,5.6028,7.7606,nan,5.50
89,-614.8212,250.0,-0.006078,15584.736328,0.016227,7,8,4.5375,2.3745,nan,5.55
90,-664.6629,250.0,-0.007321,10324.528320,0.015315,9,8,2.1788,3.9645,nan,5.40
91,-1065.1761,250.0,-0.007209,79564.812500,0.015654,7,8,7.8750,3.6629,nan,5.69
92,-778.8421,250.0,-0.007476,25240.525391,0.017454,7,8,3.9022,4.4459,nan,5.46
93,-764.4293,250.0,-0.020923,22663.068359,0.015513,36,8,4.3043,4.0253,nan,5.48
94,-577.2692,250.0,-0.024162,8729.619141,0.015163,54,8,3.0431,3.8251,nan,5.81
95,-864.7517,250.0,-0.009076,84816.234375,0.015198,8,8,2.2472,6.0318,nan,5.77
96,-596.7161,250.0,-0.018380,12250.006836,0.015180,27,8,3.8550,2.9550,nan,5.52
97,-504.8837,250.0,-0.022189,2999.996826,0.015224,36,8,2.0298,2.6836,nan,5.58
98,-464.9664,250.0,-0.013525,3346.139648,0.015686,15,8,2.0251,2.7884,nan,5.77
99,-757.9076,250.0,-0.006009,31201.722656,0.015078,7,8,3.4239,5.5263,nan,5.61
100,-973.3983,250.0,-0.009255,68234.476562,0.015679,11,8,4.4692,6.7421,nan,5.45
101,-797.2411,250.0,-0.007648,25888.351562,0.015138,8,8,5.0485,2.3533,nan,5.39
102,-798.6976,250.0,-0.006819,20066.888672,0.015195,5,8,4.3451,3.8382,nan,5.47
103,-889.0111,250.0,-0.006618,46258.898438,0.018638,6,8,3.7470,5.8041,nan,5.40
104,-649.0056,250.0,-0.005748,9613.524414,0.015791,7,8,2.7111,3.8108,nan,5.54
105,-725.5240,250.0,-0.004549,21601.603516,0.016820,6,8,3.7394,3.5716,nan,5.39
106,-605.7669,250.0,-0.016862,6864.402832,0.015472,19,8,1.8649,3.0778,nan,5.54
107,-654.7335,250.0,-0.006622,11083.742188,0.017003,7,8,3.2101,3.3749,nan,5.71
108,-971.0837,250.0,-0.005952,40507.265625,0.016740,6,8,6.0065,3.5364,nan,5.54
109,-735.0650,250.0,-0.005497,26933.152344,0.019673,5,8,2.5804,6.7108,nan,5.68
110,-1148.3989,250.0,-0.004201,115657.843750,0.017214,7,8,6.0372,6.7594,nan,5.63
111,-472.2224,250.0,-0.012668,3842.209473,0.015041,13,8,2.3291,2.7795,nan,5.89
112,-594.8543,250.0,-0.008825,6308.763672,0.015739,9,8,2.1431,3.5485,nan,5.88
113,-911.2918,250.0,-0.022393,58911.007812,0.015010,34,8,3.8044,6.8789,nan,5.91
114,-679.6663,250.0,-0.011346,9568.453125,0.015061,19,8,1.8603,3.9114,nan,5.83
115,-947.1356,250.0,-0.008078,35345.214844,0.017142,6,8,7.2248,4.1250,nan,5.62
116,-563.2305,250.0,-0.010296,5486.735840,0.015103,16,8,1.7933,3.5902,nan,5.48
117,-678.2196,250.0,-0.007410,42234.589844,0.015094,7,8,5.5240,2.5251,nan,5.64
118,-580.1065,250.0,-0.008015,10891.918945,0.016775,9,8,2.2743,4.1070,nan,5.62
119,-699.2182,250.0,-0.009948,34588.246094,0.015157,11,8,2.6694,6.2894,nan,5.39
120,-647.4228,250.0,-0.009170,9108.618164,0.016613,10,8,2.6646,3.7483,nan,5.51
121,-1115.6716,250.0,-0.005408,112741.015625,0.015846,7,8,5.5518,8.4859,nan,5.47
122,-649.7164,250.0,-0.006052,15835.478516,0.016629,6,8,5.2124,2.8614,nan,5.66
123,-798.3167,250.0,-0.007477,22293.736328,0.016866,7,8,6.4743,3.2267,nan,5.47
124,-668.6477,250.0,-0.031521,16641.496094,0.010512,80,8,4.2797,2.9420,nan,5.95
125,-898.7164,250.0,-0.025253,33622.699219,0.015590,37,8,1.5317,5.8465,nan,5.59
126,-505.5656,250.0,-0.008435,5203.464844,0.016795,7,8,2.5018,3.5226,nan,5.27
127,-1163.8407,250.0,-0.033345,152111.687500,0.011759,80,8,2.7309,10.9963,nan,5.60
128,-654.5014,250.0,-0.008321,13827.708984,0.017569,7,8,2.1602,4.1223,nan,5.48
129,-758.4318,250.0,-0.005104,29168.761719,0.016040,5,8,5.0566,3.8062,nan,5.47
130,-535.7523,250.0,-0.011354,10577.857422,0.015786,11,8,3.4754,2.2675,nan,5.45
131,-684.6846,250.0,-0.028196,6647.987305,0.015167,52,8,4.2445,3.3866,nan,5.63
132,-631.9816,250.0,-0.008738,12647.517578,0.017145,7,8,4.0461,3.3355,nan,5.56
133,-908.3038,250.0,-0.004609,25906.568359,0.016072,6,8,4.0001,5.2624,nan,5.50
134,-1219.9619,250.0,-0.007119,82222.078125,0.018318,6,8,5.0599,7.0719,nan,5.47
135,-830.6088,250.0,-0.010809,25573.160156,0.015380,12,8,6.2236,2.6992,nan,5.60
136,-606.2252,250.0,-0.011483,6857.765625,0.015452,13,8,4.4569,3.0072,nan,5.37
137,-773.6113,250.0,-0.005552,35524.777344,0.016782,5,8,5.2903,2.5664,nan,5.90
138,-809.9864,250.0,-0.010631,63355.453125,0.016484,9,8,4.1079,6.2573,nan,5.55
139,-907.6678,250.0,-0.009631,95325.265625,0.015036,10,8,2.4656,7.0566,nan,5.76
140,-1132.1918,250.0,-0.033744,122607.203125,0.014700,80,8,3.5529,7.3839,nan,6.01
141,-463.7926,250.0,-0.007041,3111.371094,0.015017,7,8,2.0204,2.9992,nan,5.82
142,-612.6180,250.0,-0.006448,10095.944336,0.016097,7,8,5.1160,2.8508,nan,5.69
143,-958.6370,250.0,-0.004411,48244.562500,0.015488,5,8,4.2089,6.6646,nan,5.57
144,-614.8283,250.0,-0.008175,10907.912109,0.015224,10,8,2.8857,3.9252,nan,5.64
145,-489.7938,250.0,-0.007612,4206.888184,0.016753,7,8,1.9739,2.8890,nan,5.58
146,-584.2789,250.0,-0.006467,9730.752930,0.018179,6,8,3.5801,2.6057,nan,5.64
147,-854.1075,250.0,-0.006416,57780.617188,0.015452,7,8,2.9754,6.5085,nan,5.46
148,-494.8480,250.0,-0.009786,5884.679688,0.015476,13,8,2.9027,2.2481,nan,5.71
149,-613.4605,250.0,-0.006329,16664.919922,0.016610,8,8,4.3350,2.6929,nan,5.48
150,-605.8176,250.0,-0.004907,10430.411133,0.016482,7,8,3.7397,2.8797,nan,5.50
151,-492.6541,250.0,-0.031543,3598.828857,0.015037,79,8,2.2744,3.6149,nan,5.68
152,-644.6056,250.0,-0.007918,17555.525391,0.015121,8,8,4.2772,3.3739,nan,5.43
153,-510.3626,250.0,-0.005385,3986.842041,0.017546,5,8,3.4157,2.5667,nan,5.55
154,-812.3273,250.0,-0.005044,33641.605469,0.015028,6,8,3.3673,6.2572,nan,5.41
155,-465.1895,250.0,-0.005850,4206.283203,0.015650,9,8,1.7718,3.0608,nan,5.44
156,-939.6112,250.0,-0.005029,43001.128906,0.017634,5,8,8.3762,4.1651,nan,5.51
157,-595.2342,250.0,-0.007590,25988.570312,0.015884,9,8,4.8914,2.6690,nan,5.43
158,-522.3411,250.0,-0.004905,8495.393555,0.015155,6,8,3.2274,2.2811,nan,5.59
159,-786.6444,250.0,-0.008911,78929.078125,0.015816,9,8,1.9271,5.9352,nan,5.46
160,-415.7842,250.0,-0.008239,1482.436279,0.015754,10,8,1.6592,2.4094,nan,5.55
161,-381.8039,250.0,-0.006314,2026.485474,0.017124,6,8,2.2855,2.3513,nan,5.65
162,-1015.5800,250.0,-0.006511,80937.460938,0.016584,6,8,5.4847,8.1843,nan,5.54
163,-400.8794,250.0,-0.005553,1634.642456,0.016293,5,8,1.6882,2.2820,nan,5.48
164,-538.4482,250.0,-0.006403,9223.106445,0.015819,6,8,4.2638,2.1553,nan,5.46
165,-434.6374,250.0,-0.006116,2795.787598,0.016250,6,8,1.8985,2.9704,nan,5.57
166,-868.6498,250.0,-0.038202,29534.996094,0.013183,80,8,5.5478,2.4993,nan,5.78
167,-735.3155,250.0,-0.022959,21647.318359,0.015138,25,8,3.8893,5.1913,nan,5.64
168,-883.5501,250.0,-0.008687,50983.406250,0.016525,7,8,1.9567,6.2576,nan,5.63
169,-843.6029,250.0,-0.006139,65172.449219,0.017280,7,8,4.3731,8.2924,nan,5.58
170,-809.2110,250.0,-0.010844,32823.042969,0.015714,11,8,3.5079,5.5781,nan,5.54
171,-545.6607,250.0,-0.024677,7367.884766,0.015192,43,8,3.2341,2.6232,nan,5.77
172,-371.5600,250.0,-0.005829,1338.746338,0.015137,6,8,1.9416,2.2585,nan,5.63
173,-486.3233,250.0,-0.010566,3532.703613,0.015014,8,8,1.6083,3.6063,nan,5.88
174,-844.2661,250.0,-0.006966,60296.968750,0.018547,5,8,4.2153,5.7871,nan,5.75
175,-418.1407,250.0,-0.005803,1832.456177,0.017132,6,8,1.9021,2.6510,nan,6.01
176,-1198.7443,250.0,-0.009013,100029.320312,0.018442,6,8,6.3038,7.8064,nan,5.90
177,-488.8202,250.0,-0.013584,3091.076904,0.015076,20,8,3.1894,2.7285,nan,5.73
178,-511.2602,250.0,-0.011497,5273.674316,0.016206,10,8,1.6872,3.3093,nan,5.76
179,-498.1624,250.0,-0.029920,3685.953613,0.015023,70,8,3.0783,2.5361,nan,5.85
180,-412.5210,250.0,-0.035368,3191.757324,0.015026,75,8,2.6470,2.3063,nan,6.03
181,-411.0408,250.0,-0.009417,1891.543091,0.017386,8,8,2.2172,2.6104,nan,5.47
182,-368.2376,250.0,-0.005728,1397.388550,0.016560,7,8,1.8663,2.2314,nan,5.69
183,-852.5238,250.0,-0.005223,26000.925781,0.016260,5,8,4.8840,5.3733,nan,5.63
184,-1029.2319,250.0,-0.006091,104295.367188,0.016623,6,8,1.9199,8.0857,nan,5.51
185,-610.4831,250.0,-0.008715,7082.317383,0.016655,7,8,4.4383,2.5539,nan,5.60
186,-487.9125,250.0,-0.005530,6823.217285,0.016029,5,8,3.0336,2.2056,nan,5.33
187,-488.7158,250.0,-0.026546,4615.772461,0.015311,49,8,2.5055,3.9807,nan,5.60
188,-449.7621,250.0,-0.017510,3634.737061,0.015062,29,8,2.7924,1.9622,nan,5.88
189,-433.8689,250.0,-0.012120,3153.131348,0.015124,10,8,2.5081,2.0995,nan,5.56
190,-699.4859,250.0,-0.008169,16883.949219,0.016107,7,8,3.3239,5.0765,nan,5.62
191,-686.7842,250.0,-0.006480,8088.192871,0.015731,7,8,1.4200,4.3935,nan,5.55
192,-554.3153,250.0,-0.006084,9490.700195,0.015315,6,8,1.7049,4.3514,nan,5.55
193,-549.2494,250.0,-0.034524,8926.146484,0.014912,80,8,4.4718,2.3464,nan,5.92
194,-589.2190,250.0,-0.023888,15596.617188,0.015317,30,8,3.8971,2.7611,nan,5.74
195,-605.6619,250.0,-0.008778,7679.189941,0.016564,9,8,1.8765,4.0027,nan,5.44
196,-612.8828,250.0,-0.007520,8519.530273,0.015957,6,8,3.0759,4.6704,nan,5.64
197,-905.8845,250.0,-0.006473,44821.003906,0.019007,5,8,4.8134,7.4377,nan,5.66
198,-553.7290,250.0,-0.007614,5013.368652,0.015112,8,8,3.4305,2.9006,nan,5.61
199,-479.1293,250.0,-0.009693,5761.990723,0.015717,8,8,3.5773,2.1426,nan,5.57
200,-631.5980,250.0,-0.007343,12643.234375,0.017233,7,8,4.3792,2.7700,nan,5.59
201,-675.0728,250.0,-0.005737,10479.853516,0.016760,5,8,5.5839,2.5602,nan,5.50
202,-627.3091,250.0,-0.005381,5662.212402,0.015076,5,8,3.1938,4.6470,nan,5.39
203,-612.2956,250.0,-0.006409,7054.047363,0.016510,6,8,4.3103,2.8892,nan,5.68
204,-482.7767,250.0,-0.004590,2646.409668,0.015011,5,8,2.6463,2.6720,nan,5.53
205,-602.3449,250.0,-0.004505,6325.951172,0.017871,4,8,3.3764,3.3040,nan,6.07
206,-546.1442,250.0,-0.005502,6970.328125,0.015117,6,8,2.0662,3.9536,nan,5.57
207,-827.1887,250.0,-0.006168,23387.332031,0.017076,6,8,5.6340,4.1261,nan,5.86
208,-480.0898,250.0,-0.008230,2374.313477,0.016308,11,8,2.5894,2.4353,nan,5.50
209,-727.5329,250.0,-0.009376,12798.666992,0.015848,7,8,4.6088,3.4251,nan,5.76
210,-558.7445,250.0,-0.006116,4279.650879,0.019070,6,8,1.7933,3.7004,nan,5.88
211,-575.5581,250.0,-0.007044,3772.036133,0.016585,7,8,4.3174,3.0293,nan,5.69
212,-773.8681,250.0,-0.006289,16918.453125,0.015062,10,8,4.6421,4.6252,nan,5.61
213,-624.3667,250.0,-0.007644,10188.643555,0.019918,5,8,2.7709,6.4692,nan,5.78
214,-650.7008,250.0,-0.008478,11443.900391,0.018461,5,8,3.9868,2.4644,nan,5.78
215,-415.0029,250.0,-0.011391,1910.966064,0.015372,16,8,2.1924,2.4649,nan,5.68
216,-477.2787,250.0,-0.008023,3486.114014,0.015986,7,8,2.4463,2.9289,nan,5.69
217,-455.2890,250.0,-0.005454,2421.472412,0.015144,6,8,1.8814,2.5347,nan,5.61
218,-547.6217,250.0,-0.008209,4237.439453,0.015942,10,8,1.8207,3.0881,nan,5.42
219,-473.0615,250.0,-0.007369,2203.101562,0.017132,5,8,2.7643,2.5394,nan,5.58
220,-791.2919,250.0,-0.005377,17304.939453,0.015484,6,8,5.3025,2.8157,nan,5.57
221,-802.4378,250.0,-0.008224,18145.615234,0.016016,8,8,4.7416,4.8561,nan,5.51
222,-828.2879,250.0,-0.006947,25981.728516,0.019325,5,8,6.1705,2.7526,nan,5.43
223,-535.2482,250.0,-0.005607,5039.705566,0.015277,6,8,1.9402,3.3664,nan,5.53
224,-540.0620,250.0,-0.009578,2986.492188,0.015915,9,8,3.0999,2.6682,nan,5.47
225,-640.4768,250.0,-0.007111,6456.407715,0.018257,6,8,3.9808,3.4742,nan,5.44
226,-521.6937,250.0,-0.006198,3057.227783,0.016880,6,8,1.9219,3.2423,nan,5.50
227,-702.8458,250.0,-0.008170,9101.733398,0.015673,7,8,4.3376,3.5198,nan,5.53
228,-900.7305,250.0,-0.041136,64091.105469,0.014468,80,8,3.8450,6.3913,nan,6.05
229,-391.7745,250.0,-0.007539,1606.164917,0.021250,5,8,2.6410,2.0701,nan,5.39
230,-831.6661,250.0,-0.008234,36092.121094,0.015181,8,8,6.3326,2.1119,nan,5.43
231,-638.1048,250.0,-0.009066,10710.291992,0.016731,7,8,4.5993,2.7125,nan,5.62
232,-523.1527,250.0,-0.005910,3994.954346,0.015660,6,8,2.0342,3.8150,nan,5.56
233,-651.0821,250.0,-0.007157,11707.318359,0.016909,5,8,4.1594,2.1336,nan,5.95
234,-653.6736,250.0,-0.006498,31191.195312,0.019420,4,8,5.5094,2.4719,nan,5.49
235,-1112.8677,250.0,-0.005709,47445.199219,0.019185,5,8,7.4828,4.0424,nan,5.50
236,-1197.1100,250.0,-0.005277,99556.640625,0.018075,4,8,6.9099,7.4850,nan,5.62
237,-456.5207,250.0,-0.005272,2499.353516,0.015444,5,8,2.3585,3.4599,nan,5.63
238,-561.2738,250.0,-0.007502,6940.664062,0.016519,6,8,3.9037,2.1861,nan,5.93
239,-558.5474,250.0,-0.034278,3998.774170,0.015147,58,8,4.0750,2.1782,nan,6.02
240,-703.0820,250.0,-0.032847,13377.115234,0.015154,47,8,5.4281,2.5811,nan,5.84
241,-598.7333,250.0,-0.036783,6470.175781,0.013785,80,8,4.4072,2.1056,nan,6.35
242,-885.6682,250.0,-0.009058,20082.171875,0.018373,6,8,5.1763,5.5930,nan,5.61
243,-709.4136,250.0,-0.040470,13343.226562,0.011983,80,8,4.8373,2.9722,nan,5.78
244,-470.1908,250.0,-0.008333,3389.709229,0.018177,6,8,2.6644,3.1477,nan,5.69
245,-522.6853,250.0,-0.006298,4734.683105,0.017627,4,8,4.2838,1.8945,nan,5.45
246,-638.3128,250.0,-0.005056,11976.148438,0.019800,4,8,3.5385,4.6789,nan,5.45
247,-426.7159,250.0,-0.004348,2115.049072,0.016340,5,8,2.2712,2.4639,nan,5.61
248,-385.2243,250.0,-0.004073,1359.039551,0.015881,4,8,1.3730,2.1477,nan,5.68
249,-662.3689,250.0,-0.003252,13761.449219,0.018409,4,8,5.0122,2.3450,nan,5.42
250,-622.6983,250.0,-0.010581,9632.869141,0.015798,10,8,4.2373,4.3941,nan,5.33
251,-384.9454,250.0,-0.005993,1771.690796,0.016392,5,8,2.5545,2.2278,nan,5.66
252,-465.1205,250.0,-0.005332,3419.497314,0.015441,7,8,2.4679,3.0727,nan,5.45
253,-634.4581,250.0,-0.005897,9215.901367,0.015354,5,8,5.0768,2.5003,nan,5.64
254,-431.3446,250.0,-0.014608,3243.707031,0.015076,20,8,1.8733,2.8344,nan,5.42
255,-363.4201,250.0,-0.006605,1373.496704,0.018698,5,8,2.0974,2.2221,nan,5.49
256,-634.8363,250.0,-0.003879,6487.500488,0.016500,4,8,1.7996,4.0597,nan,5.37
257,-854.3533,250.0,-0.005853,27442.763672,0.019101,6,8,5.9670,5.4484,nan,5.49
258,-533.9217,250.0,-0.005301,17471.273438,0.017549,4,8,4.2467,1.6853,nan,5.60
259,-385.1935,250.0,-0.004835,2460.113525,0.015850,7,8,2.3186,2.3994,nan,5.51
260,-871.2929,250.0,-0.005253,12350.793945,0.015018,5,8,5.4645,4.0482,nan,5.59
261,-877.2539,250.0,-0.007520,13201.119141,0.018774,6,8,3.9181,7.2050,nan,5.38
262,-675.4978,250.0,-0.005299,8636.960938,0.016002,5,8,4.6056,2.2488,nan,5.42
263,-586.3050,250.0,-0.007648,5438.150391,0.015152,8,8,2.4711,6.0509,nan,5.42
264,-664.3595,250.0,-0.006943,12172.121094,0.015925,6,8,4.3965,3.4061,nan,5.60
265,-603.8621,250.0,-0.032635,9563.152344,0.015142,65,8,4.4496,2.1494,nan,5.76
266,-591.7179,250.0,-0.033732,3234.448242,0.006751,80,8,nan,3.3258,nan,5.59
267,-461.8516,250.0,-0.011751,2751.856445,0.015459,10,8,1.8000,3.7591,nan,5.60
268,-491.1569,250.0,-0.009807,4595.648926,0.016008,10,8,3.1356,3.0710,nan,5.45
269,-498.9244,250.0,-0.004724,3358.616943,0.015091,4,8,2.1092,3.8225,nan,5.70
270,-762.8219,250.0,-0.006087,14130.584961,0.016002,6,8,7.4976,2.9830,nan,5.56
271,-404.9434,250.0,-0.008046,1799.659546,0.015407,8,8,2.2890,2.1780,nan,5.56
272,-566.4772,250.0,-0.008083,9273.234375,0.016172,6,8,3.8074,2.1137,nan,5.70
273,-645.1949,250.0,-0.006626,5541.157715,0.015411,4,8,2.9017,3.8933,nan,5.74
274,-474.6996,250.0,-0.006034,3175.568604,0.019317,4,8,2.4369,3.5733,nan,5.74
275,-563.1667,250.0,-0.005337,4740.198730,0.019923,4,8,3.6011,2.9020,nan,6.06
276,-561.1785,250.0,-0.038838,5184.287109,0.012360,80,8,3.9053,2.5520,nan,5.70
