t,f_ext_x,f_ext_y,f_ext_z,f_ext_phi,f_ext_motion_0,f_ext_motion_1,f_ext_motion_2,f_ext_motion_3,f_ext_motion_4,tau_v_0,tau_v_1,tau_v_2,tau_v_3,tau_v_4,tau_v_5,tau_v_6,tau_x_0,tau_x_1,tau_x_2,tau_x_3,tau_x_4,tau_x_5,tau_x_6,tau_phi_0,tau_phi_1,tau_phi_2,tau_phi_3,tau_phi_4,tau_phi_5,tau_phi_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
1.229999999999999982e-01,-1.277384586461105753e+00,-7.849243270931999250e-01,-8.380033546998802763e+00,-8.416484076362053202e+00,-1.277384586461105753e+00,6.216301498523912894e-02,1.577477383965098179e+00,4.119014848986767063e+00,1.533052099273157776e-01,3.186122568001840960e-02,2.962720501265011120e-03,4.393978704963630647e-03,2.005543816528874718e-03,9.712644250657896661e-03,4.342494043432544853e-05,-5.712775382825688482e-03,3.365834237676694318e+00,4.523506684850564508e-01,2.560469862548584885e+00,1.489336090777089172e-01,-1.238413237615137996e+00,-1.880239324811112112e-01,-4.448431182569085873e-01,-5.143730643118820112e-01,5.078775688125470644e+00,-1.954270823252536315e-01,-2.617536650464868941e+00,3.420065661094510989e-02,-9.489174388343738498e-01,-9.627294560641461860e-17,2.883322399044830675e+00,5.534089077111792321e+00,2.369436758928294751e+00,-2.466597497570631514e+00,-1.194499936753534941e+00,-1.136897946375050594e+00,-4.505558936397343617e-01
1.239999999999999991e-01,-1.264602889995110724e+00,-7.775291025996184935e-01,-8.397501553908428562e+00,-8.433015759154233848e+00,-1.264602889995110724e+00,8.263812159156114223e-02,1.575378734751056387e+00,4.129648940926948342e+00,1.579948721877767470e-01,6.046977263167146316e-03,5.618798618283166570e-04,8.340789979883614716e-04,3.799780898810841290e-04,1.843375645381960075e-03,8.382906386196412442e-06,-1.084217281659205674e-03,3.413308379611601939e+00,4.607238907542798856e-01,2.578430116506304159e+00,1.695975260404359586e-01,-1.252525331249728202e+00,-1.927007630037058106e-01,-4.378806996813496277e-01,-5.206490622851340788e-01,5.073179597689599696e+00,-2.032396903278181621e-01,-2.615016441993834206e+00,3.510392822831978621e-02,-9.478597473974745835e-01,2.349617876916951778e-17,2.898706294589635135e+00,5.534465368305707678e+00,2.376024505176474566e+00,-2.445038937863516892e+00,-1.215578027376026382e+00,-1.140552127494794288e+00,-4.389649169630088221e-01
1.250000000000000000e-01,-1.250509426605473928e+00,-7.634008139328024578e-01,-8.416784540930104086e+00,-8.450597156923565834e+00,-1.250509426605473928e+00,1.115818199734504024e-01,1.570434059994416875e+00,4.141324043612216066e+00,1.656062637796102965e-01,-4.263674406827273888e-02,-3.958528187113899248e-03,-5.882363013522774742e-03,-2.673856020339745142e-03,-1.299745005641800288e-02,-6.025180881711379190e-05,7.644555525402592019e-03,3.442258897459804512e+00,4.716450806134732110e-01,2.577574940529789860e+00,1.751007624421351827e-01,-1.262690793666181310e+00,-1.934177563623818152e-01,-4.301451833338181263e-01,-5.279421105725670138e-01,5.068619254868337975e+00,-2.121495824374442785e-01,-2.613048099016409331e+00,3.613656458874614508e-02,-9.469868904696786549e-01,3.668971801233845962e-17,2.871680042818964829e+00,5.536305807294697345e+00,2.359542995078822702e+00,-2.440621192594613742e+00,-1.239551679133853224e+00,-1.140464898640877633e+00,-4.225006278084154632e-01
1.260000000000000009e-01,-1.235920775877156652e+00,-7.426357608477032191e-01,-8.434034981140577258e+00,-8.465383079506111130e+00,-1.235920775877156652e+00,1.474559378403870191e-01,1.562782767002205642e+00,4.152214216726764384e+00,1.761005670162829606e-01,-1.469300035623762601e-01,-1.363052085339806936e-02,-2.027567494642160822e-02,-9.195298116449861225e-03,-4.479044167374032076e-02,-2.117310393408071650e-04,2.634333945427707810e-02,3.463882096486549766e+00,4.916861171294372723e-01,2.565230319559923089e+00,1.660807437610297976e-01,-1.271613554780187227e+00,-1.985329025587198870e-01,-4.202591369853730940e-01,-5.338374681362875185e-01,5.048197671023192612e+00,-2.206789540310775954e-01,-2.602942822725642369e+00,3.708953823830427737e-02,-9.431598099694463722e-01,8.696467055235511488e-17,2.783114624787885738e+00,5.526253267299232164e+00,2.324275690582423781e+00,-2.446057377081062523e+00,-1.279314458215623285e+00,-1.141904443567506977e+00,-3.939157975310959015e-01
1.270000000000000018e-01,-1.222090299310410799e+00,-7.174815396125618916e-01,-8.450264925771074687e+00,-8.478787989047322782e+00,-1.222090299310410799e+00,1.786373762360344841e-01,1.553568098111098639e+00,4.161812718224644492e+00,1.883388040357664162e-01,-1.851045560402910239e-01,-1.716735589751654245e-02,-2.554574058858436261e-02,-1.157632466749781985e-02,-5.642775956184376690e-02,-2.684769549623239218e-04,3.318756609485314785e-02,3.492188031660832692e+00,4.852830620316379573e-01,2.587003046686452201e+00,1.953848887116363953e-01,-1.276725663301072622e+00,-1.985868320734615056e-01,-4.171925686199685623e-01,-5.371584302365217667e-01,5.054419798454105717e+00,-2.240665660251418279e-01,-2.606284546710300187e+00,3.749963507572558197e-02,-9.443181317564049992e-01,-3.657895588740642451e-17,2.769925045384019846e+00,5.522535504588226729e+00,2.337390740072725848e+00,-2.422475982666161709e+00,-1.295653787787190980e+00,-1.143173440784828854e+00,-3.840050025251154908e-01
1.280000000000000027e-01,-1.206339100347202598e+00,-6.888585241925611058e-01,-8.465340637332147367e+00,-8.490445275062347363e+00,-1.206339100347202598e+00,2.210366566686935430e-01,1.541874075754417595e+00,4.171800062760488537e+00,2.020194884812143710e-01,-2.206623870037709712e-01,-2.045021870057475363e-02,-3.045938745296260242e-02,-1.377484703982121902e-02,-6.726761311718403025e-02,-3.254932586556922918e-04,3.956225823220124727e-02,3.523588567796690718e+00,5.047443743894522994e-01,2.582231899271293152e+00,1.908033865840479126e-01,-1.288176680679553820e+00,-2.038179644025067683e-01,-4.072781362431870944e-01,-5.423985136300828458e-01,5.034757934576166605e+00,-2.317615281865790244e-01,-2.596531683992758133e+00,3.835900708832954559e-02,-9.406365344654183946e-01,-6.274068030515998027e-17,2.760527667162836707e+00,5.519052090265044619e+00,2.320010983631751511e+00,-2.419503144448531540e+00,-1.317085286708408409e+00,-1.144779992126580881e+00,-3.677158780109859304e-01
1.290000000000000036e-01,-1.189560795069405597e+00,-6.566567728710932528e-01,-8.478050152649631244e+00,-8.499228330422862854e+00,-1.189560795069405597e+00,2.676757283306437918e-01,1.527886869750111787e+00,4.181038659685146541e+00,2.170462616407464740e-01,-2.824907263837027616e-01,-2.616169498560708823e-02,-3.900447233256745111e-02,-1.759997509693693798e-02,-8.611636196073614580e-02,-4.241508094570269429e-04,5.064687959675980011e-02,3.540958868950172533e+00,5.103423865437933804e-01,2.573119679062332743e+00,2.112667165654778523e-01,-1.297022689012538255e+00,-2.072790619354089037e-01,-4.021237291922309387e-01,-5.495767156586852664e-01,5.028459669263484422e+00,-2.406240395682961997e-01,-2.593677008374253301e+00,3.938486693423047524e-02,-9.394498082111522042e-01,-6.357121057359836035e-17,2.708891426907784616e+00,5.512640360821670527e+00,2.293491167161469058e+00,-2.400010266905712619e+00,-1.343754184039043897e+00,-1.147153020956018121e+00,-3.514768495954712080e-01
1.300000000000000044e-01,-1.172898037510449187e+00,-6.217111642809398653e-01,-8.484767269470568252e+00,-8.501689999339511417e+00,-1.172898037510449187e+00,3.147499706134618824e-01,1.512147740215675995e+00,4.187698049721571891e+00,2.330621632049549308e-01,-3.156720868879600017e-01,-2.921609694583863354e-02,-4.359426282045358175e-02,-1.963286273206019117e-02,-9.623155248906724302e-02,-4.813591290525861058e-04,5.659489015387633021e-02,3.573016007293409402e+00,5.239021571789036491e-01,2.572363960879704425e+00,2.159410740474672075e-01,-1.309125074535760103e+00,-2.102849368885534864e-01,-3.946818466765684152e-01,-5.551424681514681714e-01,5.016642547865100887e+00,-2.480571639354460234e-01,-2.587945478936874544e+00,4.022988406260975813e-02,-9.372361531828056203e-01,0.000000000000000000e+00,2.702201452253981007e+00,5.511328608098165383e+00,2.280712534123805035e+00,-2.391637267621467444e+00,-1.365126742962217588e+00,-1.148002449200411723e+00,-3.380869565226921059e-01
1.310000000000000053e-01,-1.157120045132488340e+00,-5.831053878240803900e-01,-8.486970467052641354e+00,-8.499088742060191493e+00,-1.157120045132488340e+00,3.662924467129142769e-01,1.494049188704722031e+00,4.192513735048708057e+00,2.505372771820428834e-01,-3.408962753581177840e-01,-3.152980776752533493e-02,-4.708719891011010905e-02,-2.115969086436191374e-02,-1.039207827629649861e-01,-5.288181254241376738e-04,6.111585350500738090e-02,3.621248112461892266e+00,5.457250941041446035e-01,2.586886524013691346e+00,2.047348928838588211e-01,-1.321391422043536101e+00,-2.139384884290606303e-01,-3.829716600035218410e-01,-5.607262786603364191e-01,4.998302647290159939e+00,-2.560168403162431106e-01,-2.578902352816128563e+00,4.112117637668855075e-02,-9.338070403475099424e-01,0.000000000000000000e+00,2.719625558443437896e+00,5.512497933626779201e+00,2.283782484787338252e+00,-2.395327150796632054e+00,-1.384191028429812453e+00,-1.148274346901994702e+00,-3.218558064985144740e-01
1.320000000000000062e-01,-1.144090025568766045e+00,-5.374985495706942062e-01,-8.490076370554943352e+00,-8.496884385165801135e+00,-1.144090025568766045e+00,4.162417732178921304e-01,1.473067954772866894e+00,4.196646351003925801e+00,2.708881284392698485e-01,-3.411768370647582094e-01,-3.154898078069428430e-02,-4.712949877272230859e-02,-2.116310311999648752e-02,-1.040063397915353266e-01,-5.322615763526413043e-04,6.116578221291715800e-02,3.671099736519792600e+00,5.466146941132777881e-01,2.631396636265646904e+00,2.178371187195186909e-01,-1.329605762444349581e+00,-2.137767202890789031e-01,-3.793085146238505123e-01,-5.634081508498686164e-01,4.999726894341500305e+00,-2.590256417915482445e-01,-2.579771003024219578e+00,4.147648910125243532e-02,-9.340721540231597952e-01,6.517121085060579867e-17,2.766514748605165774e+00,5.514792607674084302e+00,2.325241495701376504e+00,-2.383096987424697666e+00,-1.392135613134632521e+00,-1.148381135888591364e+00,-3.181427324109332710e-01
1.330000000000000071e-01,-1.132920395658004953e+00,-4.831754360830940453e-01,-8.489410681836028871e+00,-8.489454825780239133e+00,-1.132920395658004953e+00,4.823991997737419601e-01,1.447757955163677224e+00,4.199510281905182829e+00,2.950325443040856532e-01,-3.655313524840443917e-01,-3.378012530205502101e-02,-5.050585312795443510e-02,-2.263161784889770184e-02,-1.114311737302849797e-01,-5.793402136422794516e-04,6.553113671038880705e-02,3.702838410642675271e+00,5.574683460291526282e-01,2.630542759094863570e+00,2.300099163597270346e-01,-1.344153791727453751e+00,-2.168276851858994825e-01,-3.753593247504401487e-01,-5.698168496796198745e-01,4.992582359936142744e+00,-2.670507367373705088e-01,-2.576450244157094005e+00,4.240076318399028238e-02,-9.327330369571935620e-01,0.000000000000000000e+00,2.767490208479010949e+00,5.516270580663240608e+00,2.312986169229538813e+00,-2.369071945646264776e+00,-1.413184202273748413e+00,-1.150140062356735271e+00,-3.098281880400513555e-01
1.340000000000000080e-01,-1.124473333193661162e+00,-4.215285272192779709e-01,-8.484170147296234532e+00,-8.476531998186104033e+00,-1.124473333193661162e+00,5.542875348222759957e-01,1.419097730474102370e+00,4.200019353744427697e+00,3.222905023282504056e-01,-3.333561694772599338e-01,-3.079094463861581366e-02,-4.606871797689639919e-02,-2.060264427540764096e-02,-1.016219683035387150e-01,-5.362176264472337875e-04,5.976144496090300684e-02,3.730140517808134160e+00,5.761725966775557151e-01,2.636994331180660289e+00,2.136258945076953131e-01,-1.351719692869608913e+00,-2.205567285906303576e-01,-3.685718266013567335e-01,-5.743699186953091784e-01,4.974635451564445532e+00,-2.737580554795016607e-01,-2.567548326922528101e+00,4.314407317675680864e-02,-9.293786711004498047e-01,-3.596767979658959074e-17,2.822414429635565103e+00,5.520017103603385600e+00,2.317167557724261862e+00,-2.374525076690240155e+00,-1.410197587996390833e+00,-1.150471617317527340e+00,-3.088103816404537683e-01
1.350000000000000089e-01,-1.119200500073109561e+00,-3.555471274269723092e-01,-8.477724683603302225e+00,-8.461625707768389404e+00,-1.119200500073109561e+00,6.317594102436425718e-01,1.387973173278174821e+00,4.199585383979615116e+00,3.513813266772805033e-01,-3.373549706240944746e-01,-3.114284829074350294e-02,-4.663199820112776117e-02,-2.080899852448914525e-02,-1.028407967801207440e-01,-5.513914550096565056e-04,6.047706918723815689e-02,3.760512758513385734e+00,5.859063016859394901e-01,2.639559949644005421e+00,2.219998058369346550e-01,-1.361790419490976234e+00,-2.210442386483185973e-01,-3.613449757322306777e-01,-5.816803153721433750e-01,4.973388662951523820e+00,-2.823374396669867670e-01,-2.567299399990376152e+00,4.414560182400552313e-02,-9.291453036004446719e-01,-6.728539959836587396e-17,2.841477472517147884e+00,5.528152116346720213e+00,2.310590511775890921e+00,-2.366108592677930389e+00,-1.420485614447091427e+00,-1.150740933703773061e+00,-3.008679065449925694e-01
1.360000000000000098e-01,-1.116821322803785765e+00,-2.883698169173386505e-01,-8.470023205667070343e+00,-8.445065922442509532e+00,-1.116821322803785765e+00,7.108528831255206404e-01,1.355733385295631699e+00,4.198171636468403634e+00,3.809328145679972133e-01,-2.971396882090344138e-01,-2.741463374995908517e-02,-4.108289913661821585e-02,-1.828925366754237392e-02,-9.058105540940190881e-02,-4.940426791055156207e-04,5.326644631387267292e-02,3.764066435975666369e+00,5.920994541008760548e-01,2.614883338248059630e+00,2.361005251475710720e-01,-1.369737799679689338e+00,-2.222046467346975862e-01,-3.576193963412554466e-01,-5.894511977986574003e-01,4.972947002599783950e+00,-2.913887172544942783e-01,-2.567490671161755778e+00,4.520142750743694898e-02,-9.290652394321706753e-01,0.000000000000000000e+00,2.877475549967974722e+00,5.537631822950700666e+00,2.282411721856946851e+00,-2.349679399681726899e+00,-1.415117427581654264e+00,-1.151763928845973783e+00,-3.043529500273827737e-01
1.370000000000000107e-01,-1.117897414161389325e+00,-2.223954406258848437e-01,-8.460686377645005862e+00,-8.427623985836063980e+00,-1.117897414161389325e+00,7.796330330608278736e-01,1.323899816099242566e+00,4.194780917536558462e+00,4.098294420736100507e-01,-2.621362522760813385e-01,-2.418049070438502840e-02,-3.624628141063145764e-02,-1.612319902008278044e-02,-7.991049491245008629e-02,-4.383243393674636284e-04,4.699127343611499141e-02,3.800257498613499152e+00,6.068405899186419816e-01,2.642648348844575334e+00,2.159097086977949109e-01,-1.376926758666948469e+00,-2.240697630721597278e-01,-3.541805960544696097e-01,-5.906737176793133148e-01,4.961554979045022407e+00,-2.937077215712262657e-01,-2.561750345135783036e+00,4.544624617453067034e-02,-9.269391944843519138e-01,0.000000000000000000e+00,2.947447528658104776e+00,5.544215078259279395e+00,2.312694345862717604e+00,-2.361963835458070982e+00,-1.411391007404867892e+00,-1.151447281895879193e+00,-3.071893226183546322e-01
1.380000000000000115e-01,-1.121917704792512183e+00,-1.583480991170428953e-01,-8.448009193749001611e+00,-8.406365168174946945e+00,-1.121917704792512183e+00,8.526183891147476324e-01,1.291980341144435052e+00,4.189973472682367195e+00,4.379347612910693410e-01,-2.721572032501892169e-01,-2.509424842768158415e-02,-3.764188291212495346e-02,-1.670723748628302058e-02,-8.296597391942350797e-02,-4.620545586149842304e-04,4.878716301954542228e-02,3.820784233818784514e+00,6.151401691589205578e-01,2.649026687250540579e+00,2.201526609304816084e-01,-1.380531831825080769e+00,-2.268994300313314505e-01,-3.471090149150576343e-01,-5.966871895762507760e-01,4.958055872331090796e+00,-3.009504061101457850e-01,-2.560286445830969093e+00,4.627813150935037451e-02,-9.262942746524194249e-01,-6.902152419545924620e-17,2.951939840992344521e+00,5.548101793062330422e+00,2.310434398228269792e+00,-2.356841022386770401e+00,-1.417219674235153937e+00,-1.153655759242365741e+00,-2.983218518955122467e-01
1.390000000000000124e-01,-1.129296313309715138e+00,-9.583485515036588298e-02,-8.432383391251443427e+00,-8.382135479073596684e+00,-1.129296313309715138e+00,9.241638312391043941e-01,1.260835519211431777e+00,4.183319715438789999e+00,4.654725556024297273e-01,-1.954125135844030636e-01,-1.801093975182711110e-02,-2.703306180270025755e-02,-1.197393289425643069e-02,-5.957072545620033244e-02,-3.365034506497224949e-04,3.502925385753413029e-02,3.853823636099280137e+00,6.282977997680928572e-01,2.657365379682368633e+00,2.205033742757200321e-01,-1.391042644230007230e+00,-2.292440908099027952e-01,-3.411820823532228930e-01,-6.030823426039823021e-01,4.955363641103496697e+00,-3.085456485650407421e-01,-2.559283939583343326e+00,4.715901817868274615e-02,-9.258032839350943677e-01,-3.580528692074940360e-17,3.055328779910894799e+00,5.565650501119762339e+00,2.321786669314627627e+00,-2.350754498201879539e+00,-1.403454351507524844e+00,-1.155383878195646918e+00,-3.061528284956888113e-01
1.400000000000000133e-01,-1.137662821094525434e+00,-3.256481020847329377e-02,-8.417320553516322690e+00,-8.358060847883042044e+00,-1.137662821094525434e+00,9.975793856114146818e-01,1.230141442632786575e+00,4.176791237534080103e+00,4.934610467389008992e-01,-1.514597058955622078e-01,-1.395416242187892848e-02,-2.095794554873133334e-02,-9.260984274645661998e-03,-4.617205362179903350e-02,-2.650584868735004823e-04,2.714991118427437233e-02,3.909710498031952142e+00,6.395013701963502273e-01,2.685856461639675175e+00,2.361990887642610171e-01,-1.402032367275929836e+00,-2.327495896125640062e-01,-3.290463032041470726e-01,-6.106725246066023738e-01,4.957061560641502496e+00,-3.171785564316028094e-01,-2.560574359340115347e+00,4.816738855549236586e-02,-9.261358237536239102e-01,-7.063934198412316129e-17,3.147578267529787865e+00,5.582608768415973977e+00,2.347719959659340994e+00,-2.333636254850500080e+00,-1.400037032342236643e+00,-1.159150471853061415e+00,-3.018963920198727280e-01
1.410000000000000142e-01,-1.145111316908698829e+00,3.261170376162753071e-02,-8.405541306060696272e+00,-8.336748911279070029e+00,-1.145111316908698829e+00,1.073687925517478048e+00,1.199844544011518188e+00,4.171840663753143552e+00,5.224298718223601146e-01,-1.049710571286297800e-01,-9.667158334827770025e-03,-1.452965306405784932e-02,-6.403892682947613831e-03,-3.200040922723795811e-02,-1.868395738454875716e-04,1.881635805264122302e-02,3.906662751107849552e+00,6.498797098745258127e-01,2.665556823502601702e+00,2.334014203325041892e-01,-1.404466233379169759e+00,-2.354372914419753660e-01,-3.246547655136005628e-01,-6.176063087786609618e-01,4.951237045063719755e+00,-3.256352272488116095e-01,-2.557987073893277508e+00,4.913601281129069409e-02,-9.250651734157225858e-01,0.000000000000000000e+00,3.184085385200559060e+00,5.591449596603418115e+00,2.325391943189732302e+00,-2.330989546243721122e+00,-1.387330629795116899e+00,-1.160689304431543611e+00,-3.058384074609593606e-01
1.420000000000000151e-01,-1.153069449410198288e+00,9.445630119198578090e-02,-8.395092240551896623e+00,-8.318126369670673981e+00,-1.153069449410198288e+00,1.138099037166327321e+00,1.172303497440888576e+00,4.166756301556147513e+00,5.500030914653850633e-01,-7.047515574071930300e-02,-6.489346735231977734e-03,-9.755805370448679750e-03,-4.296164160475363786e-03,-2.148440163222735400e-02,-1.261432927436707504e-04,1.263281817251921471e-02,3.891974019105527649e+00,6.605548386819665163e-01,2.647315880463226190e+00,2.133880359755477019e-01,-1.402179735542188110e+00,-2.389080111765398140e-01,-3.232044706345792995e-01,-6.184083993231269671e-01,4.936995355919857609e+00,-3.276775059685919089e-01,-2.550778018040870343e+00,4.934098532852672359e-02,-9.224118225543928018e-01,0.000000000000000000e+00,3.203090464041681074e+00,5.591060847866592631e+00,2.309882569124185547e+00,-2.341686146225798293e+00,-1.374323151845888713e+00,-1.161445977023676246e+00,-3.105716524620600882e-01
1.430000000000000160e-01,-1.160952147553978575e+00,1.487198028417175966e-01,-8.387661121943704501e+00,-8.302333017078590061e+00,-1.160952147553978575e+00,1.202598499021971801e+00,1.147406833202020859e+00,4.163564803090096689e+00,5.743920268878984770e-01,1.756855088745498672e-02,1.617234666715836131e-03,2.432463852142044154e-03,1.068697698813767666e-03,5.355715349803361232e-03,3.193081475394942120e-05,-3.149093067155317276e-03,3.941197135393427864e+00,6.788951436728475342e-01,2.677829230657168491e+00,2.018277691976194388e-01,-1.410390661058209760e+00,-2.419810966260655949e-01,-3.129820291485524431e-01,-6.244090656092390335e-01,4.929905427187621925e+00,-3.351404363836492095e-01,-2.547525913330649594e+00,5.018880290628255358e-02,-9.211049558496655632e-01,-3.662506627385740715e-17,3.334356620671643956e+00,5.610417805527185386e+00,2.345121258125661523e+00,-2.344629446434216113e+00,-1.354846142802123898e+00,-1.163054121660977103e+00,-3.161311222157078271e-01
1.440000000000000169e-01,-1.166854095368691002e+00,1.971722755366626667e-01,-8.386754316332835302e+00,-8.293649485534805521e+00,-1.166854095368691002e+00,1.261706415873363074e+00,1.125231503980157921e+00,4.163333011816839679e+00,5.962735982745482888e-01,3.678739145375389819e-02,3.385323378579059572e-03,5.094804680502785718e-03,2.233378234169845680e-03,1.121459227748511367e-02,6.780946743563838746e-05,-6.593915483901919075e-03,3.930038541324448964e+00,6.591444818314168286e-01,2.644302976617270762e+00,2.737218081864487562e-01,-1.411182832122168884e+00,-2.408087845256109416e-01,-3.065342159076582806e-01,-6.346843683046596851e-01,4.958294499295421431e+00,-3.447660508585460581e-01,-2.562544380394695231e+00,5.137169526085694909e-02,-9.264245968413484800e-01,0.000000000000000000e+00,3.332141564473543038e+00,5.620824304505417146e+00,2.304631730439227422e+00,-2.286589193974077006e+00,-1.348596544583826828e+00,-1.167165571899523746e+00,-3.131281313915602049e-01
1.449999999999999900e-01,-1.167234658590748042e+00,2.417962094149384011e-01,-8.386499717484110050e+00,-8.285805047492486253e+00,-1.167234658590748042e+00,1.318058281411154331e+00,1.105483768730538552e+00,4.164406316997202318e+00,6.165199494551831805e-01,1.408773048860804955e-01,1.296090480060608716e-02,1.951578197848940349e-02,8.533106335499673553e-03,4.294645911116425768e-02,2.638925653181007627e-04,-2.525096180871318208e-02,3.976680284586909142e+00,6.813382842926534178e-01,2.678164242780662008e+00,2.522330592818133321e-01,-1.420514392257576031e+00,-2.466953773118863436e-01,-3.010996908055854626e-01,-6.395957900498704385e-01,4.940101452456730158e+00,-3.518191292251443558e-01,-2.553575713850582574e+00,5.214449288126574850e-02,-9.230551021672738221e-01,-7.398529112953282191e-17,3.477961799423119338e+00,5.634400641549990318e+00,2.345860895534007007e+00,-2.292809548233269545e+00,-1.325423440265145913e+00,-1.169486586913842219e+00,-3.263506526142986863e-01
1.459999999999999909e-01,-1.163755794124748721e+00,2.857076070430076831e-01,-8.387931655428955580e+00,-8.279477132027015074e+00,-1.163755794124748721e+00,1.374512536541984797e+00,1.087605973552471239e+00,4.166845082635508568e+00,6.365003189105853387e-01,2.419373246857030868e-01,2.225281010175298932e-02,3.352401683943709298e-02,1.461780656217357907e-02,7.375380574519441179e-02,4.610014021005771185e-04,-4.336352406324076730e-02,3.996912967026839514e+00,7.000814863549310596e-01,2.679494170461854008e+00,2.323641093336563379e-01,-1.424729824527544597e+00,-2.484779966808068064e-01,-2.925455845640126396e-01,-6.454436940650418730e-01,4.926689299683950196e+00,-3.595836848858930401e-01,-2.547092981885392682e+00,5.300759418444935672e-02,-9.205761778788452698e-01,0.000000000000000000e+00,3.593406597647501144e+00,5.649023596140634318e+00,2.353434502415398200e+00,-2.300111065989562942e+00,-1.297968424597900849e+00,-1.168593173157551623e+00,-3.359091086272534277e-01
1.469999999999999918e-01,-1.159969540327225213e+00,3.263085068277238321e-01,-8.395979025526195016e+00,-8.281414565288875096e+00,-1.159969540327225213e+00,1.420251328647586853e+00,1.072885433461661986e+00,4.171351786675759676e+00,6.549807274406148627e-01,3.119432935071579927e-01,2.868885246956510982e-02,4.322826985188842758e-02,1.883177540961192623e-02,9.509477028283438993e-02,5.977692390594477496e-04,-5.591049292148454058e-02,3.931947641854418141e+00,6.964851606660080741e-01,2.617735137466289164e+00,2.305122741006007669e-01,-1.412152338647912231e+00,-2.494594280304763545e-01,-2.930528168709122805e-01,-6.469283517411824613e-01,4.917876251805246568e+00,-3.619766310637023699e-01,-2.542692932617382606e+00,5.326385403231065352e-02,-9.189396853094046191e-01,3.549816505265955434e-17,3.596962583620393783e+00,5.643050264940819183e+00,2.298986776254475117e+00,-2.293348883107169556e+00,-1.263793714332767104e+00,-1.167801344100821481e+00,-3.489633097923967586e-01
1.479999999999999927e-01,-1.155184011969504043e+00,3.574204186281993434e-01,-8.408210454126365363e+00,-8.287462127908034049e+00,-1.155184011969504043e+00,1.464146124887232947e+00,1.061590873570918969e+00,4.178219418557679532e+00,6.692566931993952917e-01,3.669669284702659628e-01,3.374349237647457367e-02,5.086776979027714252e-02,2.210428493153387616e-02,1.118693074741537730e-01,7.138059865453963470e-04,-6.577164295067025601e-02,3.979719732337710258e+00,7.132424972856197254e-01,2.645184095122833146e+00,2.247161687226324756e-01,-1.423567939614897249e+00,-2.530431399360354994e-01,-2.867469880781116642e-01,-6.523671302944512584e-01,4.907571921250251989e+00,-3.690036761646101615e-01,-2.537768823533204987e+00,5.405015094574303069e-02,-9.170466232289388175e-01,0.000000000000000000e+00,3.694319530513525240e+00,5.654557910912346941e+00,2.327048188748499946e+00,-2.290948369879038271e+00,-1.257648481195000612e+00,-1.169375957178428793e+00,-3.525186310287818925e-01
1.489999999999999936e-01,-1.149590302490474558e+00,3.812586746794253134e-01,-8.423069935381249707e+00,-8.297075321736580023e+00,-1.149590302490474558e+00,1.500668657223055646e+00,1.053701691984459954e+00,4.186163022703487613e+00,6.803213757161439279e-01,3.565442420462883732e-01,3.278100092310070462e-02,4.943577994183270125e-02,2.143075735982623992e-02,1.086922107143740712e-01,7.033406390793417451e-04,-6.390243899391413740e-02,3.982686531665413199e+00,7.112916979598806755e-01,2.633249057391252368e+00,2.494342098397489549e-01,-1.424708871515452779e+00,-2.532326586752562947e-01,-2.805590151221459827e-01,-6.595737182266312448e-01,4.912994809006813846e+00,-3.768336650456363679e-01,-2.540950832156832817e+00,5.496550022774837618e-02,-9.180900224462549275e-01,3.545293046664126176e-17,3.679657055485070494e+00,5.657067507889794733e+00,2.305851172287448847e+00,-2.270085864957257726e+00,-1.261051160573330332e+00,-1.170619340482431880e+00,-3.444614541160600507e-01
1.499999999999999944e-01,-1.142096837882392357e+00,4.032632698254453030e-01,-8.440927422385929191e+00,-8.309605620790090796e+00,-1.142096837882392357e+00,1.536987781900299499e+00,1.047639865336435383e+00,4.195714233448372354e+00,6.907147813752492205e-01,4.648381545940963866e-01,4.273264685746620828e-02,6.446813579967995700e-02,2.787114864674000020e-02,1.417055755542879492e-01,9.317168182070106842e-04,-8.330976704067806493e-02,4.036577127507777973e+00,7.359051460001901912e-01,2.663241756074450350e+00,2.296978502407953093e-01,-1.437289183420075833e+00,-2.581288622967689017e-01,-2.724526579707094442e-01,-6.641845167966714536e-01,4.894015095653880820e+00,-3.835698831842540013e-01,-2.531581722876006246e+00,5.569437550017957567e-02,-9.145845879003343670e-01,-7.682920019914236827e-17,3.837230765305203128e+00,5.672652888511537483e+00,2.344140008689876264e+00,-2.274012723988470874e+00,-1.239889232365608329e+00,-1.171781733378896240e+00,-3.557624250113875508e-01
