t,f_ext_x,f_ext_y,f_ext_z,f_ext_phi,f_ext_motion_0,f_ext_motion_1,f_ext_motion_2,f_ext_motion_3,f_ext_motion_4,tau_v_0,tau_v_1,tau_v_2,tau_v_3,tau_v_4,tau_v_5,tau_v_6,tau_x_0,tau_x_1,tau_x_2,tau_x_3,tau_x_4,tau_x_5,tau_x_6,tau_phi_0,tau_phi_1,tau_phi_2,tau_phi_3,tau_phi_4,tau_phi_5,tau_phi_6,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6
9.500000000000000111e-02,-8.800394200688067547e-01,-1.618931018440161962e+00,-1.026509803410038657e+01,-1.028942320731428595e+01,-8.800394200688067547e-01,-1.456346577206651949e+00,2.139738508269646733e+00,4.710396889944119536e+00,-3.115819041791684230e-01,-1.377270773602047971e+00,-1.314869995443792572e-01,-1.840402534568615911e-01,-9.082084373676527211e-02,-4.170869063365816309e-01,-8.101392006731948344e-04,2.453711455401051400e-01,9.793877462154032543e-01,-3.338610840173494854e-01,2.221434404917141947e+00,1.434183634238528349e-04,-4.373402722758541472e-01,1.724759269440951509e-02,-9.533351210898620698e-01,-8.282748390827703033e-02,5.186767677500180973e+00,3.062029409569267391e-01,-2.656949445741445981e+00,-2.607862570911911176e-02,-9.703546075426274786e-01,-9.580505001642731813e-18,-4.807105112949217052e-01,4.721419593938452230e+00,2.343597092417207151e+00,-2.747626871114787317e+00,-8.805058043215548969e-01,-9.539171540488911027e-01,-7.079639755497568743e-01
9.600000000000000200e-02,-8.425597884068654064e-01,-1.643428647406651066e+00,-1.032828580047438294e+01,-1.035362472830830960e+01,-8.425597884068654064e-01,-1.475398346467930555e+00,2.147784383391035945e+00,4.745901470638766995e+00,-3.204421101097841840e-01,-1.353020714056065721e+00,-1.289549329687851298e-01,-1.808107925249684278e-01,-8.908567298239894461e-02,-4.097375235056484599e-01,-8.251575242849655675e-04,2.410437910241616521e-01,9.906212208612804604e-01,-3.193092628213737849e-01,2.213434590609222763e+00,-2.194906515675838082e-02,-4.387088098570290917e-01,1.682399521202299075e-02,-9.429979977002479474e-01,-8.468604444673726028e-02,5.163418496625952869e+00,3.015940729059257142e-01,-2.645020828017759840e+00,-2.561872936154700395e-02,-9.659163163333042146e-01,9.795439732780649923e-18,-4.470855376415224791e-01,4.715154300835793677e+00,2.334217870990180188e+00,-2.756055566156917269e+00,-8.740650627242245729e-01,-9.499174786455660824e-01,-7.019542066760863230e-01
9.700000000000000289e-02,-8.092223240066712675e-01,-1.666890684288383273e+00,-1.039020513946509894e+01,-1.041616741614041786e+01,-8.092223240066712675e-01,-1.496109538927230309e+00,2.152125867252229874e+00,4.779925422662156365e+00,-3.293756485041184900e-01,-1.349634432694123864e+00,-1.285580482832200944e-01,-1.803605982315916734e-01,-8.881699610140961210e-02,-4.087100828433098409e-01,-8.329270469574241850e-04,2.404381005326823306e-01,9.008972195795801330e-01,-3.149927947679016516e-01,2.116243926514757234e+00,-2.608995015014368285e-02,-4.234108984823520272e-01,1.608267071116499525e-02,-9.403885184683380416e-01,-8.534343156993205726e-02,5.150617545950583853e+00,2.996247685175620901e-01,-2.638481596575350085e+00,-2.542321524478690850e-02,-9.634979590188391674e-01,-9.871468525712837411e-18,-5.340806446844758026e-01,4.707066702899462385e+00,2.235508096800727706e+00,-2.753388542826903596e+00,-8.575441965704487801e-01,-9.482482153546316628e-01,-6.999504179356557110e-01
9.800000000000000377e-02,-7.809582424811931656e-01,-1.692440962000818727e+00,-1.045127404707386987e+01,-1.047809388566776789e+01,-7.809582424811931656e-01,-1.517575085466888352e+00,2.154466191265978825e+00,4.813155351490700617e+00,-3.396621449612506893e-01,-1.280042373008177803e+00,-1.217691304768590832e-01,-1.710642924491153904e-01,-8.413546472158278666e-02,-3.876285312980397024e-01,-8.117138833197091920e-04,2.280333200461124032e-01,9.891792998112485247e-01,-2.890837709141955703e-01,2.189398120894744171e+00,-7.946637826576227748e-02,-4.393211253859683474e-01,1.434130348238917690e-02,-9.328708189640767534e-01,-8.624327180792143444e-02,5.113637600021641028e+00,2.952126297643644093e-01,-2.619569226193757316e+00,-2.500522051618300073e-02,-9.565275309806835491e-01,4.728363698536413007e-17,-3.771063450048507404e-01,4.702784698630586568e+00,2.313546458209993162e+00,-2.783171069181102464e+00,-8.519548772001910297e-01,-9.429979413816140799e-01,-7.048374989179643224e-01
9.900000000000000466e-02,-7.594178696964373199e-01,-1.710862243275484751e+00,-1.051169669061627054e+01,-1.053942244695564590e+01,-7.594178696964373199e-01,-1.530813971580537780e+00,2.152751719012559573e+00,4.845289474615463554e+00,-3.469909431727288274e-01,-1.331115207226900798e+00,-1.264118729223790705e-01,-1.778977239963773216e-01,-8.734381856830633617e-02,-4.030878734043738532e-01,-8.760193969537139478e-04,2.371235699607781577e-01,1.057047845704660149e+00,-2.969912289042442310e-01,2.244828145766131655e+00,-4.777976325129112273e-02,-4.436940846645316405e-01,1.436578643573921399e-02,-9.164080043657359953e-01,-8.831537078726295342e-02,5.115686516410198337e+00,2.922997768639458704e-01,-2.620652626639297544e+00,-2.470325975235693888e-02,-9.568425278736997219e-01,-3.732052311148821783e-17,-3.623827323095035746e-01,4.692283414583575230e+00,2.359230198633700315e+00,-2.755776208458895038e+00,-8.714852178212624256e-01,-9.433527608349141502e-01,-6.792844344049577820e-01
1.000000000000000056e-01,-7.423996675818874680e-01,-1.712707666700296505e+00,-1.056876555123820793e+01,-1.059706539323032359e+01,-7.423996675818874680e-01,-1.527867101620318913e+00,2.145213892661993693e+00,4.875300360715617565e+00,-3.469342233819687205e-01,-1.284143954216015793e+00,-1.217713571416915302e-01,-1.716305125671752918e-01,-8.413672722762180478e-02,-3.888593902713054495e-01,-8.720103869182404968e-04,2.287499386718337968e-01,1.102178577101939672e+00,-3.028682503201668430e-01,2.281638213833587336e+00,-2.413620170576167429e-02,-4.472289816965492326e-01,1.421208379232516417e-02,-9.062524463886436621e-01,-9.019325087730895030e-02,5.117029157243479176e+00,2.896532343880306448e-01,-2.621362159738346964e+00,-2.442797764241892017e-02,-9.570327851299287314e-01,-3.732808904631715313e-17,-2.721586279913850159e-01,4.692389549781621483e+00,2.399660935654442717e+00,-2.729635088671730436e+00,-8.605163496102736786e-01,-9.436927117245217378e-01,-6.775025077168098653e-01
1.010000000000000064e-01,-7.269586936575511693e-01,-1.701222552579167768e+00,-1.061825130046540266e+01,-1.064706510849399379e+01,-7.269586936575511693e-01,-1.510438157863130293e+00,2.133761182634632103e+00,4.901996040654001519e+00,-3.408387128306656355e-01,-1.299391850139968163e+00,-1.230111947138610995e-01,-1.736774247877894972e-01,-8.499858734773779734e-02,-3.934694473876669263e-01,-9.117631313439355156e-04,2.314580226417609909e-01,1.049780641324740804e+00,-2.966868642103251963e-01,2.219343708972028928e+00,-3.245165889512932611e-02,-4.379933432291318041e-01,1.486537668921542737e-02,-9.016418402937402821e-01,-9.256143742069924962e-02,5.112041742976789038e+00,2.858971121975489305e-01,-2.618849690231166871e+00,-2.403345014386089329e-02,-9.560281531479934980e-01,-3.728888262233498579e-17,-3.421726462359265808e-01,4.692343684052603159e+00,2.331563396381788333e+00,-2.736299936474033689e+00,-8.554962407606596653e-01,-9.420745395901219954e-01,-6.701838176519793189e-01
1.020000000000000073e-01,-7.141362378352028584e-01,-1.688712935104006885e+00,-1.066040128443460056e+01,-1.068922847063303649e+01,-7.141362378352028584e-01,-1.495426903920933137e+00,2.121583552520242222e+00,4.924695706698014597e+00,-3.343110931413016407e-01,-1.288471591515732539e+00,-1.219079783751592233e-01,-1.722207781498748536e-01,-8.423882306643017126e-02,-3.901608683337762784e-01,-9.138752775261697707e-04,2.295105022198992428e-01,1.004029345877266000e+00,-2.929790888145460404e-01,2.168476539186051433e+00,-3.648934369642691661e-02,-4.306042211972553324e-01,1.393908382908042032e-02,-9.001849059113413709e-01,-9.328057520371708933e-02,5.105360451729826998e+00,2.843373411698587594e-01,-2.615444305895017862e+00,-2.387506266407251124e-02,-9.547557571290455902e-01,0.000000000000000000e+00,-3.777228208421836708e-01,4.690473384540122304e+00,2.280593102206035283e+00,-2.736172472657874888e+00,-8.446401521951041325e-01,-9.417305485774913887e-01,-6.706744036914421558e-01
1.030000000000000082e-01,-7.050861627803461928e-01,-1.678569355040415711e+00,-1.069635834061704571e+01,-1.072537800260028895e+01,-7.050861627803461928e-01,-1.481871631385956345e+00,2.110611631365385765e+00,4.944344064845480169e+00,-3.287567690707775547e-01,-1.287181212194607127e+00,-1.216401206805920454e-01,-1.720535971036852851e-01,-8.404603263343701780e-02,-3.897635270809440278e-01,-9.361418697606235838e-04,2.292737596862536309e-01,1.117793620850611402e+00,-2.717517765181475253e-01,2.273848715088973016e+00,-8.040553851913957717e-02,-4.438179809765569472e-01,1.112630734362515805e-02,-8.861671584043194771e-01,-9.406572879149480149e-02,5.076341266340845593e+00,2.807232922886243043e-01,-2.600611845981502857e+00,-2.353891183048270608e-02,-9.492814583769199066e-01,2.614540339474473628e-17,-2.634533201354904985e-01,4.682949369142106022e+00,2.382518410273912313e+00,-2.765063417134079771e+00,-8.571204198879835978e-01,-9.390912929030553746e-01,-6.568933987180658463e-01
1.040000000000000091e-01,-7.020562304181522384e-01,-1.664528555325905934e+00,-1.072522860601986672e+01,-1.075465946377417481e+01,-7.020562304181522384e-01,-1.462355559067210820e+00,2.099568197550400139e+00,4.960024602414930150e+00,-3.213111125931525924e-01,-1.294194868518631747e+00,-1.220936217667756979e-01,-1.730052441476730707e-01,-8.435362318119073166e-02,-3.918787012546981474e-01,-9.733897286970231467e-04,2.305137072918804764e-01,1.078076362529222676e+00,-2.884023086401720781e-01,2.232593841239165933e+00,-4.047830682540477093e-02,-4.338082286584084013e-01,1.562535742715349257e-02,-8.818559017595350991e-01,-9.690271567769324912e-02,5.101972928444405753e+00,2.787523951025649982e-01,-2.613749792379660875e+00,-2.330380038372209528e-02,-9.539946122251485860e-01,1.120824749705121879e-17,-3.130212216671023340e-01,4.691476998037458657e+00,2.338340992194057666e+00,-2.738581722386256523e+00,-8.489907302968286995e-01,-9.393426445266920277e-01,-6.513421944676546227e-01
1.049999999999999961e-01,-7.041125526276329483e-01,-1.649229052561793196e+00,-1.074045919962842888e+01,-1.077014105217368645e+01,-7.041125526276329483e-01,-1.442734210788640059e+00,2.089730455763551209e+00,4.968790909822623725e+00,-3.131301500190428189e-01,-1.338294718668523231e+00,-1.260707550062294680e-01,-1.789112652776336243e-01,-8.709813080274049490e-02,-4.052246598024774049e-01,-1.034329851982272340e-03,2.383604910422088830e-01,1.072836654748234642e+00,-2.859299064414853597e-01,2.211820791004853959e+00,-3.369426415426875904e-02,-4.315565017397499648e-01,1.527803879561615008e-02,-8.725121593254978603e-01,-9.889305390690095177e-02,5.105363769432210042e+00,2.761518153960568212e-01,-2.615499892113317681e+00,-2.302907895848167741e-02,-9.545641783180618400e-01,0.000000000000000000e+00,-3.643511178271895412e-01,4.693363107984494853e+00,2.309061341123277433e+00,-2.736292287070326790e+00,-8.598102405007090887e-01,-9.403204693744279252e-01,-6.341516682832889495e-01
1.059999999999999970e-01,-7.079884610929499944e-01,-1.636335884675357955e+00,-1.074109578116563846e+01,-1.077107157284596894e+01,-7.079884610929499944e-01,-1.425745727778980232e+00,2.082518067135138207e+00,4.970860553014074590e+00,-3.058649504754504256e-01,-1.292226790581137541e+00,-1.215411670959160306e-01,-1.727696344203040746e-01,-8.396020235586545977e-02,-3.912732632701135804e-01,-1.028964440983002335e-03,2.301501629653825154e-01,1.104882312390317978e+00,-2.909820213548713896e-01,2.231819549141183856e+00,-7.099134181513068464e-03,-4.346054685185823940e-01,1.378060772272356183e-02,-8.629640573428941641e-01,-1.010041181723171783e-01,5.113616147370291465e+00,2.737298083551945593e-01,-2.619739125365854182e+00,-2.277323053472603623e-02,-9.560445839938880308e-01,0.000000000000000000e+00,-2.883485963631366999e-01,4.701092958919503850e+00,2.332779723076074507e+00,-2.710798461903233036e+00,-8.486519623234219933e-01,-9.432929407121474208e-01,-6.328138943775116765e-01
1.069999999999999979e-01,-7.121053769071464812e-01,-1.623125244248103449e+00,-1.073367247245624512e+01,-1.076357936792548387e+01,-7.121053769071464812e-01,-1.411247495958548814e+00,2.076350335501498279e+00,4.968811298823761824e+00,-2.983868362237926397e-01,-1.274199849044863608e+00,-1.197820114108745088e-01,-1.703637519796746547e-01,-8.274301563077778032e-02,-3.858132180640011510e-01,-1.024489944856237260e-03,2.269372395396286046e-01,1.108172504985647233e+00,-2.871755466125570089e-01,2.227715640248173479e+00,-1.065809636729706661e-02,-4.340360717642632871e-01,1.336072907247227298e-02,-8.577730247742495484e-01,-1.016801688935156517e-01,5.113114391534063330e+00,2.727035303453942405e-01,-2.619489196903065586e+00,-2.266774583367477808e-02,-9.559290755052940458e-01,1.176086069015748074e-17,-2.677075129527319852e-01,4.706156833510631188e+00,2.330055418613893092e+00,-2.712890308901140468e+00,-8.425170356619391399e-01,-9.435928363776779904e-01,-6.308357852346209160e-01
1.079999999999999988e-01,-7.162734884619316178e-01,-1.610500952145935472e+00,-1.071550180551445841e+01,-1.074561148199031457e+01,-7.162734884619316178e-01,-1.395537938919807486e+00,2.072276074878187657e+00,4.962264014505528564e+00,-2.910424260300026322e-01,-1.278863607426754756e+00,-1.200769010742541026e-01,-1.710073555583259131e-01,-8.293446473652528461e-02,-3.872228979667939330e-01,-1.052295623767696532e-03,2.277633456895834796e-01,1.078515608039708029e+00,-2.943525449424599372e-01,2.200648154192507366e+00,4.052703558701645226e-03,-4.253976709646829502e-01,1.577221971526023003e-02,-8.547121541958544455e-01,-1.036116377570887731e-01,5.127066815045847825e+00,2.710747311403879922e-01,-2.626632807300238515e+00,-2.248572682987796598e-02,-9.584818958140530754e-01,0.000000000000000000e+00,-3.039596371441355416e-01,4.712637369029133438e+00,2.300715529774569390e+00,-2.705514568478061932e+00,-8.351062957613548665e-01,-9.437619717225605998e-01,-6.269488085062709937e-01
1.089999999999999997e-01,-7.220326507583483266e-01,-1.601233454700059067e+00,-1.068389782840320024e+01,-1.071440350421206134e+01,-7.220326507583483266e-01,-1.382453953351640230e+00,2.071493515238382876e+00,4.949737088112566852e+00,-2.850019609505816121e-01,-1.297592126405131552e+00,-1.216335393899789785e-01,-1.735338917304647399e-01,-8.399279439471413200e-02,-3.928921291607818111e-01,-1.101576089344547763e-03,2.310937120901892239e-01,1.116310997923871895e+00,-2.882089564748651633e-01,2.225732585713308787e+00,2.017604557324324810e-03,-4.255673334929047091e-01,1.396969801313873577e-02,-8.395149774021642974e-01,-1.057000051540992885e-01,5.124444450382498850e+00,2.678088946679171856e-01,-2.625312521758198958e+00,-2.215619985792233182e-02,-9.579261470130029377e-01,-2.513825548525980493e-17,-2.869811336353589315e-01,4.714601954517654292e+00,2.320007588650761399e+00,-2.707287711595589119e+00,-8.406156625116087966e-01,-9.450580250892087752e-01,-6.084212653119750458e-01
1.100000000000000006e-01,-7.287503581026962829e-01,-1.591288830280016331e+00,-1.064527441550515263e+01,-1.067601161181072733e+01,-7.287503581026962829e-01,-1.369979411255883850e+00,2.072880739058757804e+00,4.933741741775492962e+00,-2.784305052763376143e-01,-1.360119394512674607e+00,-1.273232993383602296e-01,-1.819166341376609874e-01,-8.790630978013214136e-02,-4.118246362399364813e-01,-1.183761251535071822e-03,2.422258930923090747e-01,1.190320986633325973e+00,-2.941854200763076022e-01,2.287047322985452436e+00,3.236555534216822849e-02,-4.340911163887128388e-01,1.198587373299816322e-02,-8.268838429283116298e-01,-1.074747626244086790e-01,5.132634629754146083e+00,2.658446187178796771e-01,-2.629513145448146183e+00,-2.195247041236455393e-02,-9.594054267686067394e-01,0.000000000000000000e+00,-2.772731705037572159e-01,4.711125910339478473e+00,2.370975307565671208e+00,-2.685053899886109985e+00,-8.678682230410138532e-01,-9.486033142871436175e-01,-5.846579498360024996e-01
1.110000000000000014e-01,-7.333891682651619837e-01,-1.575294822500469483e+00,-1.060866225283577968e+01,-1.063961180177845023e+01,-7.333891682651619837e-01,-1.350529259215149658e+00,2.075158750027463306e+00,4.918878628425783717e+00,-2.688241414105412286e-01,-1.434028568226497713e+00,-1.340407585642014732e-01,-1.918198397721649628e-01,-9.252927769562131755e-02,-4.341994193369075883e-01,-1.281289465380316874e-03,2.553819693878073838e-01,1.216803668305556974e+00,-2.880203647208712248e-01,2.298515824927765738e+00,3.326686817323727674e-02,-4.361086810626319532e-01,9.275591290058303462e-03,-8.157321554200301916e-01,-1.094439255799203731e-01,5.128978445800624009e+00,2.627064221746846506e-01,-2.627663236097619759e+00,-2.163309197850483978e-02,-9.586611075822114580e-01,5.005172892230488885e-17,-3.266688255008611819e-01,4.706917322515551838e+00,2.369402407330285509e+00,-2.686925645620004133e+00,-8.919411923780443674e-01,-9.506668057575334840e-01,-5.603501860322228634e-01
1.120000000000000023e-01,-7.360766508924765361e-01,-1.549979291553307270e+00,-1.057989752595695521e+01,-1.061046718416660006e+01,-7.360766508924765361e-01,-1.324633382380916879e+00,2.076812337388374896e+00,4.907160635923130343e+00,-2.547557283677807649e-01,-1.465433581117707051e+00,-1.369091795929505972e-01,-1.960264521380071789e-01,-9.450318446141033057e-02,-4.437061104716014115e-01,-1.320610168016879112e-03,2.609720193847477332e-01,1.321922547352527344e+00,-2.866168375193312579e-01,2.395314266361374678e+00,3.536077978037700797e-02,-4.509044478595850003e-01,1.013924662480997912e-02,-8.062562479360791956e-01,-1.100373459747519267e-01,5.129580527345670049e+00,2.618720397651627119e-01,-2.627972640013678696e+00,-2.154892828440025179e-02,-9.587527671421999242e-01,0.000000000000000000e+00,-2.535483797399316064e-01,4.706054510233387944e+00,2.461159853988529989e+00,-2.687115044694711852e+00,-9.161594866155866601e-01,-9.499341306854067746e-01,-5.452842285513315179e-01
1.130000000000000032e-01,-7.372174075410694583e-01,-1.513509170104722301e+00,-1.055644387521758176e+01,-1.058660668759541856e+01,-7.372174075410694583e-01,-1.285681197175199353e+00,2.077852285850991354e+00,4.898215096347142250e+00,-2.353314200903457443e-01,-1.549419335843453371e+00,-1.445916593349697854e-01,-2.072849375989236353e-01,-9.978954396616095124e-02,-4.691380754179300672e-01,-1.424653718910150061e-03,2.759267015971505477e-01,1.330156846843880025e+00,-2.845487442491815844e-01,2.393068603151550011e+00,4.303245030039950375e-02,-4.512179603692197949e-01,7.671903357345272179e-03,-7.994405401242027365e-01,-1.114545506663363050e-01,5.127784092652434289e+00,2.596518635676184350e-01,-2.627059867423419792e+00,-2.132655497082247900e-02,-9.583750649026478996e-01,-1.289141063068022707e-17,-3.307170396659095957e-01,4.698643689068283003e+00,2.445435529120245199e+00,-2.683816961089181330e+00,-9.416825907579723376e-01,-9.521278152642127512e-01,-5.235138385270521333e-01
1.140000000000000041e-01,-7.370714811951124545e-01,-1.472343393775925158e+00,-1.053748203483742429e+01,-1.056723804666301980e+01,-7.370714811951124545e-01,-1.240887895369519711e+00,2.079427606113334992e+00,4.891580935503626826e+00,-2.135642292666175002e-01,-1.531815634403965953e+00,-1.427455458748452810e-01,-2.049531986284280349e-01,-9.849638433142603178e-02,-4.638052438812387268e-01,-1.442926629739342244e-03,2.727857625836231925e-01,1.311131591690364306e+00,-2.818536650471255567e-01,2.364079702787215354e+00,4.506597097283004255e-02,-4.466782151923296973e-01,7.463401158228265275e-03,-7.930401002478189021e-01,-1.134610735075323729e-01,5.129251955255124784e+00,2.568925310385447025e-01,-2.627824769383111381e+00,-2.104149446849694002e-02,-9.585903897680398966e-01,0.000000000000000000e+00,-3.341451162211339643e-01,4.704652744333153613e+00,2.416019035197332077e+00,-2.681255182741707710e+00,-9.315249535420653260e-01,-9.525699152395509239e-01,-5.202543376641957096e-01
1.150000000000000050e-01,-7.347257772209374593e-01,-1.436293830970206686e+00,-1.052307355107533837e+01,-1.055249266473381198e+01,-7.347257772209374593e-01,-1.201214173644094441e+00,2.083776673003602475e+00,4.887341587539548726e+00,-1.939798180748475986e-01,-1.647028681485092294e+00,-1.532642301804941487e-01,-2.203985891590891921e-01,-1.057271098708940649e-01,-4.986912840680156611e-01,-1.590121309588655605e-03,2.932990624099275356e-01,1.324645371266089278e+00,-2.849556249024319254e-01,2.363686208234041075e+00,6.641857183608271264e-02,-4.435427653794087877e-01,6.599889209766701681e-03,-7.788034341825873508e-01,-1.155074053288112634e-01,5.134433437802632838e+00,2.543617927659638789e-01,-2.630492858806075862e+00,-2.077977732729300100e-02,-9.595043107472734922e-01,-5.078622408625972368e-17,-4.378907155478142244e-01,4.696213582719706459e+00,2.397649411840915512e+00,-2.669801396840887353e+00,-9.630138267747174741e-01,-9.544945428470954507e-01,-4.855043717726598151e-01
1.160000000000000059e-01,-7.290606774204744234e-01,-1.409099941016093815e+00,-1.051710766956504450e+01,-1.054638377076322264e+01,-7.290606774204744234e-01,-1.170002451611773964e+00,2.091580998711939365e+00,4.887379936604599351e+00,-1.783149545320690810e-01,-1.671841420296799274e+00,-1.553418824547808108e-01,-2.237339057277940024e-01,-1.071340251409230310e-01,-5.061984787938648145e-01,-1.654109022476518654e-03,2.977091623189871417e-01,1.346571177838613131e+00,-2.688917109743801381e-01,2.370377382100117725e+00,4.121639456481379638e-02,-4.457602307721170720e-01,3.913615314240184717e-03,-7.688429423956814057e-01,-1.171452295265257432e-01,5.117088792648972984e+00,2.505745977442372929e-01,-2.621651771976341028e+00,-2.041021611408393513e-02,-9.562073880862121955e-01,0.000000000000000000e+00,-4.424154719847119832e-01,4.692855199219811979e+00,2.397218074116560960e+00,-2.687569402552450359e+00,-9.723689256800658320e-01,-9.539478817944485600e-01,-4.711337800766942641e-01
1.170000000000000068e-01,-7.212374915489316862e-01,-1.390090170085353849e+00,-1.052324243766747536e+01,-1.055223523530229635e+01,-7.212374915489316862e-01,-1.149484067631365791e+00,2.101739232029348425e+00,4.892584138174308706e+00,-1.664280851617365165e-01,-1.683392202834844920e+00,-1.563384156298063543e-01,-2.252891955812344194e-01,-1.078118673719523357e-01,-5.096948361298964114e-01,-1.679014403616232174e-03,2.997637377281391902e-01,1.355753455200030322e+00,-2.769592906395071941e-01,2.381667102592257113e+00,5.782016137927104005e-02,-4.447231610371998878e-01,6.406303177714248176e-03,-7.664324550926389090e-01,-1.180080067753316031e-01,5.125465762180041907e+00,2.500184015516496161e-01,-2.625945823063916329e+00,-2.034523182014679951e-02,-9.577523960144074255e-01,3.735751744219244707e-17,-4.456467544101461176e-01,4.692168055910729052e+00,2.406396308562672282e+00,-2.675937529056597430e+00,-9.747632289872431022e-01,-9.530251072403094215e-01,-4.666687173644997189e-01
1.180000000000000077e-01,-7.109569072744986729e-01,-1.375227013714133584e+00,-1.053476521236117414e+01,-1.056369499773800769e+01,-7.109569072744986729e-01,-1.131757665575674254e+00,2.113667201929583683e+00,4.900888925999159262e+00,-1.565097620909130516e-01,-1.702743156863309792e+00,-1.579675954351959788e-01,-2.278899899476036217e-01,-1.089082060749046593e-01,-5.155490074333741735e-01,-1.729056278170474151e-03,3.032026754104642507e-01,1.426699866925122073e+00,-2.756767348506244941e-01,2.442758013038520915e+00,6.357947809560568486e-02,-4.563286781662839742e-01,6.481097395566265407e-03,-7.601034730892047842e-01,-1.192026213034365900e-01,5.122239749333100001e+00,2.479641370673806855e-01,-2.624309858798124395e+00,-2.014551670128143096e-02,-9.571089599576138029e-01,0.000000000000000000e+00,-3.952459112416242260e-01,4.688595419047279833e+00,2.462832160158297867e+00,-2.669638586777423495e+00,-9.920232023009396549e-01,-9.523569188402180030e-01,-4.569007976787405334e-01
1.190000000000000085e-01,-6.982386502102875259e-01,-1.363123389911029548e+00,-1.055302925713317741e+01,-1.058218503531879762e+01,-6.982386502102875259e-01,-1.114401972497476523e+00,2.126382610189957667e+00,4.912849857665102959e+00,-1.479621188913863294e-01,-1.723627181141212050e+00,-1.596532081229347644e-01,-2.307055646342254518e-01,-1.100364791004102283e-01,-5.218665316712860491e-01,-1.794971275169760265e-03,3.069123482924142055e-01,1.368929580083240616e+00,-2.575717083168129751e-01,2.370206956601741410e+00,3.339285022658645963e-02,-4.471594955379976644e-01,2.907356839446310903e-03,-7.542215292695009232e-01,-1.210440586304804417e-01,5.100719843804081499e+00,2.436070347379803991e-01,-2.613331183920750700e+00,-1.971856266205861824e-02,-9.530268807238377882e-01,-1.400055735352725380e-17,-4.757416596884518345e-01,4.683494927364334259e+00,2.383108426705496274e+00,-2.689974812794574177e+00,-9.887445898713422832e-01,-9.519144951595612802e-01,-4.473091809770867178e-01
1.199999999999999956e-01,-6.831100424142605432e-01,-1.358141724072780443e+00,-1.058476304747958352e+01,-1.061421193221024240e+01,-6.831100424142605432e-01,-1.104655046646842109e+00,2.140026389175012422e+00,4.930819104280226739e+00,-1.428292283812827579e-01,-1.712110094211277023e+00,-1.583720630836688292e-01,-2.291753382137846073e-01,-1.091323896964351975e-01,-5.183716151324940791e-01,-1.819141030826434968e-03,3.048521558105004581e-01,1.393496812293510079e+00,-2.583935138207461568e-01,2.370846940911532474e+00,5.412916629212408820e-02,-4.527892752257040021e-01,2.957408065626124238e-03,-7.442704035838765275e-01,-1.230273271297150361e-01,5.102445316240980411e+00,2.409243488964358804e-01,-2.614241062669755422e+00,-1.943858702157739635e-02,-9.532950373975533909e-01,-1.422999910454963192e-17,-4.416406090474820356e-01,4.685679739336565675e+00,2.382595951594183692e+00,-2.669244286074066608e+00,-9.905994773797754949e-01,-9.521567703627537016e-01,-4.394182477733760694e-01
1.209999999999999964e-01,-6.646134967216684730e-01,-1.360263493376457689e+00,-1.063160825882245497e+01,-1.066153525810632097e+01,-6.646134967216684730e-01,-1.101397694127942639e+00,2.154108441692914599e+00,4.955849952147363346e+00,-1.410864537070734559e-01,-1.739352999574882652e+00,-1.606641015404405293e-01,-2.328333156313555641e-01,-1.106827727148733259e-01,-5.266129443851949032e-01,-1.888079115156430805e-03,3.096936586522404666e-01,1.417716274411081390e+00,-2.382395799057678010e-01,2.383394243269283841e+00,1.927181483213847094e-02,-4.590098917420402658e-01,-1.836526310579122967e-03,-7.406985083060482200e-01,-1.243363845692335712e-01,5.072289556206844630e+00,2.366009656640963577e-01,-2.598847217077914440e+00,-1.902466116979068672e-02,-9.476102146565051898e-01,-2.258022319657380128e-17,-4.459731097330348337e-01,4.673385874760636050e+00,2.387161893302024662e+00,-2.690258174960649118e+00,-1.004647497297025849e+00,-9.513348200822407952e-01,-4.310048496538077534e-01
1.219999999999999973e-01,-6.445375362977133760e-01,-1.366174718924400455e+00,-1.069349936615564012e+01,-1.072370277906079039e+01,-6.445375362977133760e-01,-1.104337250554885186e+00,2.167115643574292427e+00,4.987053677391128481e+00,-1.412926262841506797e-01,-1.746700727324419500e+00,-1.612657657401372069e-01,-2.338235172165812337e-01,-1.110876223415765973e-01,-5.288359590584471581e-01,-1.909571194996211550e-03,3.109992343976987761e-01,1.419173679060541815e+00,-2.398595920571475193e-01,2.382858420689053514e+00,2.653189362854657327e-02,-4.596094312769253287e-01,-2.319893788775721777e-03,-7.401640374252846932e-01,-1.248879034616445782e-01,5.066406317568381112e+00,2.353405106250563705e-01,-2.595843933496850831e+00,-1.890074083377977013e-02,-9.464929401842551160e-01,0.000000000000000000e+00,-4.524149517255222630e-01,4.665280959771096470e+00,2.384375414097528623e+00,-2.680399662209880685e+00,-1.007346131169152281e+00,-9.507224051680270849e-01,-4.291648030275859171e-01
