Timestamp,Fx,Fy,Fz,Mx,My,Mz
1777555008107996,0.37512093782424927,0.9125341176986694,-4.610533714294434,-30.65813636779785,12.686790466308594,-2.3665308952331543
1777555008117130,0.560610294342041,0.36607345938682556,-3.67677903175354,-22.671905517578125,-11.75905990600586,-4.644885063171387
1777555008127125,0.5548723936080933,0.34009724855422974,-3.649343967437744,-22.732166290283203,-11.898144721984863,-4.672570705413818
1777555008137235,0.5601001977920532,0.35175821185112,-3.6904728412628174,-22.797832489013672,-11.900309562683105,-4.645634651184082
1777555008147229,0.5600451231002808,0.35402151942253113,-3.6587941646575928,-22.642248153686523,-11.977436065673828,-4.7260565757751465
1777555008157273,0.5578278303146362,0.3570084869861603,-3.6341497898101807,-22.814762115478516,-11.837575912475586,-4.731695175170898
1777555008167142,0.5569354295730591,0.36034026741981506,-3.631821870803833,-22.702287673950195,-11.753704071044922,-4.605807304382324
1777555008177131,0.568711519241333,0.36062759160995483,-3.6710684299468994,-22.724002838134766,-11.709952354431152,-4.5772929191589355
1777555008187181,0.5452399253845215,0.3644945025444031,-3.659597158432007,-22.780467987060547,-12.11552619934082,-4.654698371887207
1777555008197185,0.5685056447982788,0.3793398141860962,-3.6896352767944336,-22.56685447692871,-11.859091758728027,-4.632506370544434
1777555008207154,0.5609467029571533,0.364030122756958,-3.659522533416748,-22.671964645385742,-11.839418411254883,-4.679522514343262
1777555008217193,0.5682114362716675,0.3700089752674103,-3.6781158447265625,-22.744312286376953,-11.95494556427002,-4.627367973327637
1777555008227209,0.5498299598693848,0.3529428541660309,-3.6905646324157715,-22.94171905517578,-11.952277183532715,-4.465939521789551
1777555008237200,0.5458107590675354,0.3758043646812439,-3.649991750717163,-22.609033584594727,-11.859657287597656,-4.715765476226807
1777555008247204,0.5450356006622314,0.3575192987918854,-3.678924798965454,-22.57915687561035,-11.825838088989258,-4.594672203063965
1777555008257180,0.5413455367088318,0.35445308685302734,-3.6517162322998047,-22.631380081176758,-11.845410346984863,-4.654520034790039
1777555008267110,0.565636396408081,0.35802799463272095,-3.6505489349365234,-22.805187225341797,-12.037043571472168,-4.6594038009643555
1777555008277164,0.5543224811553955,0.3499193787574768,-3.6703920364379883,-22.961503982543945,-11.938265800476074,-4.739004135131836
1777555008287281,0.5712994933128357,0.3736851215362549,-3.6793270111083984,-22.789470672607422,-11.822982788085938,-4.781586170196533
1777555008297216,0.5577763915061951,0.35759902000427246,-3.636615753173828,-22.620826721191406,-11.81961441040039,-4.60695743560791
1777555008307241,0.5568708777427673,0.34972241520881653,-3.640454053878784,-22.72173309326172,-11.871716499328613,-4.663506507873535
1777555008317263,0.5470890998840332,0.3387187421321869,-3.640624761581421,-22.89653205871582,-11.691014289855957,-4.683300971984863
1777555008327272,0.5637218952178955,0.3660699427127838,-3.674502372741699,-22.605684280395508,-11.960330963134766,-4.532444953918457
1777555008337185,0.5682951211929321,0.362930029630661,-3.648749351501465,-22.861412048339844,-11.970490455627441,-4.599413871765137
1777555008347258,0.5567615628242493,0.3493916988372803,-3.6510720252990723,-22.79706382751465,-11.64284610748291,-4.800468444824219
1777555008357169,0.5513691902160645,0.3568405210971832,-3.646294355392456,-22.83038330078125,-11.975781440734863,-4.657592296600342
1777555008367226,0.5628345012664795,0.367236465215683,-3.6734063625335693,-22.694461822509766,-11.919456481933594,-4.706746578216553
1777555008377143,0.569464385509491,0.3690403401851654,-3.6665329933166504,-22.51389503479004,-11.913874626159668,-4.567233562469482
1777555008387303,0.5515170693397522,0.3574697971343994,-3.6512105464935303,-22.693897247314453,-11.877877235412598,-4.565749168395996
1777555008397156,0.5647554993629456,0.3565449118614197,-3.6769917011260986,-22.72304916381836,-11.900355339050293,-4.652031898498535
1777555008407215,0.5519405603408813,0.3623349964618683,-3.6580848693847656,-22.794288635253906,-11.839031219482422,-4.748563766479492
1777555008417254,0.5598419904708862,0.3648131489753723,-3.655029773712158,-22.786266326904297,-11.933135986328125,-4.634298324584961
1777555008427202,0.5427926778793335,0.3558926284313202,-3.6615149974823,-22.677921295166016,-11.704520225524902,-4.718903541564941
1777555008437194,0.5453855395317078,0.35188722610473633,-3.6424033641815186,-22.655433654785156,-11.915679931640625,-4.693785190582275
1777555008447185,0.5618869066238403,0.35285484790802,-3.6255245208740234,-22.839120864868164,-11.815149307250977,-4.671869277954102
1777555008457237,0.5655241012573242,0.3704240322113037,-3.629241466522217,-22.88088035583496,-12.043112754821777,-4.598930835723877
1777555008467341,0.5655720233917236,0.35282450914382935,-3.6739072799682617,-22.706125259399414,-12.001434326171875,-4.587152004241943
1777555008477127,0.5647382140159607,0.35987967252731323,-3.619568347930908,-22.881458282470703,-11.684577941894531,-4.660013675689697
1777555008487132,0.5487877130508423,0.3531687557697296,-3.655106544494629,-22.746963500976562,-11.930612564086914,-4.57632303237915
1777555008497121,0.5688859820365906,0.35194697976112366,-3.6331284046173096,-22.787105560302734,-11.842035293579102,-4.675895690917969
1777555008507120,0.5556525588035583,0.34590184688568115,-3.6490726470947266,-22.758947372436523,-12.035501480102539,-4.614150047302246
1777555008517129,0.5512844324111938,0.358497679233551,-3.649473190307617,-22.699251174926758,-11.800874710083008,-4.821513652801514
1777555008527121,0.5573462843894958,0.3587745428085327,-3.6397523880004883,-22.756004333496094,-11.717286109924316,-4.8944525718688965
1777555008537094,0.5542569756507874,0.3484272062778473,-3.687333345413208,-22.88885498046875,-11.782143592834473,-4.821190357208252
1777555008547131,0.5520285367965698,0.33909279108047485,-3.6450605392456055,-22.88284683227539,-11.851731300354004,-4.547976493835449
1777555008557084,0.5398733019828796,0.37070271372795105,-3.634087085723877,-22.644948959350586,-11.878969192504883,-4.615119457244873
1777555008567145,0.5668342709541321,0.3579268455505371,-3.663163900375366,-22.807283401489258,-11.85668659210205,-4.665783405303955
1777555008577076,0.5572928786277771,0.37691012024879456,-3.6371748447418213,-22.51716423034668,-11.906960487365723,-4.534927845001221
1777555008587160,0.5582224130630493,0.3679885268211365,-3.6452813148498535,-22.653703689575195,-12.047844886779785,-4.538520336151123
1777555008597160,0.5651533603668213,0.33117371797561646,-3.6599650382995605,-22.847759246826172,-12.170269012451172,-4.488512992858887
1777555008607093,0.5557572841644287,0.3580326437950134,-3.6422228813171387,-22.728639602661133,-11.811128616333008,-4.643361568450928
1777555008617093,0.5597139000892639,0.35968080163002014,-3.661787509918213,-22.77526092529297,-11.842046737670898,-4.603598594665527
1777555008627096,0.5514518022537231,0.3450157344341278,-3.6586709022521973,-22.90477752685547,-11.8529634475708,-4.656346797943115
1777555008637050,0.5589615702629089,0.3536490797996521,-3.664275646209717,-22.939289093017578,-11.79918384552002,-4.7072014808654785
1777555008647050,0.5406733751296997,0.35497361421585083,-3.646667003631592,-22.81713104248047,-11.919148445129395,-4.644392967224121
1777555008657076,0.5554893612861633,0.3588908016681671,-3.6455280780792236,-22.77645492553711,-11.80089282989502,-4.8654632568359375
1777555008667076,0.5582579970359802,0.3430527150630951,-3.6799559593200684,-22.783464431762695,-12.015689849853516,-4.683229446411133
1777555008677072,0.5689650177955627,0.3539595305919647,-3.6874630451202393,-22.86640167236328,-11.910560607910156,-4.654417037963867
1777555008687081,0.5682876110076904,0.3659588396549225,-3.6454882621765137,-22.79275894165039,-12.02932071685791,-4.739624977111816
1777555008697072,0.5417286157608032,0.3780468702316284,-3.671760082244873,-22.705148696899414,-11.68019962310791,-4.694894790649414
1777555008707078,0.5673127770423889,0.3545234203338623,-3.668550491333008,-22.835586547851562,-11.895476341247559,-4.744118690490723
1777555008717100,0.55360347032547,0.33680447936058044,-3.693998098373413,-22.70516586303711,-11.985468864440918,-4.526804447174072
1777555008727074,0.5583359003067017,0.3635159432888031,-3.6170082092285156,-22.819974899291992,-11.78095817565918,-4.690712928771973
1777555008737079,0.5707975029945374,0.3530600965023041,-3.6498911380767822,-22.865407943725586,-11.91681957244873,-4.81744384765625
1777555008747121,0.5546428561210632,0.34821680188179016,-3.6455936431884766,-22.72630500793457,-11.846477508544922,-4.717350959777832
1777555008757082,0.5652096271514893,0.3582392632961273,-3.6420350074768066,-22.702919006347656,-11.869314193725586,-4.586081504821777
1777555008767137,0.5619985461235046,0.37418049573898315,-3.657890796661377,-22.70151138305664,-11.870633125305176,-4.784904956817627
1777555008777056,0.5403999090194702,0.3609957993030548,-3.6963820457458496,-22.670808792114258,-11.834403038024902,-4.805106163024902
1777555008787138,0.5578196048736572,0.33924055099487305,-3.685067653656006,-22.867427825927734,-11.954416275024414,-4.650737285614014
1777555008797083,0.5534918904304504,0.3624393939971924,-3.6611433029174805,-22.734935760498047,-11.970361709594727,-4.498960971832275
1777555008807099,0.5589115619659424,0.35361891984939575,-3.6282052993774414,-22.808862686157227,-11.917681694030762,-4.7291460037231445
1777555008817075,0.5694436430931091,0.3530605733394623,-3.6732656955718994,-22.909221649169922,-11.962248802185059,-4.6776018142700195
1777555008827161,0.5608185529708862,0.3464505970478058,-3.6560959815979004,-22.816326141357422,-11.92781925201416,-4.656002521514893
1777555008837123,0.5575935244560242,0.3440325856208801,-3.6679863929748535,-22.752777099609375,-11.652313232421875,-4.729912281036377
1777555008847086,0.5574436187744141,0.3578999638557434,-3.6439476013183594,-22.795194625854492,-11.804981231689453,-4.797512054443359
1777555008857124,0.5566730499267578,0.3681328594684601,-3.649200439453125,-22.732744216918945,-11.880693435668945,-4.737970352172852
1777555008867084,0.5704660415649414,0.36069485545158386,-3.6442179679870605,-22.94222640991211,-11.88563346862793,-4.744140148162842
1777555008877072,0.5496428608894348,0.3600495457649231,-3.642765998840332,-22.847166061401367,-11.758942604064941,-4.5984416007995605
1777555008887120,0.5682634711265564,0.3560088574886322,-3.6388683319091797,-22.914020538330078,-11.9319429397583,-4.839393138885498
1777555008897105,0.53688645362854,0.3514934182167053,-3.6635665893554688,-22.8076229095459,-11.88090991973877,-4.678258895874023
1777555008907096,0.5606210231781006,0.3661908507347107,-3.644150733947754,-22.74106216430664,-11.962052345275879,-4.654197692871094
1777555008917011,0.5408310890197754,0.36139950156211853,-3.6412997245788574,-22.785266876220703,-11.690536499023438,-4.688652038574219
1777555008927032,0.5691330432891846,0.35020262002944946,-3.668971061706543,-22.677753448486328,-11.969645500183105,-4.629234790802002
1777555008937079,0.5630677938461304,0.35076579451560974,-3.652769088745117,-22.744979858398438,-11.948638916015625,-4.893758296966553
1777555008947083,0.5436549186706543,0.34978342056274414,-3.668437957763672,-23.072811126708984,-11.971004486083984,-4.740455627441406
1777555008957072,0.5572452545166016,0.3577810823917389,-3.65427303314209,-22.874786376953125,-11.804693222045898,-4.716558933258057
1777555008967070,0.5508964657783508,0.3610011041164398,-3.6372828483581543,-22.70051383972168,-11.794187545776367,-4.640250205993652
1777555008977078,0.5510382652282715,0.35058510303497314,-3.6519041061401367,-22.759431838989258,-12.022659301757812,-4.777289390563965
1777555008987117,0.5700050592422485,0.36465898156166077,-3.673771381378174,-22.912885665893555,-11.808158874511719,-4.735427379608154
1777555008997075,0.5603623390197754,0.35527777671813965,-3.676133632659912,-22.917835235595703,-12.114340782165527,-4.513941764831543
1777555009007078,0.5608260631561279,0.34352341294288635,-3.6824660301208496,-22.971920013427734,-11.861891746520996,-4.575194358825684
1777555009017072,0.5710247755050659,0.3585825562477112,-3.6623668670654297,-22.74188804626465,-11.861236572265625,-4.768080711364746
1777555009027073,0.5740603804588318,0.3542908728122711,-3.670654058456421,-22.703567504882812,-11.769861221313477,-4.624627590179443
1777555009037030,0.5653504133224487,0.35119763016700745,-3.6369926929473877,-22.792600631713867,-11.816666603088379,-4.68181037902832
1777555009047116,0.550341010093689,0.36340466141700745,-3.6222000122070312,-22.798715591430664,-11.990094184875488,-4.621779918670654
1777555009057044,0.5637872219085693,0.348463237285614,-3.647995948791504,-22.792118072509766,-11.856329917907715,-4.746068000793457
1777555009066998,0.5668025016784668,0.3512304127216339,-3.6518101692199707,-22.861530303955078,-11.902807235717773,-4.767410755157471
1777555009077033,0.5627939701080322,0.36702144145965576,-3.6661078929901123,-22.73347282409668,-11.945694923400879,-4.749218940734863
1777555009087030,0.5569562911987305,0.3456355333328247,-3.661461114883423,-22.934701919555664,-11.863239288330078,-4.781262397766113
1777555009096978,0.5391100645065308,0.354665070772171,-3.6487984657287598,-22.791767120361328,-11.937453269958496,-4.907939910888672
1777555009107042,0.5606319904327393,0.35092443227767944,-3.6833958625793457,-22.84569549560547,-11.840779304504395,-4.72053861618042
1777555009117017,0.5537630915641785,0.3608303666114807,-3.6649606227874756,-22.76640510559082,-11.911213874816895,-4.826068878173828
1777555009127064,0.5602587461471558,0.3520173132419586,-3.6522910594940186,-22.815200805664062,-11.971240997314453,-4.8492584228515625
1777555009136995,0.5525451302528381,0.3505456745624542,-3.6626522541046143,-22.886831283569336,-11.988260269165039,-4.760891437530518
1777555009147032,0.570048987865448,0.36343955993652344,-3.6612462997436523,-22.884326934814453,-11.854308128356934,-4.84574556350708
1777555009156996,0.5584748387336731,0.352792352437973,-3.6693522930145264,-22.83573341369629,-11.943729400634766,-4.724503040313721
1777555009167065,0.5668737888336182,0.3825950026512146,-3.6747820377349854,-22.889780044555664,-12.065826416015625,-4.678438663482666
1777555009176993,0.5622225999832153,0.3602883815765381,-3.66027569770813,-22.943252563476562,-11.920225143432617,-4.685892105102539
1777555009187066,0.5564841628074646,0.3487071096897125,-3.6693544387817383,-22.831615447998047,-11.810542106628418,-4.567289352416992
1777555009197083,0.5560805201530457,0.3557448089122772,-3.643946647644043,-22.672203063964844,-11.916914939880371,-4.766639709472656
1777555009207053,0.5721843242645264,0.3637233078479767,-3.6723766326904297,-22.805011749267578,-11.934083938598633,-4.683480262756348
1777555009217026,0.5553743839263916,0.3495623767375946,-3.6825268268585205,-23.106470108032227,-12.021121978759766,-4.691937446594238
1777555009227072,0.5493353009223938,0.3560307025909424,-3.6775941848754883,-22.989044189453125,-11.985588073730469,-4.689728260040283
1777555009237036,0.5387109518051147,0.3625876009464264,-3.627528429031372,-22.683080673217773,-11.865723609924316,-4.7711944580078125
1777555009247019,0.5517098903656006,0.35891327261924744,-3.642918825149536,-22.76186752319336,-11.861593246459961,-4.595305919647217
1777555009257015,0.557553768157959,0.359841912984848,-3.633765935897827,-22.89175033569336,-12.045069694519043,-4.732629776000977
