Timestamp,Fx,Fy,Fz,Mx,My,Mz
1776701989024957,0.13187232613563538,-0.022731050848960876,-0.2770083248615265,-1.875213861465454,0.5291646122932434,-0.09766778349876404
1776701989034882,0.12899881601333618,-0.05253079906105995,-0.33723458647727966,-1.927045464515686,0.31480854749679565,0.065040722489357
1776701989044995,0.11206971108913422,-0.016874467954039574,-0.31346750259399414,-1.7820262908935547,0.33064350485801697,0.06093205511569977
1776701989054942,0.14479263126850128,-0.03349344804883003,-0.3084450662136078,-1.9385120868682861,0.25599944591522217,0.08714470267295837
1776701989064965,0.12175962328910828,-0.03541851043701172,-0.2874283194541931,-1.838423728942871,0.5061014890670776,0.04501359164714813
1776701989074999,0.1374257206916809,-0.03415345028042793,-0.32875382900238037,-1.6849778890609741,0.4412042796611786,0.10003595054149628
1776701989085052,0.14004845917224884,-0.026033325120806694,-0.3131338953971863,-1.9688608646392822,0.41085100173950195,0.09583011269569397
1776701989094917,0.12663361430168152,-0.026177270337939262,-0.29079893231391907,-1.912684679031372,0.3511446416378021,0.2575739920139313
1776701989104887,0.1275501549243927,-0.03553992137312889,-0.3003369867801666,-1.8140654563903809,0.5013241767883301,0.009647667407989502
1776701989114984,0.12965767085552216,-0.03186172991991043,-0.2886267304420471,-1.719781756401062,0.4067099988460541,0.012608006596565247
1776701989124944,0.14581552147865295,-0.03309205174446106,-0.31977975368499756,-1.7878144979476929,0.3902004063129425,-0.13585573434829712
1776701989134946,0.14185504615306854,-0.036106038838624954,-0.2925468683242798,-1.8019905090332031,0.3966536521911621,-0.1479754000902176
1776701989144952,0.12579099833965302,-0.03380449488759041,-0.27234676480293274,-1.688880443572998,0.25454744696617126,0.024918988347053528
1776701989154904,0.13966405391693115,-0.02239655703306198,-0.28350621461868286,-1.8330944776535034,0.4681999981403351,0.06048387289047241
1776701989164895,0.14074325561523438,-0.050650712102651596,-0.300801157951355,-1.774125099182129,0.43945297598838806,-0.05967625975608826
1776701989174897,0.14488880336284637,-0.024119554087519646,-0.3029594421386719,-1.8114418983459473,0.5349685549736023,0.08280736207962036
1776701989184844,0.1319442242383957,-0.03418043628334999,-0.30348601937294006,-1.7257189750671387,0.39553096890449524,-0.042542681097984314
1776701989194809,0.12141553312540054,-0.03907071426510811,-0.2946773171424866,-1.8164324760437012,0.4868655204772949,-0.0931728333234787
1776701989204885,0.13554878532886505,-0.029424764215946198,-0.2786746025085449,-1.6852247714996338,0.35460683703422546,-0.0816182792186737
1776701989214886,0.13647443056106567,-0.0481206476688385,-0.3038868010044098,-1.9218829870224,0.3933027386665344,0.09085068106651306
1776701989224907,0.1299608051776886,-0.02730744518339634,-0.33594951033592224,-1.839546799659729,0.4577292203903198,-0.03897690773010254
1776701989234845,0.12518957257270813,-0.03414830565452576,-0.283382773399353,-1.7106155157089233,0.39849942922592163,-0.05516800284385681
1776701989244932,0.12826180458068848,-0.02886876091361046,-0.31689250469207764,-1.707767367362976,0.3839681148529053,-0.018025487661361694
1776701989254920,0.13709159195423126,-0.015186328440904617,-0.3015439808368683,-1.6641026735305786,0.4215702414512634,-0.04395052790641785
1776701989264892,0.14552097022533417,-0.0470694862306118,-0.3256359100341797,-1.9091942310333252,0.11606090515851974,0.1014905571937561
1776701989274919,0.13766080141067505,-0.019807541742920876,-0.3104042708873749,-1.804176688194275,0.4025570750236511,0.18544812500476837
1776701989284945,0.16025282442569733,-0.023693881928920746,-0.2882808744907379,-1.6932357549667358,0.43054845929145813,-0.09382990002632141
1776701989294915,0.12312455475330353,-0.04108748212456703,-0.31296393275260925,-1.9973729848861694,0.3077986538410187,0.0022635161876678467
1776701989305025,0.13407500088214874,-0.026600418612360954,-0.31989380717277527,-1.6638147830963135,0.4102167785167694,0.07056671380996704
1776701989314918,0.12001151591539383,-0.05235975235700607,-0.2783511281013489,-1.8168108463287354,0.41257110238075256,-0.04237954318523407
1776701989324951,0.1393452286720276,-0.06387820839881897,-0.3061436712741852,-1.9566911458969116,0.3733343482017517,0.06189824640750885
1776701989334947,0.12346769869327545,-0.060041237622499466,-0.3287183940410614,-1.8073537349700928,0.4591808319091797,-0.0025405287742614746
1776701989344988,0.1303425431251526,-0.022296953946352005,-0.2891501486301422,-1.7687695026397705,0.4273974895477295,-0.07337422668933868
1776701989354958,0.1285342276096344,-0.03222823888063431,-0.32535597681999207,-1.848288655281067,0.419066846370697,-0.08394117653369904
1776701989364927,0.1318533569574356,-0.038794469088315964,-0.3015611171722412,-1.9000989198684692,0.4063192903995514,-0.03912375867366791
1776701989374912,0.13036039471626282,-0.027560053393244743,-0.2696618437767029,-1.8511652946472168,0.35483792424201965,-0.013487368822097778
1776701989384822,0.13297048211097717,-0.028147881850600243,-0.2937352657318115,-1.7372243404388428,0.29832708835601807,-0.20759040117263794
1776701989394820,0.13543616235256195,-0.03931709751486778,-0.2912435233592987,-1.8850500583648682,0.417650431394577,0.0044482797384262085
1776701989404895,0.13038496673107147,-0.042950574308633804,-0.31136417388916016,-1.8644325733184814,0.3897492289543152,0.06337028741836548
1776701989414813,0.12873880565166473,-0.02759174071252346,-0.2737511694431305,-1.88654625415802,0.3220977783203125,0.23012879490852356
1776701989424861,0.13272380828857422,-0.033857621252536774,-0.2907099723815918,-1.826387643814087,0.37808531522750854,0.061426639556884766
1776701989434885,0.13059228658676147,-0.04503802955150604,-0.2859903872013092,-1.821552038192749,0.25414472818374634,0.015634402632713318
1776701989444868,0.12102533131837845,-0.03959435224533081,-0.31271299719810486,-1.8279271125793457,0.26681947708129883,0.11700751632452011
1776701989454867,0.1224927231669426,-0.023908227682113647,-0.2817627191543579,-1.769700288772583,0.4659602642059326,0.03289283812046051
1776701989464801,0.1251446157693863,-0.027904437854886055,-0.29656749963760376,-1.9225784540176392,0.41266459226608276,-0.04341627657413483
1776701989474863,0.1335206925868988,-0.03368071839213371,-0.2992324233055115,-1.8760004043579102,0.4448647201061249,0.07054144144058228
1776701989484921,0.1382848471403122,-0.028347836807370186,-0.30405178666114807,-1.7377241849899292,0.37230485677719116,0.12199580669403076
1776701989494927,0.1253383606672287,-0.04430881515145302,-0.2717299163341522,-1.8973829746246338,0.5954129695892334,0.038999080657958984
1776701989504875,0.12925870716571808,-0.02569371461868286,-0.28445231914520264,-1.8880040645599365,0.34980496764183044,-0.08618083596229553
1776701989514895,0.11816945672035217,-0.04047005996108055,-0.28597643971443176,-1.7622244358062744,0.43227240443229675,-0.01042117178440094
1776701989524836,0.13052532076835632,-0.03901450335979462,-0.28460127115249634,-1.6932542324066162,0.4786123037338257,0.1924079954624176
1776701989534887,0.12226080894470215,-0.035984545946121216,-0.3048636019229889,-1.8596069812774658,0.343950480222702,-0.07145719230175018
1776701989544859,0.12953099608421326,-0.029201645404100418,-0.27829715609550476,-1.8316290378570557,0.5145710706710815,0.03620433807373047
1776701989554837,0.1342122107744217,-0.045196082442998886,-0.27934813499450684,-1.9956611394882202,0.43259575963020325,-0.11895474791526794
1776701989564913,0.12514300644397736,-0.04382481798529625,-0.3085092306137085,-1.8430854082107544,0.40174949169158936,0.0018680691719055176
1776701989574841,0.1326296329498291,-0.04934215545654297,-0.28336337208747864,-1.845918893814087,0.47426116466522217,-0.00887008011341095
1776701989584897,0.12259966135025024,-0.03501718118786812,-0.2724137306213379,-1.9047601222991943,0.5149463415145874,-0.09644122421741486
1776701989594838,0.12945306301116943,-0.029271548613905907,-0.26988375186920166,-1.8123619556427002,0.44530194997787476,0.04123641550540924
1776701989604766,0.13383856415748596,-0.02916865423321724,-0.25661465525627136,-1.841611385345459,0.5784543752670288,-0.03132812678813934
1776701989614857,0.12335119396448135,-0.043752074241638184,-0.30443450808525085,-1.8767017126083374,0.36071884632110596,0.08057199418544769
1776701989624866,0.11462157964706421,-0.03738272935152054,-0.3136634826660156,-1.8208880424499512,0.3718581795692444,0.10500381886959076
1776701989634815,0.12702736258506775,-0.032038941979408264,-0.29300206899642944,-1.8580436706542969,0.5954180955886841,0.04833689332008362
1776701989644791,0.13700173795223236,-0.03825801983475685,-0.3058319687843323,-1.6667776107788086,0.42514339089393616,0.005280971527099609
1776701989654822,0.14534035325050354,-0.04422653838992119,-0.3066295087337494,-1.8561904430389404,0.38375383615493774,0.018064260482788086
1776701989664826,0.12299129366874695,-0.037408631294965744,-0.2973170876502991,-1.9089621305465698,0.22025389969348907,0.1333850473165512
1776701989674900,0.1282273381948471,-0.0435248538851738,-0.3109147548675537,-1.90433931350708,0.1756058633327484,0.17207328975200653
1776701989684849,0.13907328248023987,-0.03805685415863991,-0.30650314688682556,-1.803359031677246,0.2888607084751129,0.025772154331207275
1776701989694888,0.14013056457042694,-0.024312259629368782,-0.2909095287322998,-1.935418725013733,0.43875211477279663,-0.08628955483436584
1776701989704863,0.12833952903747559,-0.03843585029244423,-0.28782984614372253,-1.895695447921753,0.5377218723297119,0.023441150784492493
1776701989714820,0.13985876739025116,-0.04202720522880554,-0.2840650677680969,-1.8242065906524658,0.2559383511543274,-0.07980519533157349
1776701989724873,0.1326858550310135,-0.046474210917949677,-0.29591885209083557,-1.9770504236221313,0.3697703182697296,-0.05742305517196655
1776701989734775,0.12747202813625336,-0.04684441536664963,-0.30164697766304016,-1.8947557210922241,0.5610610246658325,-0.14869901537895203
1776701989744770,0.11965640634298325,-0.03353295102715492,-0.2966482937335968,-1.8897337913513184,0.4884779155254364,0.10510698705911636
1776701989754847,0.1389172524213791,-0.02574293687939644,-0.28593528270721436,-1.8269448280334473,0.4241145849227905,-0.10109208524227142
1776701989764837,0.13320326805114746,-0.037920720875263214,-0.2701288163661957,-1.676505208015442,0.3538147807121277,-0.08006000518798828
1776701989774894,0.13152307271957397,-0.04161076992750168,-0.29754331707954407,-1.804487705230713,0.3410084843635559,0.17096084356307983
1776701989784946,0.10271281749010086,-0.04195161163806915,-0.30180609226226807,-1.866853952407837,0.43116194009780884,0.004391402006149292
1776701989794993,0.13056232035160065,-0.03847116231918335,-0.30616989731788635,-1.8928680419921875,0.4697350859642029,-0.04991495609283447
1776701989805050,0.13566216826438904,-0.02603425644338131,-0.29233357310295105,-1.7632684707641602,0.4363402724266052,0.06790417432785034
1776701989814923,0.12962372601032257,-0.0353151299059391,-0.30926448106765747,-1.8172696828842163,0.5592793226242065,-0.014306604862213135
1776701989824904,0.12368007749319077,-0.03294048458337784,-0.289949893951416,-1.8093841075897217,0.15125516057014465,0.20780757069587708
1776701989834938,0.11458389461040497,-0.01762080192565918,-0.31375738978385925,-1.6804306507110596,0.5091341137886047,-0.009347289800643921
1776701989844976,0.13877394795417786,-0.042109135538339615,-0.325763463973999,-1.8928855657577515,0.17881989479064941,-0.048645853996276855
1776701989854935,0.12832322716712952,-0.04404015094041824,-0.3112686574459076,-1.883127212524414,0.35683900117874146,-0.05970299243927002
1776701989864944,0.14319875836372375,-0.038180455565452576,-0.29331329464912415,-1.7997655868530273,0.3867616355419159,-0.06849637627601624
1776701989874956,0.11525711417198181,-0.033660177141427994,-0.3119949996471405,-1.842834234237671,0.28867125511169434,0.03142954409122467
1776701989884986,0.12761977314949036,-0.03583870455622673,-0.30341365933418274,-1.8198407888412476,0.1991928517818451,0.20385995507240295
1776701989894900,0.13047635555267334,-0.027509024366736412,-0.2957932949066162,-1.8118176460266113,0.4874606430530548,-0.12522882223129272
1776701989904888,0.13786712288856506,-0.02618650160729885,-0.27749723196029663,-1.7659965753555298,0.5647267699241638,-0.27066826820373535
1776701989914919,0.11427097767591476,-0.03345971554517746,-0.2890138030052185,-1.8337907791137695,0.4361538290977478,-0.23696592450141907
1776701989924919,0.14248280227184296,-0.04797735810279846,-0.2832174003124237,-1.7422308921813965,0.18610945343971252,0.10849584639072418
1776701989934882,0.12304454296827316,-0.0485016405582428,-0.31261101365089417,-1.8963205814361572,0.3167058229446411,0.042270809412002563
1776701989944946,0.1317746490240097,-0.03724328428506851,-0.32286760210990906,-1.9828625917434692,0.39370012283325195,0.012832745909690857
1776701989954891,0.14233165979385376,-0.03229300305247307,-0.28675204515457153,-1.8766875267028809,0.36961832642555237,0.018961191177368164
1776701989964964,0.13087259232997894,-0.0452365018427372,-0.29150548577308655,-1.7777626514434814,0.4300852417945862,-0.031118810176849365
1776701989974998,0.12797050178050995,-0.03788019344210625,-0.2952403426170349,-1.7669531106948853,0.40682631731033325,0.16379782557487488
1776701989984947,0.11493579298257828,-0.032872945070266724,-0.29272282123565674,-1.8881853818893433,0.47810840606689453,0.04086223244667053
1776701989994900,0.12278556823730469,-0.03804107382893562,-0.27351799607276917,-1.8058429956436157,0.6323367953300476,0.07471710443496704
1776701990004869,0.14634311199188232,-0.03338292986154556,-0.2925991714000702,-1.7557454109191895,0.43540817499160767,-0.014500796794891357
1776701990014814,0.1400102972984314,-0.028990767896175385,-0.28064045310020447,-1.7986199855804443,0.5776602029800415,-0.08382058143615723
1776701990024899,0.1256975382566452,-0.0343368835747242,-0.2795363664627075,-1.750802755355835,0.5904431343078613,0.06322957575321198
1776701990034945,0.12346145510673523,-0.04211769253015518,-0.2856511175632477,-1.7705957889556885,0.21289892494678497,-0.0214269757270813
1776701990044915,0.1329394429922104,-0.04207652434706688,-0.292984277009964,-1.8353416919708252,0.5283277630805969,0.15442627668380737
1776701990054965,0.1304277628660202,-0.039141375571489334,-0.3229965567588806,-1.6642138957977295,0.31195560097694397,0.05812302231788635
1776701990064910,0.14096057415008545,-0.018660999834537506,-0.31617242097854614,-1.7228052616119385,0.43983903527259827,-0.23033563792705536
1776701990075015,0.14662501215934753,-0.036673352122306824,-0.2743811309337616,-1.890028715133667,0.2673061490058899,-0.02339610457420349
1776701990084961,0.14047370851039886,-0.03285612165927887,-0.2863423228263855,-1.833819031715393,0.4035951495170593,0.08368368446826935
1776701990094956,0.10458171367645264,-0.033655669540166855,-0.30616408586502075,-1.9447373151779175,0.4425085783004761,0.04682979732751846
1776701990104965,0.1223888099193573,-0.026667369529604912,-0.31809815764427185,-1.631645917892456,0.3483125865459442,-0.044423818588256836
1776701990114942,0.13009867072105408,-0.02883417345583439,-0.25406181812286377,-1.871552586555481,0.5739827752113342,-0.11056718230247498
1776701990124943,0.13398157060146332,-0.045532383024692535,-0.2876319885253906,-1.7820286750793457,0.3214366137981415,-0.13334810733795166
1776701990134929,0.13371816277503967,-0.03726738318800926,-0.3175889849662781,-1.9515178203582764,0.421622097492218,-0.023100927472114563
1776701990144941,0.12574639916419983,-0.04275795817375183,-0.31498175859451294,-1.8218916654586792,0.29631325602531433,0.053386032581329346
1776701990154915,0.11915086954832077,-0.049479443579912186,-0.312874972820282,-1.8394585847854614,0.3628893494606018,0.029737859964370728
1776701990164820,0.1362806260585785,-0.029189983382821083,-0.31989163160324097,-1.6738924980163574,0.5858651995658875,-0.09331920742988586
1776701990174882,0.15027111768722534,-0.04227989539504051,-0.28040361404418945,-1.6900444030761719,0.3380909562110901,0.11187291145324707
1776701990184933,0.13769303262233734,-0.048550546169281006,-0.3022264838218689,-1.6678224802017212,0.2965681254863739,-0.04914623498916626
1776701990194911,0.11632104963064194,-0.03042617067694664,-0.30486974120140076,-1.9469900131225586,0.3018440306186676,-0.19694411754608154
1776701990204896,0.12882061302661896,-0.049560144543647766,-0.3095346689224243,-1.8444305658340454,0.5537586212158203,0.23871640861034393
1776701990214861,0.13539764285087585,-0.028447113931179047,-0.2808600068092346,-1.7055689096450806,0.5128495097160339,-0.043026477098464966
1776701990224892,0.13985207676887512,-0.02317272499203682,-0.28729143738746643,-1.7210767269134521,0.6550071239471436,-0.17412525415420532
1776701990234853,0.12567810714244843,-0.034282997250556946,-0.29306554794311523,-1.6870615482330322,0.4112468957901001,0.03665807843208313
1776701990244940,0.13726814091205597,-0.038097083568573,-0.31225255131721497,-1.6694663763046265,0.22447794675827026,0.0984978973865509
1776701990254890,0.13134439289569855,-0.036946069449186325,-0.33553099632263184,-1.7524372339248657,0.24330374598503113,0.08895251154899597
1776701990264769,0.12868806719779968,-0.0213061161339283,-0.30648273229599,-1.8482229709625244,0.3884454369544983,-0.16657643020153046
1776701990274845,0.1315702497959137,-0.015508106909692287,-0.3041316866874695,-1.7993519306182861,0.35149818658828735,0.06483760476112366
1776701990284975,0.14761652052402496,-0.027445266023278236,-0.3132261633872986,-1.7233198881149292,0.20670077204704285,0.05918362736701965
1776701990294929,0.13087335228919983,-0.037602294236421585,-0.289806604385376,-1.9789668321609497,0.35700953006744385,-0.062274202704429626
1776701990304867,0.11945443600416183,-0.03309939056634903,-0.2702507972717285,-1.786689043045044,0.6758037209510803,0.07769276201725006
1776701990314854,0.1255512684583664,-0.031905051320791245,-0.2841605842113495,-1.79306161403656,0.35411685705184937,0.003423720598220825
1776701990324776,0.13250213861465454,-0.03350812569260597,-0.2976185083389282,-1.8560086488723755,0.5191835165023804,-0.06464478373527527
1776701990334719,0.14001670479774475,-0.05254160612821579,-0.26188889145851135,-1.904860258102417,0.2611493766307831,-0.07348798215389252
1776701990344760,0.1286664456129074,-0.053855061531066895,-0.31860122084617615,-1.7936220169067383,0.31176674365997314,0.06480072438716888
1776701990354733,0.11756083369255066,-0.03222304582595825,-0.2903205156326294,-1.6470381021499634,0.36686021089553833,-0.005534946918487549
1776701990364746,0.12688665091991425,-0.03595031797885895,-0.300710529088974,-1.8964014053344727,0.4281226396560669,-0.10001498460769653
1776701990374720,0.13053348660469055,-0.033225253224372864,-0.3227800130844116,-1.9772436618804932,0.4308463931083679,-0.20447316765785217
1776701990384802,0.14160330593585968,-0.02814098261296749,-0.2666950821876526,-1.9079699516296387,0.5363530516624451,0.04237571358680725
1776701990394726,0.12788362801074982,-0.04880262911319733,-0.27305468916893005,-1.795804500579834,0.4367755651473999,0.014668658375740051
1776701990404831,0.13186638057231903,-0.031155172735452652,-0.2832403779029846,-1.8061141967773438,0.4492139220237732,-0.036997660994529724
1776701990414753,0.12627163529396057,-0.04621094465255737,-0.30338844656944275,-1.964644432067871,0.43599432706832886,0.09196489304304123
