epoch,mean_ret,mean_len,pi_loss,vf_loss,kl,pi_iters,n_episodes,rmse_curve,rmse_line,rmse_hold,elapsed_s
58,-973.7837,501.0,-0.009494,1450.782837,0.015069,10,8,1.3040,3.4815,nan,10.89
59,-409.1903,501.0,-0.006772,315.929657,0.015480,8,8,1.4274,1.4311,nan,10.68
60,-463.6437,501.0,-0.021710,509.868530,0.012138,80,8,1.5158,1.6373,nan,10.50
61,-487.9986,501.0,-0.008469,272.998962,0.015245,14,8,1.5665,1.2777,nan,10.43
62,-411.1790,501.0,-0.021157,339.519379,0.012817,80,8,1.2198,1.2810,nan,10.67
63,-401.3801,501.0,-0.005326,322.383850,0.015030,11,8,1.0839,1.3864,nan,10.54
64,-424.1642,501.0,-0.005288,3874.237305,0.015072,8,8,1.2586,2.4801,nan,10.28
65,-561.8022,501.0,-0.005399,833.537354,0.015403,8,8,1.2565,2.0299,nan,10.35
66,-474.9194,501.0,-0.017908,355.007904,0.015009,44,8,1.3558,1.4284,nan,11.32
67,-438.3385,501.0,-0.006767,273.139282,0.015808,11,8,1.1462,1.3855,nan,10.60
68,-410.6516,501.0,-0.014435,332.315247,0.015069,28,8,1.2171,1.3307,nan,10.50
69,-419.1794,501.0,-0.009162,227.079468,0.015115,18,8,1.2435,1.3717,nan,10.59
70,-432.1294,501.0,-0.004598,358.691986,0.015727,8,8,1.3400,1.3485,nan,10.25
71,-432.0848,501.0,-0.005725,304.192383,0.015800,7,8,1.3640,1.1850,nan,10.56
72,-414.2532,501.0,-0.020506,267.524261,0.013317,80,8,1.2690,1.3210,nan,10.72
73,-409.8239,501.0,-0.018401,51891.546875,0.002029,80,8,1.2206,4.9864,nan,11.27
74,-909.1063,501.0,-0.006537,2196.499756,0.015331,11,8,1.2756,2.7269,nan,11.20
75,-422.4819,501.0,-0.005609,233.382568,0.015535,6,8,1.4394,1.3141,nan,10.88
76,-438.1406,501.0,-0.004289,257.641418,0.017507,6,8,1.3967,1.2684,nan,10.93
77,-411.9339,501.0,-0.022905,279.126099,0.012414,80,8,1.1744,1.3183,nan,10.73
78,-410.6236,501.0,-0.019059,244.955063,0.015066,61,8,1.2256,1.2893,nan,10.53
79,-393.1536,501.0,-0.006035,294.601868,0.016674,7,8,1.2780,1.2761,nan,10.67
80,-409.3256,501.0,-0.008209,760.840271,0.015014,12,8,1.2639,2.1782,nan,10.39
81,-460.5369,501.0,-0.005519,254.832031,0.015747,7,8,1.2095,1.3231,nan,10.45
82,-400.5450,501.0,-0.019537,235.084442,0.015034,54,8,1.2584,1.1694,nan,10.87
83,-405.0117,501.0,-0.024161,283.725800,0.011863,80,8,1.2913,1.3131,nan,10.76
84,-415.0905,501.0,-0.005505,221.233780,0.017206,7,8,1.1988,1.2641,nan,10.36
85,-400.9096,501.0,-0.005157,220.770050,0.016443,8,8,1.1965,1.2248,nan,10.57
86,-388.0368,501.0,-0.004820,283.075226,0.016223,7,8,1.2193,1.1376,nan,10.38
87,-386.9598,501.0,-0.007290,202.634827,0.015484,11,8,1.2085,1.1094,nan,10.33
88,-385.8251,501.0,-0.004415,155.118713,0.015144,9,8,1.1680,1.2056,nan,10.76
89,-381.1841,501.0,-0.009133,172.076263,0.015326,14,8,1.1354,1.1258,nan,10.59
90,-367.7919,501.0,-0.004467,185.926620,0.015832,7,8,1.1756,1.1269,nan,10.86
91,-383.8224,501.0,-0.004677,143.673599,0.015419,7,8,1.1746,1.1815,nan,11.11
92,-367.8248,501.0,-0.020026,148.092102,0.014376,80,8,1.1147,1.1661,nan,11.27
93,-370.3902,501.0,-0.005415,253.362518,0.016509,7,8,1.1719,1.1505,nan,10.91
94,-374.4533,501.0,-0.006388,160.119827,0.015234,9,8,1.0735,1.1263,nan,10.54
95,-343.3741,501.0,-0.019225,146.556091,0.014115,80,8,1.1810,1.1206,nan,10.98
96,-363.9079,501.0,-0.021651,170.892578,0.008952,80,8,1.0965,1.1301,nan,10.65
97,-359.5619,501.0,-0.020009,111.364395,0.014638,80,8,1.0669,1.0518,nan,10.69
98,-337.4539,501.0,-0.019105,139.265167,0.013809,80,8,1.0717,1.0592,nan,10.61
99,-340.7183,501.0,-0.011616,154.554901,0.015199,22,8,1.1674,1.0680,nan,10.45
100,-354.7175,501.0,-0.022908,191.531006,0.015153,75,8,1.0723,1.2390,nan,10.92
101,-373.9236,501.0,-0.019346,43828.128906,-0.001028,80,8,1.0339,5.2260,nan,10.71
102,-886.0229,501.0,-0.013189,5361.537109,0.015037,45,8,1.0992,3.9862,nan,10.76
103,-372.6476,501.0,-0.005716,159.948975,0.015193,8,8,1.0015,1.0945,nan,10.44
104,-329.7848,501.0,-0.006692,341.410828,0.016638,7,8,1.0517,1.3429,nan,11.34
105,-370.4815,501.0,-0.006467,202.814575,0.017111,7,8,1.0647,1.0851,nan,10.73
106,-352.3686,501.0,-0.024687,143.792953,0.008867,80,8,0.9881,1.0201,nan,11.46
107,-318.9556,501.0,-0.006244,111.722878,0.015403,7,8,1.0217,0.9813,nan,11.04
108,-335.4596,501.0,-0.008082,232.596466,0.015379,10,8,1.0767,1.2897,nan,10.86
109,-359.4666,501.0,-0.008467,326.140900,0.015020,12,8,0.9695,1.4366,nan,11.20
110,-349.1808,501.0,-0.004940,124.872955,0.015608,9,8,1.0060,0.9798,nan,10.97
111,-324.3872,501.0,-0.024123,113.830215,0.011064,80,8,0.9533,1.0226,nan,11.12
112,-328.9409,501.0,-0.022382,23012.576172,0.002419,80,8,0.9785,3.4180,nan,10.77
113,-754.3919,501.0,-0.021160,3631.802734,0.013804,80,8,0.9481,2.9686,nan,10.66
114,-339.6082,501.0,-0.028534,126.560066,0.012158,80,8,1.0509,1.0726,nan,10.66
115,-344.4285,501.0,-0.024857,100.221413,0.009075,80,8,1.0148,0.8855,nan,10.68
116,-311.5440,501.0,-0.006580,131.523483,0.017435,7,8,1.0675,0.8939,nan,10.51
117,-325.6549,501.0,-0.026539,130.739395,0.010440,80,8,1.0142,0.8711,nan,10.76
118,-318.5070,501.0,-0.016573,106.743034,0.015077,29,8,1.0196,0.9297,nan,11.23
119,-325.7132,501.0,-0.005126,125.590652,0.015089,6,8,1.0133,0.9350,nan,10.50
120,-326.5086,501.0,-0.022885,103.374092,0.009861,80,8,1.0583,0.8759,nan,10.68
121,-312.8933,501.0,-0.023428,100.719849,0.008245,80,8,0.9745,0.9175,nan,10.99
122,-309.6749,501.0,-0.025035,95.841469,0.010294,80,8,0.9328,0.9573,nan,11.29
123,-311.3081,501.0,-0.020273,147.566345,0.015007,64,8,0.9312,0.9366,nan,11.41
124,-318.3655,501.0,-0.006650,115.575058,0.015781,7,8,1.0228,0.8978,nan,11.54
125,-311.2399,501.0,-0.022069,97.628639,0.013951,80,8,0.9281,0.8767,nan,11.59
126,-295.1709,501.0,-0.006339,112.623764,0.015141,7,8,0.9406,0.8780,nan,11.01
127,-295.8843,501.0,-0.004654,126.699692,0.015017,6,8,0.9756,0.9298,nan,10.65
128,-318.4014,501.0,-0.004285,95.206848,0.017870,5,8,0.9379,0.8592,nan,10.42
129,-296.1649,501.0,-0.003561,106.607681,0.017183,5,8,0.9604,0.9000,nan,10.51
130,-308.1481,501.0,-0.024957,106.924789,0.010266,80,8,0.9413,0.8218,nan,10.94
131,-295.8428,501.0,-0.024328,97.266342,0.012161,80,8,0.9295,0.7593,nan,10.90
132,-271.9648,501.0,-0.008134,77.692375,0.016113,7,8,0.9837,0.8634,nan,10.45
133,-294.1308,501.0,-0.005479,76.032402,0.016138,8,8,0.9326,0.8517,nan,10.51
134,-305.6013,501.0,-0.005954,91.430702,0.016905,6,8,0.8811,0.8609,nan,11.30
135,-294.5848,501.0,-0.005264,62.970009,0.017318,6,8,0.9461,0.8692,nan,10.62
136,-292.0171,501.0,-0.008415,63.330502,0.015744,10,8,0.9236,0.8239,nan,10.47
137,-293.3720,501.0,-0.002605,85.630638,0.018473,4,8,0.9201,0.8885,nan,10.79
138,-298.4118,501.0,-0.024542,66.182907,0.003697,80,8,0.8992,0.8906,nan,11.04
139,-300.6078,501.0,-0.024239,88.745422,0.013753,80,8,0.9105,0.8349,nan,11.06
140,-270.9131,501.0,-0.006624,76.953865,0.016367,8,8,0.9036,0.8272,nan,11.37
141,-283.3589,501.0,-0.021227,68.636864,0.015268,54,8,0.8888,0.8161,nan,11.29
142,-272.3224,501.0,-0.015269,70.660950,0.015064,22,8,0.9529,0.7594,nan,11.55
143,-300.7291,501.0,-0.005742,75.371529,0.015467,5,8,0.9109,0.9085,nan,11.50
144,-302.7143,501.0,-0.004935,76.970016,0.016870,5,8,0.9724,0.8344,nan,10.82
145,-285.8308,501.0,-0.023921,77.986717,0.013064,80,8,0.9119,0.8336,nan,11.15
146,-286.4958,501.0,-0.006513,67.752480,0.016179,5,8,0.8996,0.7928,nan,10.55
147,-259.3207,501.0,-0.004335,72.100784,0.016853,4,8,0.8813,0.8252,nan,10.57
148,-294.7716,501.0,-0.024085,66.506439,0.009958,80,8,0.8625,0.8644,nan,11.49
149,-278.4324,501.0,-0.004427,65.222893,0.017061,4,8,0.8923,0.8643,nan,11.09
150,-291.7587,501.0,-0.022807,77.719131,0.010743,80,8,0.8731,0.9208,nan,11.30
151,-294.7662,501.0,-0.005677,71.452087,0.018250,5,8,0.9553,0.8738,nan,11.14
152,-278.9907,501.0,-0.026168,63.767948,0.013775,80,8,0.8180,0.7780,nan,10.82
153,-264.2381,501.0,-0.024978,60.272762,0.013121,80,8,0.8868,0.7431,nan,11.35
154,-274.8961,501.0,-0.025596,61.635700,0.010129,80,8,0.8747,0.7443,nan,10.88
155,-245.0980,501.0,-0.008900,56.266384,0.015758,10,8,0.7799,0.8539,nan,10.73
156,-274.3695,501.0,-0.023443,56.076817,0.012023,80,8,0.8120,0.7898,nan,10.95
157,-247.7869,501.0,-0.005359,77.026077,0.016568,5,8,0.8388,0.8448,nan,10.93
158,-274.5094,501.0,-0.004099,56.389099,0.015084,6,8,0.8140,0.7824,nan,11.04
159,-254.4770,501.0,-0.006161,59.319733,0.016857,6,8,0.9119,0.7653,nan,10.92
160,-259.0503,501.0,-0.004840,53.874325,0.020870,5,8,0.8599,0.7761,nan,10.55
161,-261.5420,501.0,-0.027966,56.587307,0.011410,80,8,0.8208,0.7980,nan,10.97
162,-263.7958,501.0,-0.005436,57.169483,0.018308,5,8,0.8769,0.7710,nan,10.33
163,-258.7708,501.0,-0.025357,56.757698,0.014777,80,8,0.8064,0.7805,nan,10.83
164,-257.3894,501.0,-0.005509,56.291325,0.015616,5,8,0.8328,0.7800,nan,10.43
165,-239.7685,501.0,-0.025914,47.652485,0.014245,80,8,0.7376,0.7185,nan,10.82
166,-238.1593,501.0,-0.022330,52.399330,0.015001,54,8,0.7972,0.7663,nan,10.98
167,-249.1136,501.0,-0.007502,53.008678,0.015426,6,8,0.8313,0.6883,nan,10.66
168,-241.9991,501.0,-0.004023,56.333111,0.015223,5,8,0.7722,0.7725,nan,10.51
169,-258.7164,501.0,-0.025072,61.040356,0.012234,80,8,0.8176,0.7598,nan,10.69
170,-241.5608,501.0,-0.004417,57.540535,0.015311,4,8,0.7989,0.7820,nan,10.38
171,-249.8925,501.0,-0.003444,47.770153,0.017933,4,8,0.7566,0.7547,nan,10.40
172,-245.2589,501.0,-0.028706,48.449230,0.013413,80,8,0.8196,0.6830,nan,10.79
173,-240.7098,501.0,-0.006287,47.318378,0.015818,6,8,0.7650,0.6780,nan,10.76
174,-240.6626,501.0,-0.015562,41.964825,0.015103,25,8,0.8049,0.6533,nan,10.80
175,-231.8073,501.0,-0.006062,44.731739,0.015393,7,8,0.8274,0.6559,nan,10.92
176,-230.6265,501.0,-0.004463,43.554092,0.016152,5,8,0.7914,0.6554,nan,10.84
177,-225.5836,501.0,-0.005880,47.913090,0.016104,5,8,0.8610,0.7037,nan,10.57
178,-242.3233,501.0,-0.005122,43.021111,0.016226,6,8,0.7772,0.7184,nan,10.48
179,-257.0928,501.0,-0.004266,50.191963,0.015864,5,8,0.8079,0.7293,nan,10.29
180,-240.8003,501.0,-0.003289,43.727058,0.016673,4,8,0.7744,0.7082,nan,10.35
181,-237.1263,501.0,-0.003843,42.149738,0.017473,5,8,0.7915,0.6588,nan,10.35
182,-242.8564,501.0,-0.027278,43.711212,0.006522,80,8,0.7499,0.6919,nan,11.31
183,-229.7268,501.0,-0.006366,45.369705,0.016174,5,8,0.8139,0.7063,nan,10.44
184,-238.4880,501.0,-0.002412,39.478920,0.015999,4,8,0.7616,0.6988,nan,10.80
185,-231.3004,501.0,-0.002978,48.512474,0.015754,3,8,0.7548,0.6520,nan,10.30
186,-228.9671,501.0,-0.003418,44.490082,0.016650,7,8,0.7719,0.6892,nan,10.57
187,-237.1267,501.0,-0.003375,48.553059,0.016919,7,8,0.7515,0.6931,nan,10.49
188,-226.9184,501.0,-0.007606,52.707844,0.015433,10,8,0.8077,0.7110,nan,10.93
189,-246.3991,501.0,-0.005408,47.456429,0.015602,6,8,0.8295,0.7340,nan,10.66
190,-235.1989,501.0,-0.005569,47.842064,0.015160,5,8,0.7326,0.7331,nan,10.76
191,-235.3926,501.0,-0.000587,43.889771,0.015464,4,8,0.7784,0.6803,nan,11.06
192,-241.8562,501.0,-0.004969,48.160664,0.015565,6,8,0.7500,0.7006,nan,11.13
193,-233.3493,501.0,-0.003573,48.760914,0.015071,3,8,0.7434,0.7098,nan,11.35
194,-238.2998,501.0,-0.001412,53.896946,0.016749,4,8,0.8426,0.6806,nan,10.54
195,-233.1240,501.0,-0.003427,36.350571,0.015009,4,8,0.8502,0.6394,nan,10.70
196,-220.7084,501.0,-0.004080,43.430866,0.015521,6,8,0.8389,0.6906,nan,10.64
197,-239.6538,501.0,-0.004402,44.727943,0.015310,4,8,0.7741,0.6736,nan,10.64
198,-244.7780,501.0,-0.003264,46.666195,0.015435,4,8,0.7132,0.6814,nan,10.35
199,-222.3165,501.0,-0.004345,37.901741,0.017349,4,8,0.7769,0.6600,nan,10.56
200,-220.9422,501.0,-0.005950,40.996929,0.015483,9,8,0.7130,0.6847,nan,10.59
